supernova_mag_boost supernova_mag_stretch inclination_EM log10_E0 thetaCore thetaWing b log10_n0 p log10_epsilon_e log10_epsilon_B timeshift em_syserr luminosity_distance Ebv log_likelihood log_prior
0.956259968563745 2.797223542444077 0.3227586772057168 51.68461533679346 0.17279825243600444 0.4240630719082349 1.0500676460566676 -0.3323104238683934 2.3866994139634508 -0.5367018153541059 -1.15151227312864 0.0 1.0 1981.0 0.0 -62.50439771458066 -12.538977136456875
4.269631553062483 0.7591003517528612 0.1821502336433388 56.43391713905227 0.24590724748658319 0.3216372648014318 1.77661200027234 -0.939227932550498 2.359504434353173 -2.900053532899139 -5.623040212433937 0.0 1.0 1981.0 0.0 -62.4299099985318 -12.538977136456875
-0.2901949834785942 2.7494912980320487 0.5942197826774319 55.737309661131896 0.21957581406280402 0.6335819318823311 2.4146459729480534 -2.6228001757867574 2.488765489031749 -0.1600525445609593 -7.1155772553725125 0.0 1.0 1981.0 0.0 -62.388906260316 -12.538977136456875
0.7630459131632117 4.341022233497915 0.28467695067545085 54.39213169862609 0.1330540183954075 0.6661165441955041 1.9770493114125434 0.36376148455837587 2.6828599487570117 -0.7215137384532033 -5.69493816717848 0.0 1.0 1981.0 0.0 -62.36879499453291 -12.538977136456875
2.815364420344652 1.4450546492013974 0.2766657038182844 55.95762616676361 0.21761042944721382 0.6596172288265859 4.883530396557916 -0.49113374955120115 2.3116709351272946 -4.197420666444772 -1.0798055761065957 0.0 1.0 1981.0 0.0 -62.346420466150064 -12.538977136456875
1.8556703583679726 2.1751431397844487 0.21282770181113375 55.58338582272115 0.2412324658819862 0.548444579568866 2.437267962707913 0.8365213051797538 2.285886534443891 -4.121152903447053 -2.954838210731153 0.0 1.0 1981.0 0.0 -62.34211666953861 -12.538977136456875
1.7158771365622227 1.44079846471245 0.23505348814150093 52.54596518667155 0.167974905948687 0.43037445965200505 4.043991915756846 0.6297016047555939 2.0750817592707103 -0.5885297630141402 -3.616037235821631 0.0 1.0 1981.0 0.0 -62.3288734609993 -12.538977136456875
2.2530067158528944 2.8100524575282484 0.48527966652073623 54.33381614364633 0.1634146136624152 0.4470812841829385 3.63261258897466 0.9665414352118971 2.9767193223176545 -0.1849322709668968 -5.948496750619851 0.0 1.0 1981.0 0.0 -62.265708951095796 -12.538977136456875
0.33188770721141303 2.9574501202586494 0.2142396599806777 54.27912024314522 0.12972709741107974 0.5759091291897088 2.1490981555647095 -2.3247393751865233 2.2855479553542106 -2.772237816821366 -0.8337190110541481 0.0 1.0 1981.0 0.0 -62.24852277001852 -12.538977136456875
1.4787170023990095 2.2002343080624533 0.2591930703369576 56.67468110457078 0.23065907412948106 0.7133817953568348 4.288765823786047 -4.527546609802593 2.018067690292464 -3.129103865028992 -3.3642169897349845 0.0 1.0 1981.0 0.0 -62.23668391995603 -12.538977136456875
3.5166140206598744 1.0574301697521258 0.2455210591869187 55.064603587758754 0.16613408733391652 0.517147682915553 2.4746764204419667 -1.8555963902328436 2.387107111531817 -1.9765179626150218 -4.176235656067257 0.0 1.0 1981.0 0.0 -62.14308925769414 -12.538977136456875
0.811307840463301 4.108914140900089 0.14908777859391764 56.70608724358779 0.09474914245463072 0.6963205722324811 2.97653605945945 -5.812995368076616 2.8059808877234937 -1.3064350943182168 -5.458727951670021 0.0 1.0 1981.0 0.0 -62.12272598413042 -12.538977136456875
-0.08526407263534086 2.6692684732445726 0.044769958437049194 55.58613590187075 0.15895473208751526 0.346714214252295 0.9813180155238898 1.0605051413609337 2.50721188897831 -0.6576275316386724 -9.54358363794531 0.0 1.0 1981.0 0.0 -62.06752025999348 -12.538977136456875
-0.739730400702995 3.2592129008928152 0.12430085285266007 56.258397171361366 0.16603749774537918 0.543981472099273 4.319656091625919 -3.827510712314726 2.989604814299696 -3.424065924605027 -1.8040525221447012 0.0 1.0 1981.0 0.0 -61.93458238669014 -12.538977136456875
2.9454095710230987 2.0194055643639857 0.3934033463185005 55.68093410825989 0.23711830618703997 0.41955659528049555 6.5358301861978925 -3.9887168726221507 2.142624026839848 -2.415166217857126 -3.1679607038329856 0.0 1.0 1981.0 0.0 -61.87511396978102 -12.538977136456875
2.410906322422073 1.687739606646203 0.4735967931282598 52.786558145034235 0.2320484159015244 0.7445892183460847 4.227062749810435 0.31960731147326005 2.6292693965163862 -0.20039365946024912 -4.018752269130105 0.0 1.0 1981.0 0.0 -61.86788834202422 -12.538977136456875
3.3755441304677376 2.3877772853554258 0.462751308116909 54.18319640723387 0.14680916235334387 0.6612430027268766 2.796927352025989 -3.321674634278299 2.183104797097544 -2.33036246528168 -0.5424292002885416 0.0 1.0 1981.0 0.0 -61.7797658080709 -12.538977136456875
2.1667044548577987 3.580421290833442 0.30346870760706884 55.78975874680495 0.04361457399294852 0.47517578332730753 1.371031026165105 -0.2003694665258955 2.314862694149972 -3.301172805028601 -2.955112756441709 0.0 1.0 1981.0 0.0 -61.77268053444115 -12.538977136456875
4.496286896019461 1.465298017532351 0.4985934793230709 55.19375798102496 0.24138200424695588 0.7801404194991237 2.6728217105150938 -2.601401544383102 2.319461503373325 -2.8106660304879583 -2.259477282426772 0.0 1.0 1981.0 0.0 -61.71894984211905 -12.538977136456875
2.001096694511684 4.163972227453172 0.5121164798232394 54.08269369670347 0.12818543898617407 0.6577376326146488 5.549111467433441 2.580050020039174 2.23727349738663 -1.3324362491491333 -4.57038093912867 0.0 1.0 1981.0 0.0 -61.67690702960602 -12.538977136456875
0.9015005450730706 0.2499032376941097 0.3546767548456787 55.84144183022681 0.19117009670966148 0.35793382482103786 2.310125146373281 -4.806089102473196 2.595698366119522 -0.28841469198883996 -6.113138724467021 0.0 1.0 1981.0 0.0 -61.622246095406766 -12.538977136456875
-0.22865259920583014 2.4059651038473224 0.511491940689792 54.56205240050127 0.28807755581045147 0.49677551516019847 3.075200654358212 1.7087810656487896 2.7076107823026274 -1.6836408301072412 -5.145361971223538 0.0 1.0 1981.0 0.0 -61.59112194168363 -12.538977136456875
0.04472790981473018 0.6265864896035978 0.36587075586055773 55.78724252498531 0.23943674639849655 0.6621858856151674 1.514134023831483 -0.6092743375848633 2.626782246423285 -1.4926897352825579 -6.922117494564108 0.0 1.0 1981.0 0.0 -61.54271315553347 -12.538977136456875
1.425382961125444 3.8935545056755014 0.14660674464201726 55.61581728912131 0.2551696521820869 0.1577039154635403 2.775034731850138 0.5038055015516321 2.2978723225000923 -1.3766179698758947 -7.748428604750593 0.0 1.0 1981.0 0.0 -61.53041385161082 -12.538977136456875
-0.4593398808948308 4.4546818493122755 0.3595842588294597 55.31803605475907 0.19782526384039134 0.5124999442606979 6.694550657406031 -0.014263704820603351 2.6481326797762406 -1.1997319306359384 -6.123454346425953 0.0 1.0 1981.0 0.0 -61.52606735040314 -12.538977136456875
1.8695781587524056 3.638753538250717 0.20066871656398058 56.13863120993105 0.21247516151808754 0.2898612103918444 4.875924507608709 1.9497353288963248 2.1261404526602115 -4.000663108957701 -5.519462057512116 0.0 1.0 1981.0 0.0 -61.51264143434932 -12.538977136456875
1.8573535697742578 1.9128711811616574 0.024999006696365792 55.22941206264209 0.24118491006685797 0.30613302898940437 5.214355386637915 -1.3075850450682927 2.417739537188571 -3.223413218084537 -3.319064069059947 0.0 1.0 1981.0 0.0 -61.50261829497382 -12.538977136456875
2.8370416503971914 1.4858024575196103 0.2518682889996275 55.10153204330878 0.09502707983102188 0.6051293120370003 1.9374935090505894 -2.912408635347643 2.090321591459153 -2.8511048526867273 -2.0326857660320483 0.0 1.0 1981.0 0.0 -61.467302813811074 -12.538977136456875
-0.6548521401059446 3.0632364736004045 0.5949079389063322 55.079775705301486 0.20731511128604688 0.6321692557187785 0.44502536658107306 0.8811372924248468 2.7575129072317717 -0.8202848052800835 -7.328040018009457 0.0 1.0 1981.0 0.0 -61.454345822822305 -12.538977136456875
1.974491020963299 4.325618914943296 0.21116711914182043 54.15113062627234 0.17388600818504477 0.6195044337167323 4.780459585148025 -2.5340008943692514 2.4374948704871264 -2.212684741702926 -1.9642878584455907 0.0 1.0 1981.0 0.0 -61.44312341193069 -12.538977136456875
0.05047410365215654 3.3358931355386967 0.22412036937381954 55.88093714060824 0.12958706057766056 0.6790149247142665 2.453158838825076 -5.477040452600605 2.5323799936606286 -2.0777673967409998 -3.2797510180100886 0.0 1.0 1981.0 0.0 -61.43583026802438 -12.538977136456875
0.7695586902883758 0.5769282430884979 0.29348591976318167 54.92970199383603 0.1272571576591747 0.515297959442809 5.681792395741446 -5.516926258246567 2.1630701065629934 -1.0694918788135332 -2.344889085174654 0.0 1.0 1981.0 0.0 -61.411546940990824 -12.538977136456875
2.599876554448004 2.5030903653501926 0.1434853967022617 55.40846693798616 0.3027650340103963 0.6821948914219635 0.9854784622052588 -2.1866597013892033 2.496440336163146 -0.5706648651555577 -7.148825503501399 0.0 1.0 1981.0 0.0 -61.39761700245574 -12.538977136456875
0.5906098791967107 2.989417480498182 0.33146554365103553 56.53721680175228 0.29706486221958367 0.3739553737423127 2.7819646583559576 -4.379174592444254 2.0588064201144243 -2.7137539641706567 -4.2925673268595546 0.0 1.0 1981.0 0.0 -61.34978213080094 -12.538977136456875
3.4195183962370805 4.7198972398253725 0.057722001073683554 54.98939026807364 0.24302506142937352 0.5039639043142831 5.94366030825761 -4.579078258357142 2.245992444083538 -3.5734806640941765 -0.6026594964956349 0.0 1.0 1981.0 0.0 -61.34551468629306 -12.538977136456875
4.971417480501035 1.4813984449922515 0.39734502886605766 55.91234074138823 0.1259546062842855 0.7253838169103625 6.764719970423368 -3.5075837937690904 2.2917818418093976 -1.238003193362399 -4.1855610061324 0.0 1.0 1981.0 0.0 -61.32056387733006 -12.538977136456875
1.9247458256364673 2.8396061579773337 0.4045891584162861 56.17931361601801 0.13087739892760908 0.5315019053012973 2.2195914444745997 -2.909498386491803 2.3512363514750785 -3.112980934492881 -2.586933324664188 0.0 1.0 1981.0 0.0 -61.307156223529695 -12.538977136456875
0.8340129318598057 2.789898400833194 0.2511442600247001 56.57310482013894 0.10393897705018611 0.49432981383100283 3.6267138931961314 -4.003897628184509 2.1714325618727512 -3.242131797846592 -2.7709055378101333 0.0 1.0 1981.0 0.0 -61.29373190246864 -12.538977136456875
1.3284724034915305 2.366766798689648 0.2615307633669848 56.19527832975379 0.2693974050851829 0.5279179345146218 3.7075859967158387 2.2909954483046686 2.292035884631999 -3.337128874142905 -6.423919383248489 0.0 1.0 1981.0 0.0 -61.27975846607037 -12.538977136456875
1.958281365364983 4.548213035718176 0.3546033964837415 55.61304598086841 0.13234598221474697 0.7107959861676224 5.490812938662978 2.5444667857093073 2.3279957446875432 -3.343759832348064 -2.7067503991975332 0.0 1.0 1981.0 0.0 -61.27947118575923 -12.538977136456875
-0.3438712632013683 2.9186578134931453 0.1642978078577328 53.99822980107196 0.03172105312579812 0.6068475842212845 3.014213442302636 -2.6375700750599727 2.6142349173574573 -1.83191433466573 -0.5235644684644765 0.0 1.0 1981.0 0.0 -61.26364193765109 -12.538977136456875
2.100585010269562 0.8090711252915261 0.6412188948566772 53.93526001143235 0.16038583402006332 0.6667377829858822 3.144749934105315 -2.6698840240244994 2.3122174029197176 -1.5179774220907474 -1.3503877114021936 0.0 1.0 1981.0 0.0 -61.246838044096194 -12.538977136456875
0.2028414012113462 3.878563119041069 0.5247679576971289 55.05610462247499 0.20265817916916867 0.6917904659890732 4.151101319098485 -1.587679581449609 2.5506877948166125 -0.17423701512157752 -6.72697695621694 0.0 1.0 1981.0 0.0 -61.22270918513346 -12.538977136456875
1.1219805042954984 2.625509128130627 0.3089577222929544 55.710707397686875 0.3121764355679514 0.4950022030701293 4.875758342978999 0.48555094328298054 2.0602908646443523 -2.135183487153421 -6.545090030892425 0.0 1.0 1981.0 0.0 -61.19690020967269 -12.538977136456875
-0.5991068745922483 3.74453537035147 0.11412356847780135 54.6793124309724 0.09641110622480352 0.5024272578231154 3.702041035022836 -0.3707245188669406 2.45757120149606 -3.3128596096422056 -0.9708885026258223 0.0 1.0 1981.0 0.0 -61.1874392243327 -12.538977136456875
2.1558442766000745 0.21382410931194334 0.7347921564105432 55.18947000563139 0.20244798666486735 0.7219531610578638 4.697523978653398 -1.3531347185204297 2.285740882454286 -2.3444479247663432 -2.180377748550681 0.0 1.0 1981.0 0.0 -61.16999423743322 -12.538977136456875
1.5701178299433307 3.5957539086266497 0.25964983383058915 55.89921191011628 0.16305259404660888 0.5446177434853072 1.4877947316322548 -2.561238567716088 2.3575582452210417 -3.85037268425756 -2.267755511742547 0.0 1.0 1981.0 0.0 -61.15978955106751 -12.538977136456875
1.1432394962681833 1.8732055524632567 0.25471640371693455 53.651283738580176 0.1493565078922532 0.3239842513034568 0.17937206564507377 -1.3735338296895376 2.369590375446194 -1.8643247229682758 -2.4947933862645977 0.0 1.0 1981.0 0.0 -61.102702820774645 -12.538977136456875
0.6066029981205983 1.622158603945116 0.107957923508035 52.58649314407227 0.21767959755695435 0.39827670716893854 5.9507492955572925 -1.888097932724361 2.2013461709146958 -1.0324017633136453 -2.017961874849296 0.0 1.0 1981.0 0.0 -61.094058300175526 -12.538977136456875
2.1735186500527073 1.8392041205077705 0.2000077852273867 55.85118943569215 0.10529713883560476 0.592405902675409 3.1662372830726015 -4.513269985198974 2.1654687921680877 -1.869868341709076 -3.6372199939160046 0.0 1.0 1981.0 0.0 -61.04928666890314 -12.538977136456875
1.7074074528076633 2.4173545989788354 0.12403481165869948 54.29802903365281 0.03839420355608989 0.26048320871390784 5.6457019862209075 -2.555554251278049 2.519966473436181 -2.05517374081553 -1.228145774876193 0.0 1.0 1981.0 0.0 -61.04817483185112 -12.538977136456875
1.6573842530680665 0.6118749771077192 0.15806898499023808 54.239906303899424 0.22335667931625833 0.6851498972061846 3.533406299667116 -0.5992291871375492 2.587321285288748 -1.6018215626744055 -4.089856967072194 0.0 1.0 1981.0 0.0 -61.040393498952426 -12.538977136456875
1.6006155796450177 2.1711722931112645 0.17456509290634228 52.41800809897449 0.2748447483154889 0.7235710830532467 4.784884701219917 -1.910343762283703 2.4790342742813243 -0.267350948005463 -3.211867973642729 0.0 1.0 1981.0 0.0 -61.02840505197246 -12.538977136456875
-0.06846251403540293 2.067843101487251 0.05526266030728715 56.80278283209529 0.1887786975704347 0.15170275020787066 2.307435656314352 -4.4370084387763455 2.6198881627575066 -0.3383544240689691 -8.8097266473576 0.0 1.0 1981.0 0.0 -61.020359006320035 -12.538977136456875
1.7136269591774989 4.5577616322021735 0.361334453060732 56.03517337031758 0.21593251322379378 0.5986052696742428 6.664349380447078 -4.260854949501517 2.470314801242399 -2.625401378368994 -2.7053370853074465 0.0 1.0 1981.0 0.0 -61.01860967870796 -12.538977136456875
-0.4351231984539874 3.2357456231483135 0.5625919237049838 55.88353980457726 0.20113066679924302 0.7739099903486102 2.361905388846258 -1.9552147999669973 2.9554058503344676 -2.0055672463548757 -4.268326497577858 0.0 1.0 1981.0 0.0 -61.007833996151795 -12.538977136456875
4.474609778120666 3.7905740163740465 0.3559761910259387 55.27486111553649 0.15290335911019887 0.7283970634997332 5.766202846717856 -2.0505711377933733 2.1538503504951865 -1.8420999649458611 -3.766876257357545 0.0 1.0 1981.0 0.0 -60.988992662062216 -12.538977136456875
1.2441262056215399 2.8845095155035594 0.23323279581209644 56.11826869442474 0.2564898920122543 0.36440940346547473 2.064460391307989 1.6423072139409198 2.570984163590328 -1.4193198413797665 -8.844819893383132 0.0 1.0 1981.0 0.0 -60.97515061877996 -12.538977136456875
2.092730417931163 1.253010171127309 0.2005674334013605 54.571055833120546 0.26310174134797826 0.6415834250898739 4.299292117124246 1.5618078635273376 2.1512160157433176 -3.5093302694642245 -1.2066228306597147 0.0 1.0 1981.0 0.0 -60.94592598422853 -12.538977136456875
0.5932517789821325 2.6976961718203305 0.07422991855805636 56.162604080316534 0.3119265737082669 0.2648476667017597 6.251232453050929 -2.6187391897668446 2.6106422900393405 -3.1069948292311405 -3.9484525430415554 0.0 1.0 1981.0 0.0 -60.94151094316297 -12.538977136456875
2.6324941024550856 2.962093393841133 0.4596087421434747 54.61640093732147 0.13434426349284953 0.7110924014469647 5.5401547299327865 -3.014013734728326 2.4840881072556455 -0.11279656757338152 -4.149633823506553 0.0 1.0 1981.0 0.0 -60.936359204989344 -12.538977136456875
1.7958708838435538 2.1942461596387215 0.08944513735135753 55.797168393238906 0.1252109808842635 0.39882192792335147 4.083031669482409 -4.041390419014243 2.0443647680987773 -1.539871279506368 -4.655593740948629 0.0 1.0 1981.0 0.0 -60.928160064656055 -12.538977136456875
1.7341647380194267 2.500943088484655 0.06762254258910497 56.022182238768934 0.21524474809742958 0.3197767185857839 1.841420813144421 2.5062587549730946 2.306168701584257 -1.8566542566637723 -9.066187832761578 0.0 1.0 1981.0 0.0 -60.85732625560004 -12.538977136456875
0.21813880194340296 1.3160722939831464 0.19749710745882507 54.081584541188064 0.2539309271813792 0.3630338494776788 5.695788652622243 -4.009416928192465 2.6037373596401725 -0.6945525370122425 -3.9017330872428344 0.0 1.0 1981.0 0.0 -60.84981928419308 -12.538977136456875
0.371882341866252 3.0783390247535345 0.3794310115154125 54.31778005856427 0.10666302157450437 0.4527540318860366 6.337165742387749 1.3801394852755857 2.063218455699684 -1.9409476678993127 -3.236986559117817 0.0 1.0 1981.0 0.0 -60.80185988513313 -12.538977136456875
0.5085842198336632 3.1917857261485776 0.2807445941405233 53.26090006552072 0.2728230079977024 0.43927208263559603 2.1561926702943297 -0.3651142463619941 2.966645799852336 -1.3902779888682977 -2.909470822512864 0.0 1.0 1981.0 0.0 -60.773149123763076 -12.538977136456875
1.3858258866028272 2.971065162891971 0.33086526999845683 56.87369947655224 0.14069199102866825 0.4458307877752915 2.1791549019222565 -2.0246034358180727 2.326070278611271 -1.9144763236014057 -6.537597941107581 0.0 1.0 1981.0 0.0 -60.771578705530935 -12.538977136456875
0.98080816382907 1.3423315904682085 0.31584569571501037 55.66080167199626 0.25519746743718597 0.35172870551765073 2.9768688467679185 -3.9606066060250025 2.0831314110550414 -3.7485861979665307 -1.4887507542424974 0.0 1.0 1981.0 0.0 -60.76203085383437 -12.538977136456875
2.5724860399903617 1.1257396811989595 0.19050394866690581 56.56494675402793 0.303476762762811 0.6363004431399658 2.2428816177419875 0.6891650402886587 2.5888203041507847 -2.795721784354593 -6.550295929044389 0.0 1.0 1981.0 0.0 -60.758754280842396 -12.538977136456875
1.6413873347823769 0.7234841481775931 0.212659854023161 56.74211877384654 0.2807634460090481 0.5961252348820846 3.2560675161229353 2.9439692129505293 2.6670160741857183 -2.4329051675162394 -8.232962660110273 0.0 1.0 1981.0 0.0 -60.74721500344709 -12.538977136456875
2.063255720460627 1.9243296519508597 0.38042959253521297 56.30084724034873 0.14418326052290717 0.6490807463923318 1.7050450096343974 -0.07414560625142919 2.3325275555364526 -0.9223575129762409 -8.326347252774227 0.0 1.0 1981.0 0.0 -60.7429728926374 -12.538977136456875
0.025772188634686444 4.492456809804371 0.19031713650907178 56.64736701286158 0.21702512953714756 0.425271370032537 5.11133841223874 -5.088757572554523 2.5883521034711467 -1.607814793050462 -5.385923698149612 0.0 1.0 1981.0 0.0 -60.74215328944678 -12.538977136456875
1.9526880395595603 2.151148215989035 0.3620081292514673 54.297114507514465 0.22115722645700375 0.6869754099989529 1.3158364658817983 -4.8818635146833085 2.3591974751006877 -0.34923062688942874 -3.665721778128182 0.0 1.0 1981.0 0.0 -60.738966851252805 -12.538977136456875
0.14114662962411284 0.6619331194280484 0.4609053016973925 53.270845639993034 0.1906859695523262 0.7299225221849406 1.7821252658855635 1.046152417210557 2.40735202639496 -0.9823671036424741 -4.479673508326227 0.0 1.0 1981.0 0.0 -60.731262245695035 -12.538977136456875
2.2050854057177744 1.8879597268931643 0.03204121042208295 56.470617425429204 0.21202772419703136 0.19336037324493155 6.577724314040205 -0.8480480866643436 2.298745034966845 -4.027863190556337 -4.552258932704877 0.0 1.0 1981.0 0.0 -60.718413625653795 -12.538977136456875
-0.27110801588150935 3.196752560734801 0.24308603923036637 54.05825286157213 0.26577344857853513 0.6941326104348919 3.0749609869372767 -1.3066014039599363 2.3515113920234887 -3.0185895956947215 -1.0403366989553966 0.0 1.0 1981.0 0.0 -60.718349453770365 -12.538977136456875
4.387930825459765 3.364304766573178 0.28937394133560107 56.07754586129138 0.2151958861573381 0.4930503958441489 1.7155373751517815 -2.428691718772708 2.2106317053406457 -2.4897147665235058 -4.843795383674543 0.0 1.0 1981.0 0.0 -60.71679375594816 -12.538977136456875
-0.13221919978804753 3.317132074552146 0.0909585428676991 53.616809288030424 0.12294421757423696 0.4119726504026651 6.414637758900084 0.9264347187194621 2.063042015472735 -1.8607425300651599 -4.079490900917292 0.0 1.0 1981.0 0.0 -60.713828385820904 -12.538977136456875
1.7017218050961436 2.0276367858916498 0.00763865791395347 52.619131681796354 0.18665531618017572 0.5883007368238038 6.975122395994745 -2.0010010861409 2.541880091726891 -0.883073719670934 -2.417384628527391 0.0 1.0 1981.0 0.0 -60.70390759900447 -12.538977136456875
3.7217703276090237 4.633317936407148 0.15796970477527558 55.53484461276386 0.10848868352293083 0.2601048324812263 0.4285152975623516 -2.8289493673564583 2.208594194087418 -3.396381555728218 -2.496812548113329 0.0 1.0 1981.0 0.0 -60.687596197204115 -12.538977136456875
0.7839234341223866 1.89340799757492 0.204899769139137 55.02413824561588 0.20330271493867647 0.5682771001769263 5.89335436459878 0.2780984052616198 2.271827523135076 -2.7246323047934684 -4.787602750018807 0.0 1.0 1981.0 0.0 -60.682884451176356 -12.538977136456875
1.5300101788607234 0.7460872849532129 0.08661811697707432 56.34720385989603 0.19736026655777614 0.5971762349376856 4.908201643327418 -1.568655666789538 2.970905570795925 -1.6325760428392337 -6.924351342775356 0.0 1.0 1981.0 0.0 -60.66324234544462 -12.538977136456875
1.9537200032558966 1.5207959813324916 0.3716817479548582 54.52906213807917 0.2423224676906475 0.6513815744584781 5.77414621898427 -4.40897629969114 2.3356478441070854 -2.2024742119726244 -1.1554064947068614 0.0 1.0 1981.0 0.0 -60.66194199275441 -12.538977136456875
-0.3577505627224795 4.270099582349444 0.3070169046680127 55.992658210588694 0.17990059941411046 0.3927611922426004 5.66014196938263 1.8256785638472293 2.1651231037531837 -1.0142175713454527 -9.424780053225446 0.0 1.0 1981.0 0.0 -60.65390238466788 -12.538977136456875
1.336046217130069 2.7093729552022485 0.36381497505024074 53.30718616602778 0.2299233123063231 0.5770409636764312 4.374942560352748 -2.1230999558748613 2.261324617300409 -2.134640655772916 -0.8980744080456446 0.0 1.0 1981.0 0.0 -60.64398316929543 -12.538977136456875
1.2645756020527719 1.4899126998675247 0.3916042041979259 56.49629746572734 0.2650351435282564 0.4063986903078223 3.6184674140484736 -1.8585715454434553 2.8617482925946973 -2.0916525093047973 -5.257017469859976 0.0 1.0 1981.0 0.0 -60.62566445234361 -12.538977136456875
-0.6751697468583737 4.869876763175086 0.194024560262455 53.57593918778339 0.15493918332701326 0.23829672457486548 4.250042479585339 2.8537900133049874 2.032462895030233 -1.9828176483451059 -2.831463598112581 0.0 1.0 1981.0 0.0 -60.60803649789272 -12.538977136456875
0.017423562017819805 3.7687514731240226 0.4963164436830293 53.546641597908824 0.06839700838264427 0.5779416867523226 2.44716626709483 0.1536911025330614 2.5690182475890344 -0.5526020832597247 -2.925752776523521 0.0 1.0 1981.0 0.0 -60.604966398749454 -12.538977136456875
1.7799685208868032 1.2237219590722586 0.22677953047998792 55.18585448101588 0.12144696739023204 0.5960527204322279 3.965096566910075 -4.86136128723842 2.6593914215728187 -2.1220482389888233 -1.9889156506758034 0.0 1.0 1981.0 0.0 -60.60447028874279 -12.538977136456875
-0.2613920307973423 2.356722091166867 0.035000404308605126 54.15895037488433 0.17010582496566337 0.5088017991639736 0.12149409664794933 2.0495469372266193 2.753119974529673 -0.6804039283865659 -7.176570899042282 0.0 1.0 1981.0 0.0 -60.580892879794064 -12.538977136456875
3.076254408703374 2.28659266329219 0.2602255640751337 55.22244546057685 0.13980031053614617 0.24793079145147406 6.75100982302882 2.0438980839894185 2.2487719254910132 -1.0048652902017858 -7.724183038071567 0.0 1.0 1981.0 0.0 -60.5743003545239 -12.538977136456875
0.47746678350893035 2.016873318268547 0.410417504489375 54.26332805692551 0.15162278181800848 0.36078402545936306 4.759796754432712 2.143085606315408 2.8706482037572267 -1.5558539370711149 -3.9227281353032453 0.0 1.0 1981.0 0.0 -60.57065741559329 -12.538977136456875
1.662634939842329 4.901919134411054 0.40317406534850264 56.642879121230976 0.154668425712115 0.7539094518977058 0.5828883138306524 -3.216304777913106 2.5588183589421254 -2.8737120389724913 -4.064544805401944 0.0 1.0 1981.0 0.0 -60.55795051319058 -12.538977136456875
2.6122967085627256 2.3082084767674833 0.07370987039782917 56.39224337387877 0.2733922868535289 0.6039837189975782 6.788560542709885 -0.48953750077520475 2.286997352491722 -3.788470490887126 -4.942552130215554 0.0 1.0 1981.0 0.0 -60.55007133170257 -12.538977136456875
