inclination_EM luminosity_distance log10_E0 thetaCore thetaWing log10_n0 p log10_epsilon_e log10_epsilon_B KNtimeshift Ebv log_likelihood log_prior
0.08748470996842463 1975.2539717470247 53.897414982543786 0.08854540387431367 0.27615504992424383 -1.8772780302220928 2.3378646469178013 -1.193021450535789 -3.20557643346781 0.0 0.0 -24.076625150972966 -8.24257636104355
0.02111269035373535 1976.34667266758 55.582425039034646 0.1689346277909116 0.09552858475387663 -3.870645589656056 2.28132343696378 -0.11177868198226104 -7.159905683212468 0.0 0.0 -24.068188015507907 -8.408286176419745
0.12244124671290972 1983.8744389540307 56.243350937996425 0.1734147695192545 0.5359992951437049 -5.434995004069988 2.109110132701253 -3.887460935798181 -1.025038683324011 0.0 0.0 -24.064753029589205 -8.675908981043666
0.14488589348648268 1978.1683430647822 53.87020011693525 0.2042002816263767 0.33468455516757206 -0.44479353921104803 2.5151415436510987 -0.24790118652200466 -6.403696312514377 0.0 0.0 -24.051650347248362 -8.841664826057523
0.397663274913127 1978.251043531138 55.5233391353632 0.2708205150770297 0.49756823766392044 -3.5846292702461544 2.74805201971955 -0.8563008636335319 -5.4125722937780365 0.0 0.0 -24.04836159191138 -9.94673415670864
0.18782494582223203 1984.4463167319298 56.32730899547725 0.2216647964614003 0.21486405903175007 -3.9564579529550277 2.659572698552352 -2.583051898921659 -3.33187786286497 0.0 0.0 -24.035640616859922 -9.03072976823432
0.1626969433210354 1985.7834481007324 55.592216674705824 0.1527604243175869 0.36218223627291074 0.036826405130513606 2.057901020773948 -3.6837392031456746 -3.758223955879883 0.0 0.0 -23.999978627314302 -8.867000756875566
0.005100988801852282 1977.1134821218436 53.558944284883815 0.14853470827632423 0.3851947395683561 -5.3656133755677295 2.154709555910115 -1.0607407635159367 -1.7309838009247756 0.0 0.0 -23.986024955159014 -8.272376470785087
0.15408792521155557 1974.5756205278456 55.130206976668745 0.21280587932179726 0.34950001613887166 -5.0912810832982744 2.0961215791529213 -3.3669272302434763 -0.28943271177293184 0.0 0.0 -23.974180881246802 -8.893268985121669
0.09135806059771272 1981.9543602416925 55.96673420430009 0.15623059689267685 0.5079946088000805 -0.629529010521142 2.6114336947116707 -0.4505092994838087 -9.227176557839723 0.0 0.0 -23.972877935487617 -8.493275439494226
0.04774131989667068 1982.998609962199 54.4436858189417 0.10923374799114031 0.22611103338177843 -4.391851403406018 2.18299116604176 -1.0481554520234608 -3.8878145051810105 0.0 0.0 -23.971781999412084 -8.059967505700428
0.06189467681085347 1977.7633784424243 53.552449610596845 0.2557585330698891 0.28779268434568195 0.4416825650352818 2.1336060191571637 -1.0250580629739185 -5.224845221548618 0.0 0.0 -23.94942004443142 -8.842348343601127
0.08469943916309607 1988.133108303504 53.909574573985765 0.2737003708072105 0.6094854403831014 -2.7291256030214486 2.175037306836227 -1.6453699363075334 -3.255151048339008 0.0 0.0 -23.94282072302864 -8.926766129607481
0.18922525894493292 1976.3026448081039 53.53527629573297 0.14520907091379368 0.3128814532207326 -4.17870981322435 2.262894535625287 -0.7679595388949174 -1.9170541988243013 0.0 0.0 -23.8736809661305 -9.098207344627394
0.05320729038032567 1975.3179727258969 56.29403832265791 0.08008099359938042 0.3053160706985518 -5.441790585628927 2.1713948651215413 -4.105461628321852 -1.7217755230826128 0.0 0.0 -23.872188319439246 -7.874732736222723
0.08295582000779364 1987.4749411350713 56.08385526791448 0.22480757800752854 0.6618435470920652 -0.4036607912613448 2.805408917865496 -1.5882781333395286 -7.042400422306697 0.0 0.0 -23.85447651596089 -8.753819984797929
0.14909874993879724 1983.205825979661 56.015672114618 0.30534626557288536 0.2848729639126426 -1.8501910807748327 2.3919061451879675 -2.777005716287672 -4.39506524449412 0.0 0.0 -23.837321858681655 -9.101472034820027
0.009236222086201944 1973.7196804530502 53.79251679236854 0.025006759922304528 0.12145443955015595 -5.129200291079402 2.503669181963036 -0.876813667686231 -2.38377703229275 0.0 0.0 -23.797999241707352 -6.558323781002606
0.10749204199546877 1981.4031894668803 51.96762416278453 0.17326133900863272 0.3434098987360287 -5.300104434985616 2.518037814265149 -0.18236890557177343 -0.850607091876169 0.0 0.0 -23.795176226526625 -8.618214132059665
0.08883230415120119 1987.3254806566067 56.133593107708734 0.13491333599019245 0.3291003365572008 -0.5589233740866497 2.4525125520984914 -0.8091605163222901 -8.47606535386839 0.0 0.0 -23.782311925846244 -8.392372316796067
0.012940948671310688 1973.33933510551 56.869179116037955 0.2834507748278891 0.22112792082937585 -4.006565490009792 2.292056415689595 -4.588793911030136 -2.3771643359513277 0.0 0.0 -23.781663920314276 -8.913442121506485
0.2013849199157188 1982.3096209105256 56.822537421888015 0.1664590444026093 0.44865579353433044 1.1833094217901872 2.41865775914619 -1.3981120935869233 -9.305415606816513 0.0 0.0 -23.759400773828197 -9.117543307739385
0.06093972074287751 1972.5877478441628 56.98753186269422 0.17650871608917346 0.41892992685033836 -4.186300629270715 2.1681845723283963 -1.2663162563279502 -7.82287001506352 0.0 0.0 -23.757143323364467 -8.503928855851346
0.30251541892274675 1981.3822301358186 54.34872004700047 0.1723940269871694 0.34309377267732033 -3.57109373921915 2.327915230137027 -0.687704008263724 -3.9166338576414486 0.0 0.0 -23.755068054768188 -9.960390776502988
0.03106321466929235 1980.9993806081318 56.90645024922006 0.19337110350316805 0.40928193496239895 -1.2975591672507898 2.167377549486312 -2.8990118729502647 -7.001367387876725 0.0 0.0 -23.749119111508463 -8.548433343263884
0.09934019440527346 1984.9635499594986 56.66720614566725 0.22127680210383596 0.3436223163103698 -3.6272778079560473 2.1771327421767452 -2.8129275498550985 -5.152356022536802 0.0 0.0 -23.695604257742037 -8.770770410130918
0.12843291281867034 1980.8896309509823 55.2537329986439 0.1892293360830897 0.5641910779384252 0.7629297322556123 2.2451159316231837 -2.031075475706739 -6.723590592856071 0.0 0.0 -23.694745235061085 -8.744222243268748
0.16521333148961923 1971.0608059092633 56.13219814011875 0.16809253065172336 0.47515122121195746 -3.3130715294258843 2.7178601935941735 -2.043279210174445 -4.746400459587251 0.0 0.0 -23.6902265200085 -8.878497917179072
0.2310028676278701 1976.8878641681426 54.09081745469601 0.18455654089333376 0.5801335843605538 -4.061992048103954 2.8663974332395403 -1.0134777121111926 -2.5121877113980675 0.0 0.0 -23.639636760326546 -9.272235261951352
0.09744850045946198 1977.3286112209935 52.57196873086025 0.21238229260610983 0.5477328568950574 -3.43737351470981 2.40539956784184 -0.2481073186528624 -2.09529814304236 0.0 0.0 -23.598479321015773 -8.734403805015734
0.3007479838523541 1988.4999965864047 55.82558461849304 0.2517332340940685 0.41540562520752583 1.564953023253988 2.503383381393028 -1.0637268563292657 -8.300646052781762 0.0 0.0 -23.58958569335814 -9.511192709428393
0.1969931196265142 1980.8120839006988 56.1890714938352 0.20286622574359314 0.6518521049925127 0.31724769106595296 2.19139747955196 -0.7107350504279131 -9.6399554682834 0.0 0.0 -23.57193431224978 -9.05487528882626
0.3098749017682529 1986.926598314455 55.47458731098361 0.2502819479531949 0.5446378302841476 2.0001812976071367 2.264981329862453 -2.4581791575843814 -6.803720904620596 0.0 0.0 -23.564883060809667 -9.558304009022013
0.23883809007522894 1981.2580035227961 56.67942513399838 0.28521736527953395 0.3851927480936453 -5.149377446176993 2.2571854010358354 -2.575907763450967 -4.6513344747058945 0.0 0.0 -23.548998860375278 -9.268920280808091
0.028494821531126036 1980.1084771026167 56.816216569584256 0.15408569159980817 0.21486303023435077 0.1157185201041182 2.479929370271221 -3.352574524403737 -5.579081925684121 0.0 0.0 -23.516444211948368 -8.325576048955202
0.16959335803862718 1990.3454577908683 55.92203434139783 0.1758095493690796 0.48227471196706917 -2.9478584057367745 2.1814190265256466 -3.0305574955414714 -3.9776901524106094 0.0 0.0 -23.50896018390614 -8.90562917998958
0.09057987077115139 1986.2001251296738 56.01758348600684 0.07302740639077387 0.22385133066687857 -1.4775197464117573 2.0837573117425094 -3.141297968297086 -3.9970442082216886 0.0 0.0 -23.50566782564747 -8.331042669516293
0.07247733230899264 1988.5038513011139 56.65642665503455 0.15978017151949594 0.42733585567492577 -2.716745046104627 2.147260353107427 -3.8562321463456035 -3.876277749551269 0.0 0.0 -23.499912422938905 -8.447645757111243
0.0461902781378041 1982.8948612791419 54.44121941805413 0.17619177794403038 0.6834156919812177 -0.689214438207121 2.1202108695637736 -1.880928699143448 -4.770606378398519 0.0 0.0 -23.48380182745111 -8.476896708580673
0.01723487569114559 1988.9972042795005 56.50497801173029 0.1321997920672247 0.3114962541091638 -5.983809754660517 2.7980247959459668 -1.3549526681730368 -4.934698692759217 0.0 0.0 -23.461550186163777 -8.163780758352672
0.04030224168276999 1986.9522971939161 55.58573491442237 0.26911116353506404 0.5479252797748773 1.1359392512286561 2.823623189444194 -0.7807605771640365 -8.475317417123822 0.0 0.0 -23.4436417722645 -8.873783390159328
0.12611275599063834 1987.1404330903154 55.74075417052785 0.30461798950839813 0.15082899020250182 -3.5666408797859552 2.6660860772349952 -2.0949150018411764 -3.725731979970641 0.0 0.0 -23.44313629596929 -9.065747739762715
0.03276456065140452 1972.1822891788638 55.63531152073703 0.21240205890616526 0.1514858559505605 -4.190924575712332 2.227432256166418 -0.8514644031617777 -6.37840764190244 0.0 0.0 -23.439563383854306 -8.641129294745364
0.008727180874430952 1985.7038329892985 54.27279720587643 0.09759761143083666 0.06996709156064135 -2.8808716493188586 2.2113860953243143 -1.312771054849991 -4.022428237362025 0.0 0.0 -23.422468740164877 -7.855819239759118
0.01430593661941387 1985.6336195329259 54.72304125376711 0.17688796100878548 0.5594385801663265 -5.842412898186295 2.823919378976256 -1.6974458753239392 -1.6496680565301869 0.0 0.0 -23.415946113326086 -8.449746239438312
0.0566268780540156 1982.6650886279776 52.65864731402657 0.2191187992952449 0.11066295211145423 -4.31336079862967 2.5793145752262205 -0.7001551533519104 -1.5619251593541197 0.0 0.0 -23.415848215747452 -8.693637357308175
0.11052430143783239 1978.6304986639125 54.143813651857194 0.11988170197881784 0.1974816342236149 -3.4424367713412907 2.863561111435529 -0.7694593113852033 -3.5578830471073566 0.0 0.0 -23.41363013835729 -8.482464716658473
0.2722207178886623 1986.4923288789857 54.45495707362797 0.2593698293293626 0.7432138350717084 -3.2720149231984506 2.522374647941018 -0.7624775911290822 -4.087444846931826 0.0 0.0 -23.391724890963143 -9.377533231511794
0.12393467426759998 1980.1679479912216 52.92612591276476 0.1624835728367224 0.3309518425707412 -0.1466289310181237 2.584021602055591 -0.10993055732197377 -4.565657754346152 0.0 0.0 -23.391708544870937 -8.652439141612158
0.05378058441806023 1978.8613129413302 56.883327956757356 0.16746600457887412 0.3476686113461738 -5.80534122800951 2.36096426925109 -3.988181224676011 -1.5139520343414006 0.0 0.0 -23.391356749400142 -8.443312396500353
0.022282048165056734 1976.601154145046 53.59250994392043 0.09820173448564651 0.12225463372572692 -2.9167270749702903 2.1088391430977937 -1.1228476568633377 -2.637382036534232 0.0 0.0 -23.39111731791747 -7.883734104612185
0.08179634589492084 1987.9051741874393 56.33842365853185 0.14273024237483717 0.34879383759595145 -3.500747597697061 2.5609771818993328 -2.2538134759432378 -5.162327924135862 0.0 0.0 -23.381682663769062 -8.396136988725587
0.13425141758402845 1988.6036129873778 55.15934693780094 0.13942777866444875 0.46539572114944927 -2.799943261396064 2.240979044566298 -0.10382344681823419 -6.886013373376349 0.0 0.0 -23.35632127502876 -8.672078392145593
0.10533151461157905 1981.4263032343129 56.796558027047446 0.2513897124901105 0.5185412875961214 -0.032293474208175965 2.41509762495324 -2.380884215930943 -8.02694533898256 0.0 0.0 -23.320903011119874 -8.883967503687234
0.006708686159934887 1983.0614079516772 54.06239057403797 0.1888998089991375 0.2659223950721338 0.4159579001699454 2.1809709562037907 -1.68520214320306 -5.234439961783828 0.0 0.0 -23.317474438817115 -8.512783512926374
0.03387803614147731 1986.272979954847 55.796453174669175 0.2408532709320251 0.45844790637132465 -4.548453005789013 2.2020202253156893 -2.3881881518848957 -3.809875024169795 0.0 0.0 -23.31710337328258 -8.76393734246308
0.07504007133248344 1979.4783475234099 56.51754586980009 0.16640043743500327 0.6149646762894048 -5.09543266641331 2.361723651474317 -2.932651508399796 -3.260496709855545 0.0 0.0 -23.316925694364055 -8.487045860444175
0.2520641319241166 1982.3253847946223 55.58080238789282 0.2181246543083525 0.4452876023419674 0.7361316934363575 2.291585394998468 -0.42953963078782564 -9.420638121892672 0.0 0.0 -23.29798578813086 -9.3234193999992
0.015503699482241104 1976.9368182603534 56.64249644420575 0.1680251189581389 0.3396628640932264 -4.820950999638912 2.3035087420723923 -4.145132769293383 -2.4453710345402353 0.0 0.0 -23.290686793199786 -8.39933567373726
0.03342368747011538 1983.0912742352616 56.33397252386572 0.2999173920001819 0.31849480240603817 -4.264251836791746 2.272103924226295 -2.812059402532363 -3.9894241150900136 0.0 0.0 -23.290341207187456 -8.971819747242822
0.029553055459709397 1984.6426108373655 54.2324258565465 0.294168860966529 0.4083038277510658 -4.730162485748675 2.7851576979968904 -0.0946027795269373 -4.455280653641321 0.0 0.0 -23.28959402851089 -8.95255203697325
0.24557106158158756 1987.2236096803895 54.30601092775095 0.1910977229139149 0.3620645848012939 -2.746678358601669 2.4135686206601714 -0.5742512759225278 -4.374388673977361 0.0 0.0 -23.28775417208347 -9.349396629557631
0.007997268641516519 1979.1966685046582 56.22680715622769 0.18342854587761245 0.5507904219997766 -3.262701449376037 2.3042407920781716 -0.8587318922393399 -7.920882272214845 0.0 0.0 -23.277015969950114 -8.483725332057848
0.11866534837210693 1988.5574183369563 54.49481415829185 0.3090817784976139 0.5457932547536485 -0.638846046655738 2.8420910094686116 -0.41012346407576494 -6.526229597077165 0.0 0.0 -23.276426059160627 -9.067161821262719
0.1755472527837892 1982.8300371581154 56.94381686699992 0.18656708083156087 0.41481679491321244 -2.4606559289646346 2.396775662575267 -2.331042422755152 -6.154053962679445 0.0 0.0 -23.276325817013188 -8.942411648591417
0.155729822611632 1973.1818664484936 52.928319318960014 0.1335872893734854 0.4937762654824218 1.2325073378807332 2.1976223885519204 -0.6843331602820362 -4.038497763549644 0.0 0.0 -23.27355245295886 -8.845213733397106
0.04098143553563762 1971.0479155697285 55.764456195260976 0.15751755208245977 0.4852233719607703 2.944251993336863 2.2971011078255033 -2.7989202872766734 -7.350984617667355 0.0 0.0 -23.271468909174946 -8.364348896701117
0.03448525218316515 1978.3839426502432 51.90441604726945 0.1584517954407303 0.2872010120480739 -3.599856961338326 2.2395293051227556 -0.5122567358047059 -0.5507348245925279 0.0 0.0 -23.261573805676004 -8.360101264371647
0.018153199843106066 1985.6596716439599 54.15300674027576 0.115550796279443 0.15581820740409288 -5.9187169284218 2.599568422098853 -1.151316108925882 -2.3846501288510282 0.0 0.0 -23.257332219093474 -8.033018912912892
0.028982204708769842 1979.69645989347 54.551658944479065 0.14577512429370254 0.3161710157062317 -4.423741806747708 2.2318601080040184 -0.9627531823305038 -4.2757758033861135 0.0 0.0 -23.243537112450205 -8.272796965232882
0.0654685574522733 1980.0468387721066 54.623915167068056 0.08864890396353195 0.3115384656638324 -5.003796403495215 2.836142151166743 -1.2881729938631792 -2.766468930015085 0.0 0.0 -23.234206635449837 -8.028354221798306
0.03676241984301264 1975.739832555178 53.23023317601913 0.2638167203689005 0.20844058329226145 -2.445596057931175 2.5285297407490472 -1.1180346719750407 -2.7523573901047467 0.0 0.0 -23.229256161740818 -8.853017333936705
0.09769085870133348 1987.6605092417337 55.55205171518841 0.26780456086528387 0.398935880790289 -5.139076598294276 2.3169507286251574 -3.0064057355226437 -2.2761799095609465 0.0 0.0 -23.22622116316345 -8.924393821445182
0.07596428706904368 1976.705308872901 55.812736203114156 0.192826245517445 0.45661255986891297 0.3927448378578209 2.2678761508195096 -2.2791283168614527 -7.122091843260856 0.0 0.0 -23.225335206897775 -8.61031044850441
0.2714632322086232 1977.946812612185 52.912060919919824 0.21703686896172472 0.5341554355937891 -0.11051065552018002 2.302413669960078 -0.2434428460132656 -4.7546825975978475 0.0 0.0 -23.217201926267016 -9.432952352611895
0.02074921541150861 1983.2779814205403 56.831459142468724 0.15407496822213926 0.3884963155234889 -5.075643262823807 2.2890125635823666 -2.0843324310079807 -5.397373754059091 0.0 0.0 -23.18507540812442 -8.317475147190775
0.3607075168788713 1975.3108769852968 55.438507810244374 0.23027447521560082 0.7508750442263991 -4.0863274392894535 2.023436282538856 -2.993972060422851 -0.8313085427890847 0.0 0.0 -23.157999035473004 -9.936434483894015
0.29409829000191284 1976.990725602689 53.95711658675347 0.19161799362748486 0.7536990647386802 -3.2537539201529357 2.6282437583136242 -1.1780685772422372 -2.492703860974369 0.0 0.0 -23.147748912522477 -9.704259983054193
0.0018638578760054546 1983.5706822463803 54.915988136057976 0.27004645942691985 0.3342424229785293 -5.291382286763906 2.861064364862505 -1.0956175993799238 -3.460961224577903 0.0 0.0 -23.14700409999014 -8.865946421790106
0.11485333982331922 1986.5238023468569 54.2913213355482 0.26298733327262064 0.295866530791595 2.3233629160268556 2.3611952554519657 -0.13307733037075486 -8.611981624404814 0.0 0.0 -23.133219695300035 -8.935612434369055
0.020381610343786896 1974.7521005448825 55.93115153318472 0.2993382217775342 0.28561887928544333 -3.545873293670824 2.366174951366275 -3.103225686114788 -2.7990733471075373 0.0 0.0 -23.133078343865762 -8.966126429802994
0.12530958129335246 1983.9201887917652 56.19873254836744 0.07811466797409201 0.25405502391811313 0.8761819055712525 2.4345348418758146 -2.7700020564016734 -6.054768650382783 0.0 0.0 -23.1318381410975 -8.915834481154183
0.10576493045692492 1990.7379531118809 56.1273824288608 0.28606028854536647 0.33667065795316603 -0.3675449865191318 2.2866528482741373 -3.646481387353287 -4.288194219620516 0.0 0.0 -23.123181320609177 -8.9894618615219
0.029754852238311806 1974.3311118878696 56.054790042998775 0.13171534322248424 0.28139631388173003 1.5601886494260828 2.2541156360126395 -1.0423099959495605 -9.971402645689231 0.0 0.0 -23.119891644145348 -8.177127365940692
0.07473258135825976 1972.4723737446502 52.882164136382244 0.2670975905859457 0.16349324074876662 -3.9746113498548894 2.347178802569794 -0.8335839209408578 -1.2861178250004794 0.0 0.0 -23.1162248250239 -8.894442679166993
0.16945216462873644 1984.4152859772819 53.672839811138026 0.2485556865644667 0.4541012037579423 -3.5983013276711358 2.431191039276886 -0.6574706492347522 -3.735763423833358 0.0 0.0 -23.109919300060564 -9.017445078770457
0.004522837006842559 1987.579208935288 56.23715653864647 0.19316706022081312 0.5602600615175765 -5.8248582457628695 2.828664838193845 -2.0152387316095917 -3.377176828691044 0.0 0.0 -23.101918877532185 -8.53474992289367
0.06994646367539624 1986.911107171605 54.99503741824168 0.12657165997345907 0.3164865732410937 -4.178704756114383 2.5457918529886396 -1.606140587090339 -3.83045924963411 0.0 0.0 -23.088997183053664 -8.264473200918035
0.2919731973368556 1980.1088971261138 55.764715301498256 0.23985597568529862 0.30380148726874995 -0.38019545641284846 2.784210105238602 -0.04133307666983299 -8.90193438618268 0.0 0.0 -23.07900847403078 -9.490839653381663
