supernova_mag_boost supernova_mag_stretch em_syserr inclination_EM log10_E0 thetaCore log10_n0 p log10_epsilon_e log10_epsilon_B timeshift luminosity_distance Ebv log_likelihood log_prior
0.7057742383920198 0.7332886045888959 0.07660808912806172 0.05861821835102344 54.45671996425487 0.12924467992545016 0.4398197594184836 2.8059556311870155 -1.50338425992885 -5.316355698176351 0.0 1981.0 0.0 37.2358114514417 -9.96017103371339
0.712953835531108 0.6782844753535785 0.08979006313221033 0.06718220451939587 55.574727929561874 0.2017814489314183 2.0677446674848987 2.9644759622448094 -0.9822852442658592 -8.733005055560868 0.0 1981.0 0.0 38.135626098109945 -10.118942673990409
0.6021019765690125 0.7127422015275511 0.07454916645252331 0.03389319119659657 54.58803113741384 0.13340047680152103 1.1568341137666964 2.7603590687005726 -1.9815688331491343 -5.026899841792084 0.0 1981.0 0.0 38.40667087981797 -9.932927220443911
0.8213371411863637 0.6820318264586115 0.032536892120099026 0.07882121507513584 54.05101292585438 0.18834938912275034 1.6637540852939159 2.580490440696711 -1.4436191209543958 -5.692100127913175 0.0 1981.0 0.0 38.693089321330376 -9.103842948054218
0.6428788365184754 0.6568179708122581 0.07247797626496084 0.07395047548683777 53.70979898884872 0.18557396384630037 0.7792495036644755 2.814717546497 -0.4324767614307472 -6.353168163214702 0.0 1981.0 0.0 38.76200774650443 -9.904751100404091
0.8160534446223666 0.6992677474627983 0.046991355055038694 0.15136208810680338 54.46805478270699 0.23602549390833047 0.8250698504332794 2.9043177245472522 -1.1631553950987934 -6.078303134388169 0.0 1981.0 0.0 39.03498876540078 -9.471432010141111
0.8270847302529596 0.7024544917547377 0.05526551347199944 0.10169137720843471 55.56547994131346 0.17439191047642014 1.6004511099617078 2.763283972630643 -1.8777080065143448 -7.008579230355236 0.0 1981.0 0.0 39.571630139631694 -9.633617448156485
0.732669951355823 0.6945281214521368 0.08068576596210227 0.060069447043272196 53.88363817363736 0.1451316536699424 0.6697247271587701 2.6436710479681915 -1.3898593091338638 -4.897838647053094 0.0 1981.0 0.0 39.7481596422691 -10.012030537937008
0.7271769740788567 0.6861361000462907 0.0964408937200175 0.08948854357824476 52.84673276376654 0.2624975514473163 1.3362325560260997 2.716818581470632 -0.6646332922874683 -4.92977904322871 0.0 1981.0 0.0 39.83232344606095 -10.190398680727643
0.5520125947722478 0.6751650627958167 0.07905776548938102 0.047231664760610234 54.971773170345536 0.1403655528294238 1.5780580959214525 2.7737368291450446 -0.4865861746453195 -8.635471547476653 0.0 1981.0 0.0 39.875739938795085 -9.991647154338853
