supernova_mag_boost supernova_mag_stretch em_syserr inclination_EM log10_E0 thetaCore log10_n0 p log10_epsilon_e log10_epsilon_B timeshift luminosity_distance Ebv log_likelihood log_prior
0.7559293100875744 0.6458573006427873 0.19305457967562625 0.07677109254342133 55.636213691806944 0.17437546406522103 2.328520997674282 2.6124783296683685 -2.2232979908879558 -7.297129827853146 0.0 1981.0 0.0 -0.21994385265931615 -10.884441305520678
0.724786925609477 0.6928685810377684 0.20182115082701305 0.1893557638787849 51.46692086985938 0.3123655788351669 1.3012471980300226 2.705725034632401 -0.16913383813882543 -3.5440669737078085 0.0 1981.0 0.0 1.3026217827582625 -10.928850273613111
0.7573916138332129 0.6884386280090838 0.1735240473313469 0.2055110815360948 54.468590130031615 0.23197192131496164 2.5687747767511695 2.831416914584996 -1.6381170230561537 -6.000506168831077 0.0 1981.0 0.0 2.327231503408365 -10.777784551464393
0.6918959341837017 0.6764676717479859 0.17323558348147225 0.11033027216907011 51.484093051181915 0.2836864391168347 -0.24456469657767244 2.893479027422931 -0.7568234907838107 -1.7179811126245141 0.0 1981.0 0.0 3.206440475062119 -10.776120782727876
0.8223194545670767 0.6650590924601739 0.19908064633792255 0.23120959842702823 54.52924545711474 0.23807916676091587 0.9609073385108076 2.9219650419645364 -0.46103151121941544 -7.417466017857146 0.0 1981.0 0.0 3.303085266433302 -10.915178360957512
0.7859435188723163 0.6919044160624278 0.2009758711704218 0.07548656797117548 55.753322114928764 0.13345999858380744 1.4782006059912707 2.655067562169522 -1.6007498457711127 -8.052119716114028 0.0 1981.0 0.0 3.404177737054741 -10.924653217273324
0.8764850320372055 0.6937901269472867 0.1990924401924213 0.08261561817871688 54.3083822125172 0.14023036101780784 -0.988008015809009 2.815875657902799 -1.8423437091091426 -3.8538666088171905 0.0 1981.0 0.0 3.5890203494281323 -10.915237600795166
0.8514329407934929 0.6841049510677059 0.16153038859248878 0.17515496014535045 52.59188263136498 0.2120584994200128 0.5396144049930163 2.750146503326087 -0.35798566914858654 -4.533435666977622 0.0 1981.0 0.0 4.177736493563632 -10.70616164996968
0.7246993177241512 0.6712372333633749 0.15617895960412312 0.19858272591441062 53.57098318477397 0.2718746243929236 2.113718576462359 2.9306570926535476 -0.9236949115771447 -5.669570333312056 0.0 1981.0 0.0 4.375419249666333 -10.672470887042714
0.7673350538446151 0.6780254894539013 0.16058691797189364 0.17678749390152682 53.03602950986022 0.28328994216537534 2.10706970735772 2.4933423874738576 -1.761042287372562 -3.309862858335933 0.0 1981.0 0.0 4.42275290288812 -10.700303701332064
0.7163998176103545 0.6503029725133885 0.08580812013095704 0.13832888579069613 52.32589358586689 0.2642127917327644 -2.5496080930612335 2.9992631944505908 -0.8594380272499995 -1.9066555892334165 0.0 1981.0 0.0 4.545639441799311 -10.073582002585105
0.7607424636767703 0.6569301858654817 0.1661038094821139 0.10154526308111354 52.74445272384003 0.29649797450474485 0.17660015655532302 2.898724602418838 -0.43546980374504596 -4.712961771635734 0.0 1981.0 0.0 4.592577357117713 -10.734081311575842
0.6343866280230515 0.6763117491255589 0.20008614205550898 0.2540231848062582 52.62664239468346 0.30583520620968535 1.911062388459234 2.863741553944604 -0.6847267699320669 -4.447978964958205 0.0 1981.0 0.0 4.659549177856771 -10.920216344444881
0.717278206526677 0.7191951926830633 0.11284821224929893 0.16473686439733481 52.142556099900006 0.2172134425552819 -0.5652261879212785 2.9918009864483968 -0.09146838411183555 -3.732479189792638 0.0 1981.0 0.0 4.788855483916587 -10.347512021654762
0.5641534387253033 0.6490599029447691 0.17777823243715382 0.02526628381282849 51.94848880220324 0.1917696190611893 0.17719274498106863 2.631244858367962 -0.7791970663678649 -2.6584714164908565 0.0 1981.0 0.0 4.980448786818594 -10.802005248695718
0.8513056536390886 0.6809598392846755 0.1991792582772581 0.25229212839325765 53.481276915697705 0.2889837556239413 1.1853526660390283 2.9232462929914513 -0.06535654169039518 -6.66459031012128 0.0 1981.0 0.0 5.015536496008177 -10.915673574963282
0.9502379200865798 0.7141338534659301 0.13562346229714384 0.2506783513880403 55.05331074200717 0.31044085848031433 2.4907474763467263 2.9271149577713667 -1.9572990808247899 -6.057162101697827 0.0 1981.0 0.0 5.035332696200436 -10.531350746677553
0.7281958170892322 0.6646509921128253 0.18453458084989968 0.16319715727391898 51.970101593731 0.2744703945124745 -1.5185065406978513 2.8140340486689315 -1.101894530974612 -1.363543299439975 0.0 1981.0 0.0 5.346683344458711 -10.839305236346863
0.7572785959171382 0.6951171758482956 0.19302315725633726 0.10581916137581202 52.73520824875058 0.1882128866188429 1.3471608581053962 2.4605142794481916 -1.3581794005160956 -3.5845791308877883 0.0 1981.0 0.0 5.4026477005225075 -10.884278527839644
0.8314584345293055 0.6965968159444681 0.15391014891275312 0.023090776557456366 51.87507039998455 0.29745443726189985 -0.10102438502675515 2.8226662190133944 -0.7508252913915996 -2.576743442897145 0.0 1981.0 0.0 5.546179654862061 -10.657837343871112
0.8539812905722481 0.6958831787720985 0.1610545268010158 0.16971588759065065 52.25570860413579 0.2336167321642679 1.1236265735117188 2.626475583326192 -0.304034778093734 -4.29975386748022 0.0 1981.0 0.0 5.60359707659949 -10.70321134377782
0.7880554515759473 0.7220617412706538 0.1613924039678082 0.1892457859860764 54.00804578243607 0.26121700989650276 2.1620029240133363 2.8550590526575954 -0.9449985704588562 -6.4039729452500405 0.0 1981.0 0.0 5.665102199534681 -10.705307051680197
0.6438184213225027 0.6797007257306289 0.1724983802334934 0.08303474057629696 54.46898033779333 0.15459547335355914 0.6032077478051026 2.824076358350104 -0.3579981575964739 -7.656334205362266 0.0 1981.0 0.0 5.6681730599907 -10.77185620682491
0.7822681284008173 0.6809485805296845 0.1632096504906517 0.31636838609130913 52.331906449906434 0.29862537376080917 2.6924797857684926 2.730363508956872 -0.28598572961894675 -4.935109743887556 0.0 1981.0 0.0 5.76380196947237 -10.716503934038474
0.7230813963366156 0.676045403135476 0.14228548555014084 0.09132137569615596 52.71942202114411 0.29197750217401497 -0.30937473358168344 2.9498621862434264 -0.9288987783995761 -3.3964242046493105 0.0 1981.0 0.0 5.842013747009794 -10.579303861297007
0.7841774008691536 0.698495747495917 0.15307214121540935 0.0551967346948569 52.874801699043346 0.2739907503092846 -0.016171063497797178 2.9315617510060936 -0.7421403113520721 -4.2368968450175775 0.0 1981.0 0.0 5.891744420267644 -10.652377681826128
0.608869919945791 0.6630542896594352 0.1770487689920909 0.10430266659183267 53.6597261412273 0.18799764204490035 1.8422861676981945 2.4827171158559347 -1.454220400762022 -5.2179140572429015 0.0 1981.0 0.0 5.938795160167942 -10.797893585999233
0.6600068506332875 0.647396920765147 0.11853854382473593 0.054768076098495315 54.41446235251454 0.17795264257142537 1.8175353309926265 2.8852971440958592 -0.6735980880686059 -7.411111641835599 0.0 1981.0 0.0 6.062418756708794 -10.396706532380318
0.7201487800003648 0.6901310415192327 0.1248513606168257 0.11297512474001753 54.1261069050148 0.19190661772137846 2.6815038033030216 2.34311689122483 -1.278451869084468 -6.762704004112118 0.0 1981.0 0.0 6.12694853477449 -10.448592275026964
0.797487297021644 0.6944451433453612 0.17423479671638234 0.063659099315562 52.21023578399528 0.22507130059402625 0.1701883371721271 2.667292123820429 -0.5149725465742296 -3.7564939104479276 0.0 1981.0 0.0 6.1417350682973595 -10.781872156348243
0.7162787865586466 0.720122172807469 0.17448910936127918 0.18031207539479302 52.89417536677861 0.23913303763472263 2.24940773712186 2.6310502405812244 -0.05671254540313342 -6.304548391483643 0.0 1981.0 0.0 6.149674232545805 -10.783330689506126
0.7915858738120098 0.7116529275013806 0.1436157504282066 0.17952947178154274 52.778748744203625 0.22598349643566912 1.2300970197358803 2.500135019854217 -1.635984032021062 -2.2611127763728103 0.0 1981.0 0.0 6.163404861988776 -10.588609693595448
0.8582288174008941 0.6691956905538933 0.10132359698325784 0.1244520425005577 52.46387653896254 0.18139987881610747 -1.7445637145014805 2.915811889023873 -0.43718699589130594 -3.0828922886913777 0.0 1981.0 0.0 6.281337072787057 -10.239787686068189
0.8350112290982148 0.6635216694883905 0.11537236068878437 0.2081245082292801 52.923348650812315 0.24338792740795986 -0.6685479641048504 2.8506856530861655 -0.5082745434913498 -4.2353544009807065 0.0 1981.0 0.0 6.441161177846387 -10.36963317697284
0.7533416820584513 0.6968215585734053 0.20040141224679878 0.0801090954527923 51.324522471208304 0.17810557085220777 -1.0757020325037878 2.5233935762215163 -0.66979183096662 -1.3541950397365667 0.0 1981.0 0.0 6.460310446836365 -10.92179077667394
0.8673836373808816 0.6980771098130892 0.15580260386193356 0.27591461614677587 54.3586974817795 0.2535204083415268 2.3147894160393747 2.8908197473626043 -1.5143274109317062 -5.646353721280498 0.0 1981.0 0.0 6.49263697829012 -10.670058206494716
0.7172967807885495 0.6628711974803154 0.14771693343675657 0.2186944476872672 52.51532170244913 0.2302359240779056 2.875570062948979 2.2600467800322126 -1.4271967000049388 -1.0745086308254805 0.0 1981.0 0.0 6.523212978148841 -10.616766190820972
