    0.203871888553416554E+02    0.700538993080011274E-01    0.198259105260692218E+04    0.564712886414527091E+02    0.211940281691391563E+00    0.618325625368841947E+00   -0.351045191082466923E+01    0.283824318348270221E+01   -0.317191606558660411E+00   -0.826390585275377987E+01   -0.458007595441061355E+02
    0.427840818945216625E+02    0.348011328038407564E-01    0.197169275314184733E+04    0.560565242007613094E+02    0.941226367465784336E-01    0.247444553611141649E+00   -0.130245563339982962E+01    0.241213205089769644E+01   -0.118430437234014985E+01   -0.735886989983669793E+01   -0.442030421839179155E+02
    0.428158744040955241E+02    0.213245718482961449E+00    0.198830301257803831E+04    0.548519928398372869E+02    0.246062396478977846E+00    0.430792928429145960E+00    0.228837825593569910E+00    0.249442164386050758E+01   -0.171123792185334844E+01   -0.481750985437005497E+01   -0.428758499468614502E+02
    0.575039821213928803E+02    0.126745964883352324E+00    0.198207117738307784E+04    0.541183252800594090E+02    0.238306115624197734E+00    0.677541897704249552E+00   -0.505226064228076144E+01    0.277168514810079847E+01   -0.465099948085049064E+00   -0.352558016441033217E+01   -0.426309155506276340E+02
    0.556458036764781880E+02    0.150591734800885446E+00    0.197674588406596763E+04    0.539104381052222053E+02    0.269645281652213631E+00    0.486898476207959952E+00   -0.338049669899399596E+01    0.249323483876892515E+01   -0.723789581610292387E+00   -0.341229225568396632E+01   -0.422797670057965931E+02
    0.249070101928336776E+02    0.134443328312942364E-01    0.198095049061101849E+04    0.563832378913258339E+02    0.152616361496719199E+00    0.503300488861589956E+00   -0.595253132190494227E+01    0.248159602071113650E+01   -0.362880169862918311E+01   -0.144965279801238189E+01   -0.421559243591523867E+02
    0.132911656317414497E+02    0.246858795335459902E+00    0.198715403086614924E+04    0.558606516694590951E+02    0.254508750355848468E+00    0.270584321806924877E+00   -0.247438048558912271E+00    0.243102569986676054E+01   -0.144086185157901214E+01   -0.693294774411829628E+01   -0.415828320130666214E+02
    0.365808338140410028E+00    0.247041369018990015E+00    0.197661655754794924E+04    0.559680052277398588E+02    0.177537351627298057E+00    0.492498641251309766E+00   -0.159012360660494245E+01    0.233916515402080227E+01   -0.335675557227085264E+01   -0.352680392978078316E+01   -0.415642013956320255E+02
    0.372168110295329768E+02    0.255786133538428551E+00    0.197735869680314840E+04    0.549017429089704905E+02    0.262113035683502860E+00    0.460714300233185492E+00   -0.501525863657721338E+01    0.264177817772642509E+01   -0.207527033760002677E+01   -0.140440937344014216E+01   -0.415607024065174357E+02
    0.924578883803630447E+01    0.524772331786140245E+00    0.198338718319265126E+04    0.548423283009496529E+02    0.288726781748592953E+00    0.726488934971761369E+00   -0.215638360587250411E+01    0.243576177146184580E+01   -0.972410184880901696E+00   -0.462244729103896823E+01   -0.409460479250718521E+02
    0.413054494773516510E+02    0.331893180245413089E+00    0.198785868435698990E+04    0.560768022554558456E+02    0.253293467570774256E+00    0.722975193299277841E+00   -0.350007731757466178E+01    0.281296428001861987E+01   -0.917847156337020742E+00   -0.580639883956249037E+01   -0.408515783586311088E+02
    0.211870080924510589E+02    0.187324835631568994E-02    0.198251778718269838E+04    0.530377587196045397E+02    0.235107758574596759E+00    0.606693152919887568E+00   -0.418514575178618919E+01    0.225937040291051439E+01   -0.143471325666611893E+01   -0.374707356717259188E+00   -0.408402160292052088E+02
    0.595465394124607954E+02    0.180392665726950230E+00    0.198609863547405280E+04    0.562453439389945657E+02    0.286427534397290462E+00    0.329896767798707524E+00   -0.607231337149795714E+00    0.204299378594344105E+01   -0.446019856229528777E+01   -0.327311899157536867E+01   -0.406477235442410887E+02
    0.385753028535288820E+02    0.247504183400256234E+00    0.198580369321376702E+04    0.546509264588898134E+02    0.290056160577225386E+00    0.760208534109858558E+00   -0.391265683514460783E+01    0.278861015087182507E+01   -0.651984030641455270E+00   -0.421018662502698504E+01   -0.406028249777423085E+02
    0.492574251219109556E+02    0.118047506125363213E-01    0.197558397089369873E+04    0.561484054772688665E+02    0.108192165761273454E+00    0.385510754467847383E+00   -0.315476737176840594E+01    0.251672359534903567E+01   -0.110489911463958634E+01   -0.655310977280182705E+01   -0.405623585325691138E+02
    0.561926970396447700E+02    0.599298279331990369E-01    0.197422239445652735E+04    0.542660835266746275E+02    0.281415205838297766E+00    0.543886901612421814E+00   -0.588344819944039354E+01    0.247189750144104936E+01   -0.100208452076920551E+01   -0.225682007441125521E+01   -0.405205095809999420E+02
    0.221771643968079424E+02    0.960558275922493154E-01    0.198209812497418238E+04    0.558899018389379663E+02    0.212253766916359665E+00    0.743563783669511591E+00   -0.487938003758087291E+01    0.269278438116891294E+01   -0.114668413008531322E+01   -0.483459331194008790E+01   -0.404907414416959099E+02
    0.128055188803933007E+02    0.258761089432456709E-01    0.199073031608390852E+04    0.548368474383654103E+02    0.274644606463058050E+00    0.314975817364076538E+00   -0.354798577287588834E+01    0.236365682013883216E+01   -0.180534093407950946E+01   -0.338991658642051696E+01   -0.404764131206025866E+02
    0.284381900231664524E+02    0.358146046226828829E+00    0.199077648706643367E+04    0.547346776664944343E+02    0.268948430854892562E+00    0.750354623394808073E+00   -0.508613419544900314E+01    0.257787705358642905E+01   -0.903498098212603296E+00   -0.290005769336620567E+01   -0.404225238071688509E+02
    0.530452796811405562E+02    0.199500563015255795E-01    0.198549318442815525E+04    0.565633184151253232E+02    0.556489724661150265E-01    0.818658145946234567E-01   -0.321692589830305797E+01    0.257769057935342394E+01   -0.105743152418342090E+01   -0.713918193034857662E+01   -0.403953497331068831E+02
    0.547721473990053980E+02    0.243576179451517293E-01    0.197832126065061561E+04    0.564888722279118767E+02    0.177732407649720564E+00    0.694374626787509719E+00   -0.315641968608162893E+01    0.277242106922328357E+01   -0.315546919033245388E+00   -0.835845520441038481E+01   -0.403155549952934393E+02
    0.436126147580468171E+02    0.196775045617973654E+00    0.198295257463126018E+04    0.542986099647057117E+02    0.160018540097012829E+00    0.489264180653975589E+00   -0.168105901231714583E+01    0.206710685906726344E+01   -0.157965679637086476E+01   -0.294692886576478852E+01   -0.402546763153594185E+02
    0.789405933856631226E+01    0.110115200911876848E+00    0.197202630246443618E+04    0.566019670613693933E+02    0.155411621937870698E+00    0.189683608481052229E+00   -0.328776168616959552E+01    0.277257025658340162E+01   -0.169964050908918107E+01   -0.570688671242013079E+01   -0.402002474524626763E+02
    0.906740010968502474E+01    0.973156193721490953E-01    0.197777345839641771E+04    0.562507236499323042E+02    0.113642485773311541E+00    0.544076357258841070E+00    0.594633291777681094E+00    0.218671750460886472E+01   -0.360035615742979198E+01   -0.488424917080795051E+01   -0.401992637569097653E+02
    0.204307442684774614E+02    0.252525907586542253E+00    0.197472487726376085E+04    0.546977825068926364E+02    0.125758517880946386E+00    0.244820665038294361E+00   -0.479555858471106689E+01    0.292009428535961302E+01   -0.801617003400654227E-01   -0.364017425923202076E+01   -0.401190707744925561E+02
    0.150590598487579204E+02    0.920631362152942237E-02    0.197287293093206881E+04    0.568585018228676660E+02    0.157713304624046508E+00    0.242589781692713086E+00   -0.172875588158696747E+01    0.234283064851466971E+01   -0.350355770635121067E+01   -0.484661710462551198E+01   -0.401067781604873659E+02
    0.506051664451497984E+02    0.310927613968447931E-01    0.198262981980958807E+04    0.549595335401279925E+02    0.200481572839658950E+00    0.332742489732501812E+00   -0.261680820125534241E+01    0.266679231081060975E+01   -0.384650008541935762E-01   -0.675955329807869809E+01   -0.400551500775633684E+02
    0.189296321968846151E+02    0.148088856933366098E+00    0.198913662208934034E+04    0.547802988370440289E+02    0.177063848019211073E+00    0.297008921422403205E+00   -0.513679379127024305E+01    0.237546769650959888E+01   -0.810010132734925392E+00   -0.391251969714598946E+01   -0.400135964225141549E+02
    0.422162381467663863E+02    0.206640832125495916E+00    0.197323612521803784E+04    0.553523710135311049E+02    0.264101512720551268E+00    0.363557066612363700E+00   -0.288250516362077791E+01    0.246997289352229998E+01   -0.181114103626989298E+01   -0.444715115399123029E+01   -0.399467844993000654E+02
    0.390093878145742323E+02    0.510437741385872043E-01    0.197297264200431073E+04    0.526707258569672021E+02    0.199233454616367822E+00    0.541326186369291085E+00   -0.332195061266641023E+01    0.253232680858792181E+01   -0.173586379129186952E-01   -0.288951167960885513E+01   -0.399374301972225538E+02
    0.431378727936036128E+02    0.431844076651268227E-01    0.198578759774460605E+04    0.541656470709537246E+02    0.102273719582950132E+00    0.194434297526976163E+00   -0.126743920128723619E+01    0.213030373929439998E+01   -0.234126232742897455E+01   -0.255068936649585787E+01   -0.399353351269695835E+02
    0.158068478988510126E+02    0.851761122356606976E-01    0.198551594723430412E+04    0.548191573763656308E+02    0.195479969321576769E+00    0.438534416181905862E+00   -0.233897764506725991E+01    0.244887604483196730E+01   -0.249309468390974232E+00   -0.662706839550630278E+01   -0.399195001383111290E+02
    0.217169495996091015E+02    0.863012532284785222E-01    0.197194447197301110E+04    0.553241872845322575E+02    0.209024076275877657E+00    0.329918862303849592E+00   -0.294660814499802193E+00    0.221348043231798108E+01   -0.262443665485269984E+01   -0.459087067857298781E+01   -0.399035799309259218E+02
    0.156172342518093590E+02    0.861296813501390285E-01    0.198205962543307692E+04    0.562918578474081670E+02    0.285607221659833321E+00    0.780325357124137864E+00   -0.347012880206947960E+01    0.257881746535846990E+01   -0.191472530771395899E+01   -0.541908812672460360E+01   -0.398932443009725048E+02
    0.349952359879746098E+02    0.685416502064446487E-01    0.197320288434133136E+04    0.564416799198376324E+02    0.188691158959654881E+00    0.617160493137240085E+00   -0.522472386626506058E+01    0.243460118402777193E+01   -0.803111925922052272E+00   -0.648530528691711083E+01   -0.398129068402281590E+02
    0.224425585956337326E+01    0.111029166165921331E+00    0.197842561577890115E+04    0.553459475908912637E+02    0.222196369005955296E+00    0.404633775453309363E+00   -0.363446951447730182E+01    0.257616841031892729E+01   -0.261905900130513603E+01   -0.244784761467142786E+01   -0.398099112199977654E+02
    0.599059792583302908E+01    0.156744315502006792E-01    0.197701486710368567E+04    0.567889018764831235E+02    0.996027064279448732E-01    0.303955714565103452E+00   -0.138869767108642428E+01    0.262263555762696354E+01   -0.200296772852075522E+01   -0.696206021008951925E+01   -0.398044091460564857E+02
    0.531827905260517539E+02    0.182494425658218468E+00    0.199015363623085705E+04    0.558331679457650409E+02    0.298749524839423519E+00    0.530004264150568893E+00   -0.279294020151479838E+01    0.240217802113493129E+01   -0.593157795358238538E+00   -0.728992525492567012E+01   -0.397801692221360810E+02
    0.286544161477519737E+02    0.412965454663553194E-01    0.198038526100045237E+04    0.555101759611791081E+02    0.236438375652738342E+00    0.679488677793749440E+00   -0.286652115491396353E+01    0.262066581209043648E+01   -0.108337287224707879E+01   -0.562811351214719213E+01   -0.397666775996056430E+02
    0.398713111847271762E+02    0.233051194353141727E-01    0.197993780253254226E+04    0.558785356440807348E+02    0.242729020698065817E+00    0.337210810869168431E+00   -0.402624203861420771E+01    0.269151567950259940E+01   -0.171583182658375399E+01   -0.459578501210117629E+01   -0.397519231621377429E+02
    0.443678962567751327E+02    0.596599037252451975E-01    0.197429223969874806E+04    0.541011607845413494E+02    0.158788103254266677E+00    0.277079709401425123E+00   -0.282150107165118458E+01    0.260345154719723482E+01   -0.741611668532175194E+00   -0.417477796123742273E+01   -0.396707633168296923E+02
    0.166516501234492975E+01    0.214695805973335568E+00    0.198279546573494736E+04    0.548580399088095163E+02    0.275353276745489428E+00    0.518886192646560551E+00    0.249778387800858326E+01    0.271501250470951083E+01   -0.888914364260952716E+00   -0.735377699465974288E+01   -0.396384101852094304E+02
    0.429098754159345859E+02    0.591054768977612791E-01    0.198982324313058280E+04    0.560398373842404709E+02    0.215214448755116444E+00    0.132175404013568421E+00   -0.353509663662588069E+01    0.239557301657107136E+01   -0.224476116429261197E+01   -0.469416875097198805E+01   -0.396380068256245153E+02
    0.303269419217698442E+02    0.437863345502125523E-01    0.198209771315113903E+04    0.550146192064115382E+02    0.112675950558932522E+00    0.413542283232063268E+00   -0.341459274536533330E+01    0.243330971324046041E+01   -0.961999264908974361E+00   -0.509565306716623567E+01   -0.396345035705231936E+02
    0.512152525942697636E+02    0.246797631437360096E-01    0.197729978343830658E+04    0.554946054601597822E+02    0.106564537790743291E+00    0.440133190493787851E+00   -0.531073226333490389E+01    0.264470665108034941E+01   -0.102199772365137376E+01   -0.463481074811472027E+01   -0.396207438954939022E+02
    0.220039505786555445E+02    0.225546149945384827E+00    0.198833848452514530E+04    0.546817142098005604E+02    0.232852319151518689E+00    0.580280298477675927E+00   -0.575630004141874174E+01    0.245463600630513046E+01   -0.185731132971256141E+01   -0.108049384639602764E+01   -0.395990614003714612E+02
    0.187857960309582666E+02    0.654746220564416531E-01    0.198221858420773515E+04    0.566085926063329978E+02    0.105799792718044114E+00    0.127953078476826909E+00   -0.484338842179301121E+01    0.234316790429483657E+01   -0.403443251468607844E+01   -0.143694799529173345E+01   -0.395570194269366198E+02
    0.274689833522763429E+02    0.463537245214402788E-01    0.197932148020608815E+04    0.562273935960343962E+02    0.774847932651735599E-01    0.241267870228427828E+00   -0.345566473549774100E+01    0.265244110973750313E+01   -0.187490376606325126E+01   -0.504641123337282593E+01   -0.395342811344526837E+02
    0.418252354057838787E+02    0.150859721653188644E+00    0.197778763769566058E+04    0.562289869037180026E+02    0.220233969876311386E+00    0.354687986400392119E+00   -0.301132587607917390E+01    0.252032456610816746E+01   -0.304441893791373985E+01   -0.355694579050516513E+01   -0.395233742558502428E+02
    0.154061870218551604E+02    0.101749491242080596E-01    0.198044316822244855E+04    0.528736146318913640E+02    0.179072452471186999E+00    0.720115248361999138E+00   -0.389187236230639089E+01    0.239829935525374172E+01   -0.957251360034574894E+00   -0.152214485552862122E+01   -0.395228442300231393E+02
    0.322130975502581265E+02    0.132796657819320485E+00    0.197596878143136064E+04    0.549830005448176209E+02    0.171823184907996224E+00    0.565583768247428398E+00    0.229499334251986831E+01    0.206870191736263420E+01   -0.261747219622295146E+01   -0.547169818477378112E+01   -0.395178497981314223E+02
    0.244717325416099527E+02    0.203175571262941612E+00    0.197206476947933515E+04    0.563678919541629853E+02    0.145641135295255714E+00    0.231965211432997115E+00   -0.246012381795375212E+00    0.246866634444529609E+01   -0.703337522927182768E+00   -0.870007500473643347E+01   -0.395150613530258141E+02
    0.520382181161420547E+02    0.115032508802507413E+00    0.198337531230498121E+04    0.551696176692766329E+02    0.276424519312055528E+00    0.423732500966873149E+00   -0.356545906449494998E+01    0.210582473175496476E+01   -0.356270120963470749E+01   -0.120584074130173846E+01   -0.394783703967415818E+02
    0.369952212910502496E+02    0.352446345878517142E+00    0.197456246021177344E+04    0.550631814993326785E+02    0.299210897653165608E+00    0.402110173210664001E+00   -0.273426066728580963E+01    0.249886820868179038E+01   -0.644287325889413509E+00   -0.558658907950165151E+01   -0.394780175871384387E+02
    0.357087505525322655E+02    0.807655529207618322E-01    0.198289507756026364E+04    0.549324124753031882E+02    0.236139502239582633E+00    0.389231956566750248E+00   -0.598949953822837777E+01    0.255013030475858304E+01   -0.175330946875160265E+00   -0.463434618159631739E+01   -0.394165804578376111E+02
    0.383593505446388363E+02    0.180125499686505687E-01    0.198351723766936220E+04    0.566268690922410229E+02    0.275232153294870052E+00    0.484787312045806773E+00    0.638360471312148903E+00    0.223573657577736196E+01   -0.413835332161524949E+01   -0.559726316858175821E+01   -0.394111155187126343E+02
    0.112329049426906096E+02    0.174551570571047671E+00    0.198376585815608382E+04    0.559462505681253361E+02    0.218123338501861025E+00    0.412220871344107509E+00   -0.207481796099020688E+01    0.250026568996032728E+01   -0.290751408742293149E+01   -0.347606761871499170E+01   -0.393979748686842157E+02
    0.183427025302837770E+02    0.349893107102512146E+00    0.198240601330923846E+04    0.532724858645799628E+02    0.298584358823212326E+00    0.477102776706791576E+00   -0.517123019734366185E+01    0.231654074847604230E+01   -0.599526842593609111E+00   -0.150709154487163133E+01   -0.393804703737220905E+02
    0.331018136314245055E+02    0.117982977094006916E+00    0.199020701350858349E+04    0.565086405570434636E+02    0.188394354185620672E+00    0.167925219589237895E+00   -0.321370548241761433E+01    0.243290036878745486E+01   -0.126052987418596896E+01   -0.708315254505324887E+01   -0.393599255004924231E+02
    0.190696751545637504E+02    0.374421763999320922E+00    0.198143050899032505E+04    0.541558605831187236E+02    0.263957809950657152E+00    0.593011180172449803E+00   -0.293027831639894742E+01    0.222760194237757547E+01   -0.123318540814369371E+01   -0.297846438891219911E+01   -0.393237473884330555E+02
    0.891208619802053725E+01    0.343509722154124786E+00    0.197927898612381864E+04    0.559720031863997036E+02    0.205916980464089211E+00    0.346737874705079274E+00   -0.506478710136906241E+01    0.239308529527684399E+01   -0.275747116795357616E+01   -0.124449304630556590E+01   -0.392996078673635552E+02
    0.132584979038837112E+02    0.221179992909904283E+00    0.198218515135746475E+04    0.554272695624508103E+02    0.139023954195008764E+00    0.469470071624435714E+00   -0.109672633214094795E+01    0.255261387669603979E+01   -0.112997340057685136E+01   -0.594781295538078325E+01   -0.392993077101446602E+02
