em_syserr inclination_EM log10_E0 thetaCore log10_n0 p log10_epsilon_e log10_epsilon_B timeshift luminosity_distance Ebv log_likelihood log_prior
0.8440264459508673 0.028946149242855396 52.407692615457385 0.13517232414840316 -5.039443131124376 2.4794409044391004 -0.6710505884672822 -0.6208911264047234 0.0 1981.0 0.0 -87.3775976289833 -6.956911393424932
0.805685470511254 0.007792027785859724 56.909353842425595 0.22831926165938746 -5.446236863777701 2.519717604572865 -0.22723822058191878 -8.295890668551767 0.0 1981.0 0.0 -87.12964230194555 -7.41168724199437
0.977878426774113 0.0468999567213537 52.90664441828388 0.12420314388282855 -4.942624285375824 2.3198473808312587 -0.953499919803785 -1.1280137346100574 0.0 1981.0 0.0 -86.06862780065997 -7.067845910400509
0.8987495737926736 0.024376560613883245 53.14448657889942 0.1867444742387208 -5.273041217636744 2.166804028742531 -0.9052954677360079 -1.0253073233734344 0.0 1981.0 0.0 -86.00879841439708 -7.328487859586589
0.7729495790049068 0.10173535361491924 56.57369504355346 0.23951863971490794 -5.456154924589968 2.350573734420712 -0.10172831657633807 -8.116920185977426 0.0 1981.0 0.0 -85.8042434250989 -7.5072575740353225
0.9156269846708418 0.02582485894709925 54.543858174917645 0.28165421322097584 -4.280214532411523 2.3426147401179342 -0.32220429497791603 -5.099841121144405 0.0 1981.0 0.0 -85.41609035290382 -7.748432288207623
0.8121548569963836 0.07169196345458485 52.47579131405824 0.1293433118584342 -3.9453177417177128 2.2394179338136384 -0.459151635425183 -1.3539709071418873 0.0 1981.0 0.0 -85.04926398542275 -7.005021085761865
0.7742504507235457 0.02297025902087904 54.04985356434768 0.19017662854086623 -4.712807806151501 2.337289839155725 -0.33237027568914623 -3.9138559074118673 0.0 1981.0 0.0 -84.87657291282272 -7.196355338596509
0.8205586649852051 0.19057345987001212 52.55488523269091 0.2683351017085265 -3.446934307035349 2.1226204177664187 -0.6219670466307194 -1.4351952733108604 0.0 1981.0 0.0 -84.812919850159 -7.840238440511555
0.8851952773544323 0.03205780256116363 55.047181881054144 0.09711450080450174 -5.808680847918241 2.3012961882809777 -0.3076726453066403 -4.984826772223129 0.0 1981.0 0.0 -84.68757269005992 -6.705431631834864
0.930147161606532 0.09336147783355146 54.08261757266182 0.14536128306666182 -5.80625762660152 2.3582263583848935 -0.6370520416253571 -2.9968742949237503 0.0 1981.0 0.0 -84.59468972441104 -7.310070251041105
1.049317026169151 0.13493159471361152 52.806953854982346 0.13239529710886394 -4.100819859679858 2.28691105828005 -0.7029745266273508 -1.1889641292549573 0.0 1981.0 0.0 -84.53635501574732 -7.650276013214706
0.8614073200925206 0.08308442036650157 52.726549276620545 0.25425827318524336 -4.860064819842857 2.1861317687852795 -0.46051004449874977 -1.2859005613611583 0.0 1981.0 0.0 -84.3539739026327 -7.637546059182696
0.6692145692088756 0.027352730031022274 52.822430051022636 0.12007742977888042 -4.494619449461405 2.085522919809532 -0.7819459182715658 -0.9230111016088767 0.0 1981.0 0.0 -84.32171786930101 -6.609434830481625
0.8157442085233934 0.03061969224302482 55.369627545518355 0.10627321840521252 -4.73410990330256 2.3654205876719074 -0.09114855350453688 -6.617292688933171 0.0 1981.0 0.0 -84.3070263304621 -6.700870009057902
0.755299994538044 0.16421130410680315 53.56003844882147 0.23691310444846755 -4.898010088728023 2.362622201668045 -0.42636741306628867 -2.9076390419463474 0.0 1981.0 0.0 -84.19185600868578 -7.623354423215856
0.6356611182401835 0.027783635937322512 52.01694360093678 0.19346340394942743 -2.822924841103903 2.1012190402060784 -0.14681388519847438 -1.8160403903131446 0.0 1981.0 0.0 -84.11152809394396 -7.019265605250343
0.8092406250858283 0.060251364127526096 53.51963973858678 0.26503120562777144 -5.578712198373891 2.3077445113458217 -0.6652913040582495 -2.1140138138056592 0.0 1981.0 0.0 -84.03576341107588 -7.587986449284722
0.600476693056023 0.0671535443398327 52.593455422000524 0.25117915044324446 -3.8051819525784 2.264681951879238 -0.722047154084521 -1.5753201417988052 0.0 1981.0 0.0 -83.99209600511278 -7.247109235831068
0.8744504137463244 0.1343242442090301 52.444594361219714 0.19841773163343607 -4.628884899252254 2.171161800366556 -0.9106205280668718 -0.3616640971089087 0.0 1981.0 0.0 -83.91685511731755 -7.582292220876725
0.6967583365071068 0.130119894468325 52.52747238271359 0.3035623072471513 -3.238037154786427 2.2409739809029965 -0.36231363717246 -2.373393853850999 0.0 1981.0 0.0 -83.86398901145955 -7.633420565018912
0.899447819219833 0.09347543739838651 56.0099246629997 0.19279397242993443 -5.654350321174386 2.3786447062647875 -0.001971594810154187 -7.093562188274712 0.0 1981.0 0.0 -83.75542047521027 -7.470143461204561
0.8896663516587043 0.029332977011393837 54.7660053870222 0.1164493247611034 -4.638959185980076 2.5232457241299606 -0.13334405475797872 -5.474067529347168 0.0 1981.0 0.0 -83.725416477984 -6.869276805630277
0.7079091898703611 0.07190152367402325 53.59565514196259 0.2275812137402534 -5.710136763880749 2.3580488519080185 -0.6845629367619974 -2.1712315914573264 0.0 1981.0 0.0 -83.70349758185013 -7.328421430862812
0.8344439063869351 0.051272011203799366 54.21702584271773 0.2976919865797138 -5.2836843674593466 2.472084362582743 -0.3184616224647865 -4.017654528451738 0.0 1981.0 0.0 -83.69345610692122 -7.718537963485767
0.5904748559852572 0.015320328207101283 52.40267677365472 0.3106630876624862 -5.824771843805187 2.115986695180769 -0.5364648027834926 -0.014565422935486794 0.0 1981.0 0.0 -83.68210546393257 -7.398567366827906
0.742409527908401 0.020890482973366504 51.76409623137359 0.23611880805996824 -3.3016375480607736 2.183311776035201 -0.41422770154257105 -0.7023031626786125 0.0 1981.0 0.0 -83.5371096210186 -7.366518083213272
0.9457873730925035 0.006492550871980302 56.688342315095426 0.1858176707610828 -5.810766335382291 2.403721392281882 -0.06426958161637586 -8.054941038941871 0.0 1981.0 0.0 -83.4812090450241 -7.366619022968534
0.9016827279169463 0.08691740153425725 54.480464689340245 0.16686664418132205 -5.095909957011964 2.4659598717971303 -0.3200908581686388 -4.5619907132134845 0.0 1981.0 0.0 -83.44584787333295 -7.3463614522318474
0.92134907336237 0.16342604362971025 52.4091934506357 0.30377908368079387 -4.520594675327158 2.0695672871879247 -0.6055857835932779 -0.2852951254359475 0.0 1981.0 0.0 -83.39507276075155 -7.96632425333522
0.7323048283727296 0.0775944908377753 52.16172784983066 0.13477456255008727 -3.9896312349823253 2.2003334723884285 -0.4878481242922703 -0.904122447363557 0.0 1981.0 0.0 -83.37986029804416 -6.954784583747685
0.8215871028796186 0.07529283651657914 55.58738196764959 0.15786649677335787 -5.332063176123425 2.399789850492581 -0.14897794745366966 -6.512147507538063 0.0 1981.0 0.0 -83.32875535606519 -7.175971488816512
0.8443380293090619 0.08193664637015119 52.51319670454892 0.23411059902600603 -3.0679462218685294 2.3054456808419013 -0.4862136478957204 -2.301898468851242 0.0 1981.0 0.0 -83.30016262567128 -7.544047607516857
0.7363897003849226 0.043700630025380674 55.32129655906786 0.16403253589779895 -5.140010637461179 2.365337791083653 -0.27213059238839676 -5.850299953445134 0.0 1981.0 0.0 -83.17901739096521 -7.026559504675536
