em_syserr inclination_EM log10_E0 thetaCore log10_n0 p log10_epsilon_e log10_epsilon_B timeshift luminosity_distance Ebv log_likelihood log_prior
0.80652972036034 0.05837645212188035 52.29509751732792 0.135724107006358 -3.501930548836228 2.0721657108684655 -0.08375890026674515 -1.3628542293116261 0.0 1981.0 0.0 -90.2730013283184 -6.985111354116259
0.9680523080094166 0.04194896642040152 54.99001971190578 0.15831581428840064 -4.0274849866362255 2.4673563438916233 -0.12622801989655485 -6.3159848706854484 0.0 1981.0 0.0 -89.13003027553172 -7.264230487843328
0.8329942418628636 0.044994399997104285 52.76711729746644 0.23894452948093178 -5.112511265324481 2.2059290261913937 -1.0769341696833075 -0.28231686723151483 0.0 1981.0 0.0 -88.5932402270921 -7.507222809193885
0.7006044516611997 0.06324468245313743 55.77573406066614 0.11692340782144382 -5.425847339779824 2.350642846805558 -0.2708662879084276 -6.534040903871269 0.0 1981.0 0.0 -88.20582646425434 -6.749001319939046
0.8144528443969853 0.06525764467865752 53.47081508825749 0.23018664776948347 -5.214791345201137 2.581350149752326 -0.621000259175502 -2.2608862608878066 0.0 1981.0 0.0 -88.0488562403876 -7.4701963511895855
0.7469421559012638 0.08240591089136284 52.48332469414176 0.10822048300435919 -4.768288791235298 2.1862935065332696 -0.8844572605007333 -0.16638011496606353 0.0 1981.0 0.0 -87.95722597274421 -6.879320084973605
0.7432934298619088 0.019301540911432907 54.334057713429615 0.10245033138682126 -4.968713387454549 2.3853640434452235 -0.3100115134912462 -4.250642933571483 0.0 1981.0 0.0 -87.92586935555725 -6.547464706323417
0.9214971204231042 0.11281079017483953 55.21367094308525 0.26856347146467585 -5.3607114953582835 2.3922874636095113 -0.22379195457943624 -5.764007364535729 0.0 1981.0 0.0 -87.60601511079192 -7.793100927710731
0.7099665942299288 0.10602252222279451 52.115454862746155 0.24419484399415176 -4.470505104499073 2.096108705288448 -0.7140906663788327 -0.044024148448269074 0.0 1981.0 0.0 -87.54400811087268 -7.445386066207147
0.8615703687859178 0.031019138099427582 53.77546777412493 0.28222417863088056 -5.557950402342686 2.3168647215110956 -0.5578790217134451 -2.6768398084650133 0.0 1981.0 0.0 -87.4336650247444 -7.691344803846833
0.7752385219186659 0.10229360454605961 55.15167345860598 0.27324091911352544 -5.513144288890646 2.3278657601606105 -0.2017020839682946 -5.436369440269235 0.0 1981.0 0.0 -87.41703049930834 -7.618793820560281
0.7361015114151213 0.011920794181912182 54.044676064421026 0.09365520213979271 -5.189384362938952 2.4088581301562013 -0.6223344587488473 -3.3399375331375216 0.0 1981.0 0.0 -87.20708948056092 -6.438337208128063
0.8232443558002224 0.03341394589528796 52.44662258261023 0.12561598794311987 -3.811205887299022 2.0550016706331493 -0.5188197487806434 -1.0890909568694358 0.0 1981.0 0.0 -86.9852374561328 -6.871109411626747
0.6801380540517348 0.2143086609359099 55.887917286029165 0.24815497953066498 -5.890685007208602 2.4771668263734377 -0.3727296084557139 -6.1536468087919545 0.0 1981.0 0.0 -86.90938675318739 -7.696955090866401
0.833926951072841 0.10918224467757795 54.45680985756106 0.22834949516859407 -5.365606882966362 2.5300801511035944 -0.3060195918373543 -4.309862027988426 0.0 1981.0 0.0 -86.82351338392208 -7.559995986991043
0.9105613177622535 0.2682667434935842 53.42268374288457 0.27037265275641414 -5.387233224429965 2.4013229132422427 -1.0347661272158803 -1.0661840456508997 0.0 1981.0 0.0 -86.73887325959878 -8.191671686247428
0.7696353049751271 0.07010009055616194 52.92677091201614 0.26525865980882424 -5.765164528970819 2.2875198197982405 -0.9343241797892858 -0.331162515217331 0.0 1981.0 0.0 -86.70593534326804 -7.547717945970248
0.7780985369170068 0.07490256870626173 53.79855338966951 0.30691484379876877 -5.274674938325246 2.3978095005853812 -0.5906096189166936 -2.782437210225204 0.0 1981.0 0.0 -86.66456426351414 -7.691899756753713
0.7381009329773525 0.08268717325173346 55.24258848116453 0.268544456949108 -4.952616891007592 2.5024927178456267 -0.25849540934663207 -5.960460651906852 0.0 1981.0 0.0 -86.58184478324002 -7.5302951358426125
0.7418357978058948 0.18610505323888643 52.192966565881726 0.2964640341450018 -3.1883085047475466 2.047387772530819 -0.256438473303529 -1.0784107576107953 0.0 1981.0 0.0 -86.48820204206105 -7.779236433790698
0.7719661576513596 0.09590479562835878 51.96156580114042 0.2983394362897283 -2.7813215195624648 2.179442140917219 -0.27408320083274873 -1.4118983243927357 0.0 1981.0 0.0 -86.34206554416016 -7.6795797478586865
1.0484072900247003 0.05139501104619455 52.43143825454305 0.22679059635278098 -4.643446516143539 2.1161301772581007 -0.5675927584151417 -0.7271836764285862 0.0 1981.0 0.0 -85.98633107970406 -7.693447047691473
0.9271892243519975 0.020775240942236862 52.12140640261375 0.11220964844243461 -4.826162519116185 2.1647550498185235 -0.40727564032106667 -0.45358775360673853 0.0 1981.0 0.0 -85.78877337310028 -6.858914905778929
0.8440403359445253 0.050446476934236345 52.92399317694931 0.11757635732797465 -4.820336907526196 2.220574662481744 -0.7739825409329146 -1.2201302435757437 0.0 1981.0 0.0 -85.6496213947669 -6.886580063083851
0.6808634784554967 0.06709790990006848 52.2126374544725 0.15398404636574417 -4.7818833803256755 2.199823200194185 -0.7955191731722024 -0.10632563133231976 0.0 1981.0 0.0 -85.5499166696778 -6.944396313311402
0.8876181828795393 0.11762692316330572 52.396672621532225 0.23711825792448035 -3.8254263616051465 2.0733607066536783 -0.16823953689883453 -1.3604572586167922 0.0 1981.0 0.0 -85.49536440803817 -7.668465440944411
0.7633413602925583 0.09000345592618929 55.469190123969696 0.21973983370671 -5.2385593332470854 2.3914070406241437 -0.07643342367822914 -6.435976979672721 0.0 1981.0 0.0 -85.32803593994177 -7.402929259203684
0.6711933962597365 0.022046307021501656 52.01974500996207 0.26710209955318015 -2.4388041429065552 2.263522221311744 -0.3650131987492724 -1.8469651703251984 0.0 1981.0 0.0 -85.27966745527391 -7.3860604123716715
0.7817371336411663 0.05779674910312226 52.440489636842116 0.14718192531834906 -4.036789321579099 2.1504230535886797 -0.25781589192070253 -1.5609307725452606 0.0 1981.0 0.0 -85.25782793070864 -7.0195388576871744
0.9652210089419169 0.024204364591743428 52.73026958703123 0.2484198449657343 -4.544526237299238 2.253555345813682 -0.7009437421590627 -1.355306968972382 0.0 1981.0 0.0 -85.25251228048334 -7.679902160518271
0.8515173361499808 0.03285024629631263 52.47567860123781 0.14675973779816534 -4.907100379958281 2.187256765226891 -0.6136881805110193 -0.4796847380009428 0.0 1981.0 0.0 -85.20823667920655 -7.050116677560649
0.8597855868727337 0.04724639988499993 52.2783519825009 0.2596450111695665 -2.419559316083488 2.223086838173536 -0.1451921618305132 -2.706519115460136 0.0 1981.0 0.0 -85.1830593320004 -7.619312389616275
0.7352642828824368 0.20546178248599783 51.96680752032507 0.28336672801776497 -4.175328522718506 2.0494146657052297 -0.06971123014362668 -0.6285255159296437 0.0 1981.0 0.0 -85.18106668756852 -7.793493901546204
0.8209119968570364 0.03176573125777659 56.10597554427118 0.09054984834603289 -5.87584643425838 2.3779702226205073 -0.19590865442863326 -6.886934476131671 0.0 1981.0 0.0 -85.17616330687736 -6.567098625776464
0.7738399878748642 0.040374861319678566 52.41271962605199 0.31154782700530353 -4.054224213861275 2.069660056930735 -0.6889790654149 -0.6659344046342994 0.0 1981.0 0.0 -85.1417944667388 -7.6787912539653504
0.7644495349890563 0.0018036865908202479 52.76221636539995 0.20846193633920035 -4.712985627801873 2.3311674664985587 -0.49246944857019237 -1.609626811725068 0.0 1981.0 0.0 -85.12758263293402 -7.268033672853321
0.7850074813384801 0.1250055499952453 56.37728049852271 0.262321561531303 -5.88121343077519 2.4621410656611147 -0.13268755791536258 -7.451243517501924 0.0 1981.0 0.0 -85.12076558471205 -7.635299008854485
0.823757882064338 0.05136206470699617 52.22991084950066 0.23549771591632157 -2.8454575872100496 2.3339243376771774 -0.3128336888450356 -2.2254792054511157 0.0 1981.0 0.0 -85.10377013456221 -7.487757112033309
0.8440094240792466 0.03993930834855778 54.529735414769235 0.22892990852182732 -5.838408551775722 2.415451616836131 -0.5623558474631256 -3.758722955328473 0.0 1981.0 0.0 -85.09863175525734 -7.475444321074707
0.7375596186704614 0.02406156546136214 53.10602940943147 0.22781792098891748 -5.4994490387816946 2.4608982253314586 -0.7487715797348402 -1.4036506275877194 0.0 1981.0 0.0 -85.09403036134637 -7.326153785345161
0.7769615057997965 0.050730721523998525 52.52071407209245 0.14061090543394486 -5.108752826777338 2.2201821001895667 -0.712118046610323 -0.3305496401077548 0.0 1981.0 0.0 -85.08837631701047 -6.955719910372618
0.8290943533412016 0.08371579133773493 56.10948835387987 0.27826069957387034 -5.880272536377209 2.4293554550354814 -0.05160479564743081 -7.089989284693528 0.0 1981.0 0.0 -85.0727862987329 -7.6786214477570445
0.7516564474597844 0.09170023312247434 54.570470900973405 0.25077820486410174 -5.823690593601873 2.4002679834299516 -0.5793355172005148 -3.7658700151060165 0.0 1981.0 0.0 -85.07117138976533 -7.501212849816578
0.8500927780759 0.056848853446947956 53.06321132453777 0.3099494196461322 -5.822293121057671 2.3408722829115667 -0.8804583174748242 -0.7133363557741284 0.0 1981.0 0.0 -85.06201554725489 -7.776481076514591
0.815938443614065 0.04978733059113042 52.60452056117792 0.14688040880284686 -3.9751703002880263 2.0731886301857627 -0.6151373603427368 -1.1955280303328646 0.0 1981.0 0.0 -84.99770406610077 -7.040654812527135
0.9237799692056976 0.04192007416973577 52.45087221706719 0.15911919453873608 -3.8680855030447483 2.0362249970450277 -0.2509636452908399 -1.2028957459190703 0.0 1981.0 0.0 -84.96507416233278 -7.222078454526632
0.7516894687881491 0.030864242812264416 55.532884415007956 0.20035391833589544 -5.024910220541298 2.3823463201457353 -0.03255554425448359 -6.68695162704342 0.0 1981.0 0.0 -84.95730400712604 -7.223434257926886
0.7139258653692376 0.031039054783801676 51.63940650763257 0.2848580754320612 -3.275833839092802 2.0753015456262998 -0.03948954564420237 -0.8844822192709518 0.0 1981.0 0.0 -84.95044153901287 -7.5121075890714915
0.8291234596770185 0.138926899532613 52.45456982135536 0.1644569527740309 -3.3451233711590853 2.109952223391943 -0.24570302752518902 -1.5427779489419873 0.0 1981.0 0.0 -84.92181238956849 -7.469075723864381
0.8390492317661385 0.051903821323600004 51.96762101244817 0.24505649764282691 -2.028482228558026 2.24925548211178 -0.10406209569254532 -2.350631256571967 0.0 1981.0 0.0 -84.88050526995302 -7.544085451254684
0.9655015066410775 0.07922881017535681 52.04578930804969 0.21581414152883607 -3.5841573062448044 2.1318188972903243 -0.38396526357120386 -0.8991694444528271 0.0 1981.0 0.0 -84.82163727605742 -7.60342742185145
0.9024870539323585 0.034042181022832727 52.606829551848826 0.10913929895590248 -5.290946881655041 2.211009499290388 -0.7055962130787066 -0.39859749434197056 0.0 1981.0 0.0 -84.81088363568352 -6.835673468855475
