

    0.201813394355477645E-98    0.486350838342391796E+03    0.604193889565156836E-01    0.198129641866683960E+04    0.544349874258041382E+02    0.881111438201241381E-01   -0.497664606571197510E+01    0.201796934723854049E+01   -0.346488177776336670E+01   -0.198944628238677979E+01
    0.243271288708103957E-98    0.485976194270040764E+03    0.193111998450178929E+00    0.197237216097271516E+04    0.512616030435682717E+02    0.156387268710199950E+00    0.119947487627593929E+01    0.247476057163091534E+01   -0.865937488464282978E+00   -0.308346233096798983E+00
    0.279257946679666761E-98    0.485699300388104859E+03    0.224915614703473966E-01    0.198545587397994518E+04    0.565456174130080882E+02    0.112480749837619964E+00   -0.313067579199611590E+01    0.239090124057496878E+01   -0.309643095463893747E+01   -0.884510797242239022E+00
    0.304600808234907180E-98    0.485524591427365067E+03    0.208640974768162596E+00    0.198214986300468445E+04    0.535919363498687744E+02    0.298419493433271288E+00   -0.243469512462615967E+01    0.248406675875186922E+01   -0.204255610704421997E+01   -0.410323023796081543E+01
    0.348736150593315227E-98    0.485252987811067726E+03    0.643613006002879962E-01    0.198802450037002563E+04    0.543197525739669800E+02    0.310856668002470360E+00    0.101462942361831665E+01    0.224693805098533606E+01   -0.446984976530075073E+01   -0.377444624900817871E+00
    0.493701238374494233E-98    0.484556781382909094E+03    0.661500334202095724E-01    0.198557180631487995E+04    0.546912161810183335E+02    0.119831283766000024E+00   -0.769587412233854629E+00    0.207971781668392008E+01   -0.132527906023429631E+01   -0.132195543731685206E+01
    0.542310704395085764E-98    0.484367987742574996E+03    0.622140629946150991E-01    0.197580818444197666E+04    0.547541543501302854E+02    0.376940756269612126E-01   -0.563770499519678836E+00    0.285192849282646099E+01   -0.271673892304584719E+01   -0.261343272033204599E+01
    0.555439351083087341E-98    0.484319170516839222E+03    0.150333589815627427E-01    0.197834458684921265E+04    0.558465678691864014E+02    0.214682064851120125E+00    0.213726156949996948E+01    0.214645390212535858E+01   -0.318383574485778809E+00   -0.861480236053466797E+01
    0.895694715442179681E-98    0.483362513531552395E+03    0.434720446104205696E-01    0.198315669148293000E+04    0.520390398624401911E+02    0.979727100882072516E-01   -0.272426352090935797E+01    0.260423653528810295E+01   -0.771400001090794873E+00   -0.323069010477181706E+01
    0.100116722883810605E-97    0.483138892585864482E+03    0.583659387745357784E-02    0.197803752335303125E+04    0.555186035706493115E+02    0.146809722134433107E+00    0.530127842610338185E+00    0.238314674761621514E+01   -0.160926887450669476E+01   -0.983966179285809162E+01
    0.109001679826147195E-97    0.482967862904933781E+03    0.621427103670312148E-01    0.197586214765132581E+04    0.551767412049898525E+02    0.120241014321230313E+00   -0.435438608920539227E+01    0.263996353096498693E+01   -0.163425503258901728E+01   -0.104717459875583252E+01
    0.113504946288550734E-97    0.482885920097939390E+03    0.226434455035304349E+00    0.198952848100128244E+04    0.564615982213510819E+02    0.201832969927457251E+00   -0.127407610983330066E+01    0.274563508002613332E+01   -0.162125717679903225E+01   -0.364924567142028611E+01
    0.113620846778652685E-97    0.482882902366999758E+03    0.131908201148657790E-01    0.197440241579054396E+04    0.547987994739721742E+02    0.330939659586702156E-01   -0.498746316734077677E+01    0.274901212654310978E+01   -0.255416732115936185E+00   -0.277776114686999875E+01
    0.176965438859864546E-97    0.481995750898494350E+03    0.315631743734336376E-01    0.197263326770513754E+04    0.560493491919637918E+02    0.279723060883535352E-01   -0.309649495559512822E+00    0.251325164079417496E+01   -0.432399318368620023E+01   -0.267621560905461831E+01
    0.369335779615272820E-97    0.480523270837404198E+03    0.403729544893924597E-01    0.198656084175863339E+04    0.530577706445424582E+02    0.134385825717271479E+00   -0.278783718063718355E+01    0.238420793025214639E+01   -0.104202685584741328E+01   -0.489446567325331294E+01
    0.439313807393709406E-97    0.480175278717290666E+03    0.305594252023165501E-01    0.198666580244491729E+04    0.543735439998102521E+02    0.119793697615599840E+00   -0.262041930432426406E+01    0.291816170306793232E+01   -0.988163267075353957E+00   -0.181784447646650271E+01
    0.908151178184200122E-97    0.478721908395573109E+03    0.252995383952095754E+00    0.198767666806882676E+04    0.510018699694137752E+02    0.204678290222251591E+00    0.348359708789121036E+00    0.224484706912194509E+01   -0.663388076560549322E+00   -0.278760631849590013E+01
    0.101313974450630500E-96    0.478502134662401602E+03    0.306388503987775618E-01    0.197497541074340893E+04    0.548799646711441724E+02    0.183116345829304444E+00    0.212178213966249274E+01    0.210024690536818870E+01   -0.152472521698314711E+01   -0.176615259333777352E+01
    0.102613095412295501E-96    0.478475675685286262E+03    0.525925953475490857E-01    0.197179620599746704E+04    0.545073194503784180E+02    0.743071284322532194E-01   -0.272663748264312744E+01    0.286674436390399912E+01   -0.142795294523239136E+01   -0.119761824607849121E+00
    0.150023480620049109E-96    0.477715046604539793E+03    0.801118390673438430E-01    0.197863048749612653E+04    0.536623616563916244E+02    0.865744972961740994E-01   -0.139179281511060093E+01    0.215910869257214744E+01   -0.375953345577045983E+01   -0.544287009688479984E+00
    0.175768911631743073E-96    0.477397313420258399E+03    0.398532920283440228E+00    0.198355426049232483E+04    0.539030302762985229E+02    0.295617518704117399E+00    0.190737587213516235E+01    0.225932643413543666E+01   -0.709831118583679199E+00   -0.819267451763153076E+01
    0.178553310883035776E-96    0.477364902684087610E+03    0.127054042637767928E+00    0.197232134870190384E+04    0.549700533076664399E+02    0.311805226192110707E+00   -0.122712035733187008E+00    0.221462565440089554E+01   -0.382489190805014756E+01   -0.562900966576092099E+01
    0.182268067032998645E-96    0.477322743557233935E+03    0.269108463972006183E-01    0.198492904400825500E+04    0.553377683162689209E+02    0.109344439607586816E+00   -0.338187754154205322E+00    0.211794454693794254E+01   -0.206770658493041992E+01   -0.205634176731109619E+01
    0.182571279754704339E-96    0.477318442651631131E+03    0.643869934707169828E-01    0.198356251931190491E+04    0.560740609169006348E+02    0.182418682370156737E+00    0.296643000841140747E+01    0.272167674064636245E+01   -0.297645986080169678E+01   -0.826702296733856201E+01
    0.182827504899426148E-96    0.477314661206384130E+03    0.562490839792692821E-01    0.197319679193052343E+04    0.552011702494072836E+02    0.587351225802093049E-01    0.937087881869674177E+00    0.278191970899418228E+01   -0.262777155276634033E+00   -0.567714162355792773E+01
    0.192404176025203954E-96    0.477211574382347237E+03    0.174721333505019699E+00    0.197516996771961021E+04    0.542810498993389672E+02    0.193046558144018776E+00   -0.257751913942172939E+01    0.264665557037146870E+01   -0.103480934493065169E+01   -0.633896415756500353E+01
    0.233030361368759469E-96    0.476827456802904294E+03    0.551432932019402036E-01    0.197901279587601243E+04    0.551223928613966621E+02    0.213089933380236518E+00   -0.103741301310175427E+01    0.253051994019694737E+01   -0.233906888014881309E+01   -0.665244125027339095E+01
    0.296818635574197223E-96    0.476342575147874982E+03    0.135704095834325383E+00    0.198853079639534485E+04    0.546815430698886118E+02    0.174766121173640765E+00    0.271287975273923188E+01    0.282369318552567261E+01   -0.270863695157235673E+01   -0.493653739897231691E+01
    0.598803791793339711E-96    0.474937973210973496E+03    0.265732078718110484E-01    0.197173547959327698E+04    0.554420835971832275E+02    0.193966288203241605E+00   -0.443985933065414429E+01    0.218134798765182492E+01   -0.124119669198989868E+01   -0.769866406917572021E+01
    0.607247051005981255E-96    0.474908993195043081E+03    0.114310738430714251E+00    0.198576635204475338E+04    0.529945560423580915E+02    0.118434909385245493E+00   -0.101541132569599757E+01    0.253482574738967203E+01   -0.205037641452245012E+00   -0.649143672624499057E+01
    0.765991095791573753E-96    0.474443546964904783E+03    0.494304651851682694E-01    0.197591202876983994E+04    0.529309312667244143E+02    0.700794817451293461E-01   -0.353128933485629926E+01    0.231969896177232737E+01   -0.112985431362476962E+01   -0.393584851005682967E+01
    0.873551462634121183E-96    0.474179777406613653E+03    0.146653727170967918E+00    0.198819531557712162E+04    0.551095115180440587E+02    0.281008834135562380E+00    0.139913806301983445E+01    0.233978332617805007E+01   -0.413915214169673984E+01   -0.534149138536536405E+01
    0.117549698903230544E-95    0.473585042317582293E+03    0.339042518508374913E+00    0.198939775969495827E+04    0.543945882219848258E+02    0.300360658047402640E+00    0.101489426052099496E+01    0.284216169404720542E+01   -0.465551232875247578E+00   -0.861190114726372258E+01
    0.188869076267665112E-95    0.472635680068458441E+03    0.451002665341650802E-01    0.198582835876376157E+04    0.538027607313260461E+02    0.183432674184623806E+00   -0.472239648872830209E+00    0.218338169092583767E+01   -0.274908140121440736E+01   -0.516178361599599533E+01
    0.388238494784601721E-95    0.471193571963543775E+03    0.144871224954351285E+00    0.197824033500910514E+04    0.549689751424050499E+02    0.227203481250358247E+00    0.240370324964474769E+01    0.220774532474295926E+01   -0.460913567697629123E+01   -0.512507346276213926E+01
    0.531089743636229022E-95    0.470565973025791379E+03    0.335562769955623091E-01    0.198711248135566711E+04    0.569125647544860840E+02    0.247316919230254270E-01   -0.121198278665542603E+01    0.258162284195423108E+01   -0.121318936347961426E+01   -0.586251974105834961E+01
    0.602801046003391711E-95    0.470311684090692665E+03    0.104165547315269474E+00    0.197635756587982178E+04    0.567321784496307373E+02    0.289375997848734801E+00   -0.324895209074020386E+01    0.214765289783477753E+01   -0.241184592247009277E+01   -0.361200213432312012E+01
    0.902011081666285280E-95    0.469504628320880443E+03    0.125533119052270076E+00    0.197980286878760489E+04    0.544457137582958097E+02    0.282571148730938471E+00   -0.401681552412741905E+01    0.201916699509807485E+01   -0.272661066648285422E+01   -0.364462432941589043E+01
    0.101448434603032974E-94    0.469268633911845995E+03    0.505078871466522125E-01    0.198216668768631394E+04    0.557126678901825088E+02    0.169159081190308924E+00    0.273581521615068013E+01    0.285908994057666588E+01   -0.281002923886919964E+01   -0.716471716555303662E+01
    0.105543162282820287E-94    0.469188518640362531E+03    0.833164976122166417E-01    0.198570537693792176E+04    0.536963206760830474E+02    0.174141340308497788E+00   -0.656787233003869986E+00    0.209825112845817197E+01   -0.880407475765872860E+00   -0.756510168910100411E+01
    0.107632505096183779E-94    0.469148336670530284E+03    0.484795426406601504E-01    0.197764053216993420E+04    0.527532281826559313E+02    0.100740364596153348E+00    0.735874508180334175E-01    0.216712303475351176E+01   -0.264931483469975770E+01   -0.302677693773631518E+00
    0.117260096890123555E-94    0.468976016460547839E+03    0.145009882157410674E+00    0.197257442579136796E+04    0.558419311251207375E+02    0.191406943974624932E+00    0.556916793037304458E+00    0.272049559101560634E+01   -0.192770198171179397E+01   -0.391456622345438188E+01
    0.119314009670586415E-94    0.468940311424717152E+03    0.117879992796425095E+00    0.197690245070572132E+04    0.515232293747456538E+02    0.197083343052054050E+00    0.560243586789396453E+00    0.230275204788812760E+01   -0.124859607148266827E+01   -0.285212010269048122E+01
    0.123833758262038280E-94    0.468864972357308034E+03    0.153536092995220197E+00    0.197855058107923969E+04    0.527883755248910163E+02    0.180166126971972096E+00   -0.112644046384573926E+00    0.250993722402829267E+01   -0.559550213805292351E+00   -0.614089264334402252E+01
    0.140894721212227128E-94    0.468605849901846682E+03    0.303442225450009000E-02    0.198603546272226481E+04    0.536129419788774868E+02    0.123702097931936792E-01   -0.181631511790074374E+01    0.259343460368017453E+01   -0.569301023104955561E+00   -0.297078375448895571E+01
    0.213383027145636366E-94    0.467774721645579348E+03    0.130436435281674729E+00    0.197363427853584290E+04    0.561411513090133667E+02    0.187043703748168755E+00   -0.727854251861572266E+00    0.247053290069103237E+01   -0.347739338874816895E+01   -0.665996253490447998E+01
    0.255605718612218150E-94    0.467412650492608122E+03    0.215184369891358238E-01    0.197698980665206909E+04    0.566878987550735474E+02    0.121277458774361972E-01   -0.174957150220870972E+01    0.278011531591415384E+01   -0.214128702878952026E+01   -0.188475072383880615E+01
    0.442391077141160585E-94    0.466314557559600757E+03    0.277940047324190975E+00    0.198761794918632245E+04    0.556932495381335784E+02    0.229929509058368509E+00   -0.289137051255272226E+00    0.296274741808730413E+01   -0.203889666224386890E+01   -0.351647089280706648E+01
    0.445002974640568176E-94    0.466301807625229458E+03    0.784501463733981025E-01    0.198075693225860596E+04    0.526447315216064453E+02    0.290523020844683399E+00   -0.458467930555343628E+01    0.257226561248302454E+01   -0.183257639408111572E+01   -0.150153934955596924E+01
    0.552700026089774787E-94    0.465867362184101353E+03    0.110624972052202550E+00    0.197529760575294495E+04    0.553594924211502075E+02    0.269123751270249068E+00    0.145751738548278809E+01    0.227223474204540254E+01   -0.151977539062500000E+01   -0.517217159271240234E+01
    0.785440669933811732E-94    0.465163526587188016E+03    0.493413617093411208E-01    0.198097995495796204E+04    0.560333771705627441E+02    0.185134216573228649E+00    0.172569376230239868E+01    0.229987425148487068E+01   -0.170708179473876953E+01   -0.628285229206085205E+01
    0.874604460911051732E-94    0.464947496392225446E+03    0.385371527953019544E-01    0.197147144055366516E+04    0.546563322544097900E+02    0.391311462032280788E-01   -0.560477757453918457E+01    0.258100053727626788E+01   -0.263638585805892944E+01   -0.233712494373321533E+01
    0.115008801083198392E-93    0.464398875809514152E+03    0.109184128456390583E+00    0.197690556658520245E+04    0.530584745248041827E+02    0.218978778560432963E+00   -0.496661920751341057E+01    0.207798017940905266E+01   -0.164159625652838859E+01   -0.272628061343745465E+01
    0.175363680864188795E-93    0.463554192572462853E+03    0.185985462421497133E+00    0.197453088037144721E+04    0.533081019763307680E+02    0.226449928086909447E+00   -0.940852740171907342E+00    0.268962587715409773E+01   -0.420449134366062793E+00   -0.162133915490707992E+01
    0.216568435131108270E-93    0.463131126807505609E+03    0.194407522763137136E-01    0.198627396344141607E+04    0.534664952282812749E+02    0.181250797886903875E+00   -0.151319413173771089E+01    0.208720105990592408E+01   -0.246474106849304331E+01   -0.444462076966582487E+01
    0.293060048115550102E-93    0.462525208374414206E+03    0.106461304109747468E+00    0.197370104982008911E+04    0.554224555275508379E+02    0.204806843024777890E+00    0.576615654497328656E+00    0.243862471648654244E+01   -0.448797762391807709E+01   -0.394628959595147322E+01
    0.306334439771218286E-93    0.462435631981587164E+03    0.856027291370955318E-02    0.198406669950485229E+04    0.567522985935211182E+02    0.110537021546917177E+00   -0.241573351621627808E+01    0.298136779904365534E+01   -0.412074416875839233E+01   -0.301118671894073486E+01
    0.495635917018109109E-93    0.461472327072366340E+03    0.435859783278564408E-01    0.197421253134552489E+04    0.536335842148787094E+02    0.286784148894029312E+00   -0.825265807717641131E+00    0.239051551754461311E+01   -0.297650740781105538E+01   -0.337130399372870571E+01
    0.562672942566158347E-93    0.461217636667149577E+03    0.268467818513296652E+00    0.198438267445564270E+04    0.553046543598175049E+02    0.295916434684411089E+00    0.202008712291717529E+01    0.210464542508125296E+01   -0.183962225914001465E+01   -0.147865593433380127E+01
    0.847114925495717634E-93    0.460398384443595091E+03    0.130701375655109059E+00    0.197709027871430590E+04    0.541963999571698878E+02    0.152314386844467547E+00   -0.310518251856724881E+01    0.288851769197490604E+01   -0.854607517580710407E+00   -0.584624146505249165E+01
    0.854437792866276267E-93    0.460380193221797754E+03    0.156670193929067288E-01    0.197514980017193056E+04    0.552875452292910410E+02    0.487519156719986371E-01    0.188608342427647191E+01    0.218272038230296284E+01   -0.363082197492341363E+01   -0.536035423183922166E+01
