supernova_mag_boost supernova_mag_stretch inclination_EM log10_E0 thetaCore log10_n0 p log10_epsilon_e log10_epsilon_B timeshift em_syserr luminosity_distance Ebv log_likelihood log_prior
2.1405899803707946 1.2998163831845755 0.031109472574681187 55.54309260296695 0.22476253914985284 -0.06884657693401408 2.1695938019224443 -3.1372326205301615 -4.730240584921734 0.0 1.0 1981.0 0.0 -115.16503023201982 -10.861834347189024
2.737349922818666 1.0434119440252683 0.06393189702555799 56.23630728280361 0.19140498475208303 -4.635273036061459 2.2619138044557587 -1.923586859012759 -5.258051132630824 0.0 1.0 1981.0 0.0 -114.48372478291923 -10.861834347189024
1.8596814973466023 1.8856475572121218 0.2605114878337529 54.34037020472088 0.25457534403129306 2.941684080124981 2.348677461718352 -0.3269394184213068 -8.548893451919037 0.0 1.0 1981.0 0.0 -114.4210901869001 -10.861834347189024
-0.9088015086584749 4.336758475370661 0.01849622513997364 55.86996080681128 0.22082107159344858 0.36446175057558783 2.4914769134512005 -2.533929300970184 -6.076040404754076 0.0 1.0 1981.0 0.0 -114.02564498091994 -10.861834347189024
2.5698202859875563 0.4813878859760793 0.13516909200714272 55.3650848344545 0.2511815550261301 -0.5877648630435299 2.5618842819435947 -0.7501884268416985 -7.557761733134919 0.0 1.0 1981.0 0.0 -113.68298604098021 -10.861834347189024
0.100384369096016 4.021047587395123 0.16855753711975363 52.959407197977626 0.20083828717648822 -5.290708739589289 2.5383915002425543 -0.9311771543550131 -0.900691717800111 0.0 1.0 1981.0 0.0 -113.61932577615185 -10.861834347189024
4.230547823605246 2.8060071882639406 0.03340146438356382 56.32292718006491 0.299728931528757 -5.537161919869419 2.4275486452531814 -0.6777592879203507 -6.611890316339601 0.0 1.0 1981.0 0.0 -113.32838134400335 -10.861834347189024
0.07738620984016364 0.7308241963916046 0.13854871725569326 53.06581363975106 0.13370702072150994 -3.2465911331736677 2.4627149484149187 -0.14703054937450766 -3.4491067915601032 0.0 1.0 1981.0 0.0 -113.23613701730659 -10.861834347189024
2.2567939929268253 3.1475449602436383 0.017680964060939466 54.34115011260976 0.3015458526550084 -2.480797947306436 2.2378464208106985 -2.220539926166584 -2.6642660369735696 0.0 1.0 1981.0 0.0 -113.14229683128792 -10.861834347189024
-0.6325729164959668 2.7997425861380876 0.17281153332929988 54.07092660716066 0.20576448026917252 -2.384508011622638 2.3358394977369863 -1.5940717683135377 -3.6635054060161814 0.0 1.0 1981.0 0.0 -112.97208105018781 -10.861834347189024
