supernova_mag_boost supernova_mag_stretch inclination_EM log10_E0 thetaCore log10_n0 p log10_epsilon_e log10_epsilon_B timeshift em_syserr luminosity_distance Ebv log_likelihood log_prior
-3.857807975170094 4.8291205588481665 0.019000099554926906 55.91267828768587 0.21247350745437635 -2.6124845972742863 2.5761852971420365 -1.4449507482934036 -6.293869763315116 0.0 0.5 1981.0 0.0 -39.2938690660364 -10.861834347189024
-3.6612046824313444 0.876913887529488 0.05470973948032204 54.15403680684712 0.29065735686664046 0.9190868349445935 2.6837763832175954 -1.2348019184788606 -3.731940389071827 0.0 0.5 1981.0 0.0 -37.304900035596575 -10.861834347189024
-1.5819205327190486 1.6051651867540422 0.09081119307958473 53.47596370047578 0.23453855339839413 -0.30748283950491206 2.4057118088384746 -1.053069592018359 -3.2974091208518344 0.0 0.5 1981.0 0.0 -37.09569439475315 -10.861834347189024
-0.4003595648724776 1.988263332690541 0.0969017949616814 55.2173802365567 0.20938577632676003 -5.195983305386572 2.4880050891367387 -0.8725279074631107 -4.900968369270431 0.0 0.5 1981.0 0.0 -37.023894776643175 -10.861834347189024
1.1383965047070213 2.3915908199118157 0.22766675889098212 55.10491118427633 0.2904433731939667 2.07272419169764 2.706732414518044 -1.2261620762365832 -7.39499828478437 0.0 0.5 1981.0 0.0 -36.73064457432472 -10.861834347189024
-2.420313602125267 1.133010008049284 0.06714983866400272 53.21551934352514 0.24610016227293596 2.034772801851833 2.1013613302165863 -1.228945912699357 -0.565656626223225 0.0 0.5 1981.0 0.0 -36.64050140819442 -10.861834347189024
2.9233500323204966 3.887929924104256 0.1430194764256949 56.40995124072312 0.19866517386117305 -3.750696822808576 2.113489110386447 -4.0923683697360485 -1.4790786657050834 0.0 0.5 1981.0 0.0 -36.547332069295095 -10.861834347189024
-3.651076296206244 0.2608266906295122 0.2357962658950167 55.925150148819796 0.2583906176757584 -4.646100125610826 2.374876913388862 -2.1682435354931378 -4.18918056455273 0.0 0.5 1981.0 0.0 -36.49921691850667 -10.861834347189024
4.530650440718437 1.2018941743757623 0.06437351086856788 56.89407095730759 0.22144804188550316 -3.8429942036602696 2.3049841684385575 -1.9527689939518749 -6.917225951049431 0.0 0.5 1981.0 0.0 -36.216589838473155 -10.861834347189024
-2.4852918237486925 3.420404626986934 0.10051710597839933 54.52443179380018 0.23892353280460304 -2.866659352200883 2.3661364687915434 -1.2118427575843937 -4.582126685147722 0.0 0.5 1981.0 0.0 -36.12240713236591 -10.861834347189024
-2.6271019821864563 3.206004477822111 0.06569905199035062 55.44014483672105 0.13555162278302477 -5.12212942486563 2.2944982003192194 -0.5561158284222909 -6.012148301504178 0.0 0.5 1981.0 0.0 -36.07061273770476 -10.861834347189024
0.8868578210794942 0.3778418979313346 0.013110173860025335 56.57026146536353 0.284364314889442 -4.600119711028091 2.8606784649015045 -1.169390395785201 -6.053982593501061 0.0 0.5 1981.0 0.0 -35.92338700171922 -10.861834347189024
1.1352415665396247 1.6270932925305208 0.23152032562487812 53.17941165490016 0.22416905651268887 -0.9063590522669713 2.2102091036617004 -0.7467315231528016 -1.8465217107629517 0.0 0.5 1981.0 0.0 -35.761359136945615 -10.861834347189024
-1.9411382127055834 0.3735417979578325 0.23926877785411937 55.839971645080084 0.2579508620415433 -0.11960196470649542 2.5286465026783658 -2.4571256756096007 -5.584154494891893 0.0 0.5 1981.0 0.0 -35.758937389251685 -10.861834347189024
1.568211164237269 0.640590563848733 0.19241090228571248 55.662891142830176 0.2793386227164492 -1.589547353336461 2.453176336219649 -1.8843344741556312 -5.791614829251373 0.0 0.5 1981.0 0.0 -35.41273778259118 -10.861834347189024
-0.15298038148171855 0.7564225929397462 0.2203756902002565 56.80279921703914 0.2345902727236904 -3.6813640574129196 2.2924606283323077 -0.6790845969630572 -8.754384749029716 0.0 0.5 1981.0 0.0 -35.394852086535614 -10.861834347189024
1.367915665408475 0.8050776896706505 0.018300493242684075 53.89403106726752 0.07112666134712357 -2.718522465903537 2.3740487435293574 -0.7057294098017053 -4.43007105862694 0.0 0.5 1981.0 0.0 -35.35383010123532 -10.861834347189024
1.1158480092711045 4.006502337904939 0.1140370398721118 55.492094730672086 0.28968231527727606 -1.5788508594824258 2.5992121407215025 -2.526787825601578 -1.2825073547198453 0.0 0.5 1981.0 0.0 -35.35081893314722 -10.861834347189024
-0.530986283629729 1.0013921971961979 0.26455037109793467 54.68648884415935 0.27159378640424897 1.0761517859032033 2.251316620713099 -1.7563148383557268 -6.451375486900208 0.0 0.5 1981.0 0.0 -35.16811833311093 -10.861834347189024
-2.5958348611563884 3.6026863292123052 0.024547687351866892 54.19808251805988 0.2776326428673694 0.6340432690328948 2.2642079298154285 -2.1413943900900057 -0.5217217257224576 0.0 0.5 1981.0 0.0 -35.11830247558463 -10.861834347189024
-4.260270941613614 0.6652024585549322 0.09653062578862513 56.174534556051384 0.23285614449557057 1.7722225535016705 2.533854472283301 -2.9607818956922434 -4.142047100178208 0.0 0.5 1981.0 0.0 -35.117732614946576 -10.861834347189024
4.099286020010361 3.1658587886064082 0.03991466342614515 54.85432300348166 0.21845005985090446 -3.909871887769905 2.3155183085945032 -1.1281258910564351 -4.856708889990463 0.0 0.5 1981.0 0.0 -35.083814026859166 -10.861834347189024
2.2168866383347483 1.9852018526250461 0.09365280300350891 56.18887973235241 0.22841992374286027 -0.029582677408646063 2.341813931052253 -3.3799226886191307 -5.229990650252979 0.0 0.5 1981.0 0.0 -35.082591158252704 -10.861834347189024
0.1935649762694167 4.596397076028962 0.008577511052812218 54.72080996610134 0.2492725700148937 -5.746928687201515 2.581363496279087 -0.014043635967815327 -5.166084299937453 0.0 0.5 1981.0 0.0 -35.02582249646329 -10.861834347189024
0.41396136584884324 2.7756563430413714 0.2554288308541082 55.98604728324451 0.2917461723410807 -4.6155758047028606 2.54714523656288 -1.2980573626753644 -5.34869204458572 0.0 0.5 1981.0 0.0 -35.00063318740108 -10.861834347189024
