em_syserr inclination_EM log10_E0 thetaCore thetaWing log10_n0 p log10_epsilon_e log10_epsilon_B timeshift luminosity_distance Ebv log_likelihood log_prior
0.6915373759820086 0.14699450652503093 53.44182360238784 0.13973166448975033 0.42223329040565183 -5.809855834825901 2.245318497104977 -1.0396373998789583 -0.9100293874409466 0.0 1981.0 0.0 -85.1923809177408 -8.01418664013508
1.0169952115628846 0.01318527985353927 52.8188501941449 0.11956792469143944 0.3517453393094502 -5.007665903052082 2.097830305383423 -0.7214808115402036 -0.7082502964874635 0.0 1981.0 0.0 -84.57548013620982 -8.399877127545423
0.6822415316188795 0.06591279561059342 52.43761332238233 0.22589006405725132 0.6791763949996328 -4.355684303960915 2.101588247003172 -0.2592646427008347 -1.3358293946700002 0.0 1981.0 0.0 -84.2964599531078 -8.000653186982667
0.9033441252651828 0.09557991289371782 53.84224870836739 0.13108311715004003 0.48861007309714827 -5.999322438801513 2.3821728820994976 -0.8370221012774461 -1.8557408144806313 0.0 1981.0 0.0 -84.23346489991357 -8.281373011824659
1.0268255511493332 0.009539916608810657 52.4686130732568 0.14809073367197 0.25141705931529335 -4.9166610796524814 2.086414589988793 -0.4851527591660174 -0.36497427576077257 0.0 1981.0 0.0 -84.00363935860464 -8.40949677284113
0.6004241976847627 0.32054141676732584 53.82889195424174 0.14433555773434692 0.6506391125272615 -3.3192322341370266 2.6242110372895997 -0.3616495954605812 -2.756367494031778 0.0 1981.0 0.0 -83.74230290362671 -7.8729058414557365
0.9807033861797494 0.14350219480448587 52.90803408500638 0.10505255618831748 0.5136385066594419 -3.655775180447991 2.0839480241147093 -0.23885132597927328 -1.6764718641175573 0.0 1981.0 0.0 -83.70484466875784 -8.36353949511383
0.8444204682971485 0.6194419511476215 54.129962394142595 0.2275627903231636 0.6952375303015452 -2.123691746359114 2.3023467531579174 -0.039149052457413624 -3.736165562404774 0.0 1981.0 0.0 -83.24728515425954 -8.21391999563147
0.7020677142064651 0.11952719459394878 55.70084971444311 0.09487056345942162 0.17194723316297314 -4.6924545921675875 2.5143210867884163 -0.08182308500169899 -6.523268273996824 0.0 1981.0 0.0 -82.74787451394769 -8.029299298259868
0.7795022876328899 0.17745170719053813 54.320654970432685 0.24612004806278248 0.39442103556676317 -5.6763027387982685 2.5216485095337324 -0.5960310764418235 -3.2624687585037204 0.0 1981.0 0.0 -82.65469248170734 -8.13392506313981
0.9173237739149355 0.029533307523927497 52.74722017428656 0.2454643923974688 0.6673871865874036 -3.997629439212381 2.3461104679117293 -0.703054898341346 -1.7111041111706093 0.0 1981.0 0.0 -82.65451230565323 -8.296729929355571
0.5688781189766959 0.2975679547909835 52.7879438984914 0.17146402274570793 0.7091900981971343 -2.195380408745837 2.2921336236829415 -0.4068914899954077 -2.2452306699643056 0.0 1981.0 0.0 -82.60875119313928 -7.818935648934212
0.6722662178637125 0.3699506457350754 52.819475116628645 0.26289557789394585 0.37183985046095624 -0.8813723611656323 2.221187988419202 -0.23134459060498624 -3.4785166803697525 0.0 1981.0 0.0 -82.56217349751506 -7.985923859511116
0.8557401195314348 0.2500206816795961 53.433023322701295 0.18804397342677415 0.5333350635651403 -5.084815054247771 2.2092099929153473 -0.8593758597597381 -1.2746987915571335 0.0 1981.0 0.0 -82.5273497535492 -8.227236171270462
0.8883670424160959 0.3510966807714498 52.7118440748278 0.17446764358366582 0.5328935741707332 -0.9051493527639529 2.0978883680353007 -0.03264337592728239 -3.0569637390866555 0.0 1981.0 0.0 -82.31871259138734 -8.264654433548875
0.6636121242729688 0.3687991364074488 54.72142760676099 0.2847355787187526 0.5964370946428997 -5.399039787097615 2.38462440655218 -0.48394996803746526 -3.833938900775726 0.0 1981.0 0.0 -82.31555289275863 -7.972967268505284
0.8595111489732101 0.0532554046417105 52.57630060339372 0.09282089334596857 0.16294162842382098 -5.1071613345775235 2.2358152406006804 -0.7815825998389707 -0.5220086933840591 0.0 1981.0 0.0 -82.20023878767053 -8.231633236105019
0.6890093052267018 0.5295018962447633 52.96326125908322 0.22151013103421727 0.5801249171362587 -0.7826528605230028 2.3337616551526636 -0.1675574604164174 -2.9568805354027825 0.0 1981.0 0.0 -82.1624615300487 -8.010524216233676
0.7692444595170288 0.2335473648101423 53.7978235604736 0.1374561921190003 0.6310106804577379 -3.8121819983544603 2.5118323218481207 -0.43039333097471566 -3.0322063029344264 0.0 1981.0 0.0 -82.11186799095877 -8.120678251630771
0.6879608581659292 0.08886629300759738 52.6808426108074 0.14019720459053495 0.14063854418899638 -5.079590966742055 2.259519662041182 -0.6250223436965303 -0.6906982343348993 0.0 1981.0 0.0 -82.03990530632282 -8.009001384016596
0.6287926340632685 0.04625817137099598 52.942643572032935 0.06065698528164783 0.21060727737415672 -5.663120701695315 2.260616570809598 -0.9095029295428709 -0.4835103494056696 0.0 1981.0 0.0 -81.97252238764868 -7.91907096667277
0.802732519747883 0.5995534849250699 52.81747134914906 0.29988190552082955 0.7464398623447699 -4.293619023300667 2.2144130685015977 -0.2938065356389803 -0.7531947040961047 0.0 1981.0 0.0 -81.86085319290676 -8.163290997172897
0.6175989797200587 0.05797965258671383 52.22763051607524 0.22395837840137628 0.5454035793141071 -3.2060366522841814 2.2127122384310858 -0.2022783244281321 -1.8175256801933681 0.0 1981.0 0.0 -81.84035091568603 -7.901108786603882
0.6423573379235871 0.3464224190244558 53.884479073814234 0.16960739915252362 0.6579334994083699 -3.474332471848738 2.4595543514784652 -0.3600148210875762 -3.0336561771528032 0.0 1981.0 0.0 -81.77911347506283 -7.940414189874449
0.701064443537135 0.3654454398828551 56.23789238741982 0.21415253633859516 0.6250003788257118 -4.237085119982767 2.4581065923458314 -0.008040846909371346 -7.296577670272568 0.0 1981.0 0.0 -81.761641734758 -8.027869253577663
0.7032014523975046 0.1392371787185722 52.561981839371725 0.27430086835572215 0.6384133269982443 -4.935590136349776 2.275218587098786 -0.6140205206011622 -0.6508647984001552 0.0 1981.0 0.0 -81.73502670304674 -8.030912851682888
0.8248253398889278 0.5894445669433533 53.81483108225071 0.24938885425947194 0.5873103911032417 -3.7645621786957975 2.4668519076587323 -0.571454612860343 -1.7662286786949881 0.0 1981.0 0.0 -81.68924601779233 -8.190441094597936
0.9944401180674701 0.47769284906602777 53.81153356675397 0.23441659860378639 0.7238199959408639 -5.946815295907655 2.2943650197767926 -0.9134216332532086 -0.3928917399554379 0.0 1981.0 0.0 -81.53155946293832 -8.3774493232789
1.0345628336687025 0.3744610969691974 54.175603133520774 0.13356567099371047 0.4036792280476826 -4.89126235690145 2.1679196511539156 -0.8351161627321932 -0.4221970434040401 0.0 1981.0 0.0 -81.45804979380898 -8.417003673444242
1.006654816133752 0.42846101702807693 54.74028713168258 0.13235428161519522 0.6359328390608825 -5.35321422997055 2.1306444408274148 -0.5145887615690548 -0.4903111849255577 0.0 1981.0 0.0 -81.44942786709564 -8.389657489481309
1.0231015663011382 0.4949394885099716 53.79313398720129 0.18850401780858375 0.7583001253464432 -4.815268248062977 2.223600401161991 -0.6971252641584957 -0.4206098859550913 0.0 1981.0 0.0 -81.42048185971834 -8.405863483722586
0.815955894687743 0.34554554773294277 52.99456912808877 0.24214724910071295 0.7228519356919054 -3.435393520267916 2.1553470152525436 -0.39283387523840574 -1.8935221393612363 0.0 1981.0 0.0 -81.35113670816897 -8.179629742777912
0.6084331991676535 0.3974748583615598 55.20174876003349 0.12232108133679809 0.4984532918838094 -3.5503724499694735 2.4651293675697565 -0.13285901210431117 -3.3973846557838527 0.0 1981.0 0.0 -81.31722842715756 -7.886156566792887
0.6927754120511136 0.30283853022712265 52.96654315000886 0.15938683466619596 0.4236047427195906 -1.924188887023499 2.4854592492323633 -0.25769058579200177 -2.822080421830134 0.0 1981.0 0.0 -81.23464537582309 -8.015975305832427
0.8668474955285561 0.4086065404203153 53.52327209538215 0.20925364113491407 0.7179490469867352 -4.833476778020411 2.4593039650478135 -0.7576795856897132 -1.088383736309673 0.0 1981.0 0.0 -81.1990180923906 -8.240132502166507
0.895365529142394 0.18245316078846013 52.49894440050745 0.18053091193429194 0.7750792010917171 -4.4284441428151124 2.237305865989401 -0.40676444258889966 -0.9276637584350595 0.0 1981.0 0.0 -81.15099116343583 -8.272501487249151
0.6845766273391988 0.26951371704534716 52.967901614813876 0.199055665577977 0.594942270822751 -4.967742610333557 2.1202894457177712 -0.9117196594594983 -0.33301298491366715 0.0 1981.0 0.0 -81.12493404939354 -8.004070024806815
0.891165397466811 0.30871772310192597 52.923197461254674 0.23325376957267607 0.3819607606934914 -5.456385771827675 2.2979176002882613 -0.7632188363212773 -0.4639350200227792 0.0 1981.0 0.0 -81.10750762770625 -8.267799481421697
0.7973855769708473 0.24653966865578275 56.97944984739118 0.2639002599954225 0.5768978752052801 -5.756712724119166 2.489426006855799 -0.03048950865222011 -8.202977306051563 0.0 1981.0 0.0 -81.10368199095556 -8.156607787114984
0.6757821442658262 0.2562168605873094 52.52302696275043 0.2262043997428175 0.3536913725349052 -3.3343839947381495 2.241203463086536 -0.5505957131397476 -1.477168695857392 0.0 1981.0 0.0 -81.08079078272218 -7.991140192208492
0.8981323546100314 0.45827026100688273 52.85634410887558 0.2180345483938611 0.6117023097116326 -1.5322609426029112 2.382129710111214 -0.16489337969546458 -2.6470727994700365 0.0 1981.0 0.0 -80.96366520097564 -8.275586885551146
0.9030662169726289 0.33102533425271 53.289857856774574 0.15828484920952485 0.524983608322611 -2.3251235672610284 2.2996334850025177 -0.5060129487479639 -2.3970640530301335 0.0 1981.0 0.0 -80.96293461850267 -8.281065320611596
0.8535313231379473 0.7230801430767285 54.09693962179434 0.23251277324384184 0.7495157848968828 -4.497240998805218 2.0672201771784096 -0.35798791600974855 -0.2706127546070167 0.0 1981.0 0.0 -80.92544234431892 -8.224651681097823
0.8584245113705103 0.4285829177891206 53.10431781405749 0.24056251308448728 0.5345804458886453 -2.7744976582160383 2.0958961173409367 -0.36251883215235914 -1.9964946123042182 0.0 1981.0 0.0 -80.87943812581564 -8.230368185529844
0.7220144645433539 0.5748526278389834 55.39299222845219 0.17466911726772025 0.5598449699864243 -1.9535082234332783 2.6885334186673626 -0.2346918278181782 -4.204391561428144 0.0 1981.0 0.0 -80.85709347757623 -8.057314612588073
0.858340300290568 0.22670753835902005 54.52984885931217 0.08506062971370694 0.4124079353860735 -3.6881140777243693 2.6328965093256027 -0.7138557685068463 -2.462278198604146 0.0 1981.0 0.0 -80.82167258389445 -8.230270081142525
0.8443320998804213 0.5626116950801847 53.78461838722355 0.2555839409995263 0.7240996952237472 -5.136357104832813 2.055646543069474 -0.6138334376381973 -0.36023258458572727 0.0 1981.0 0.0 -80.73653743605496 -8.213815340374715
1.0181296561943096 0.5708841036605818 53.07532149931383 0.2539080485253563 0.6652782953812022 -1.3661651338843894 2.1921028951424057 -0.013245588420859988 -3.0050498016920377 0.0 1981.0 0.0 -80.73552959770191 -8.4009919925514
0.6467795871025698 0.5470949231251943 53.285958462219654 0.20165745631849635 0.5990675196245893 -2.051816616507376 2.311638154378364 -0.10329098781144541 -2.0988786818322023 0.0 1981.0 0.0 -80.71778793948378 -7.947275007278237
0.8887628596437788 0.2815548574286525 52.78718611260755 0.24956294976359703 0.46271707541380774 -4.7200888968566455 2.2473911527391737 -0.8634389365424138 -0.5190391621117705 0.0 1981.0 0.0 -80.71639456477159 -8.265099890275216
0.8949479930304787 0.3896791947937483 53.06774356531905 0.26560756073932534 0.6302119711839373 -4.613028241312266 2.1648700320041967 -0.5412088943458073 -1.0074778761328211 0.0 1981.0 0.0 -80.71574897342828 -8.272035048143024
0.8023311524228988 0.5823649379191078 53.56616247170747 0.24827133498478965 0.6792307246235354 -1.1097449847985743 2.398640112148712 -0.20194292709337702 -3.789730035619355 0.0 1981.0 0.0 -80.65178575056802 -8.162790870803695
0.8254550334332577 0.04422793154440319 52.01381587712442 0.2015231433071475 0.7759162120630441 -4.4491112954663805 2.1919433403611297 -0.5273155511424719 -0.2573296621276242 0.0 1981.0 0.0 -80.63475368210855 -8.191204229862791
0.8719956122256923 0.34355510083084617 53.61360553436666 0.17927505596633384 0.41785064678801875 -4.971788051566831 2.0521487143630286 -0.6432858385895983 -0.6772865302546336 0.0 1981.0 0.0 -80.58366518858313 -8.246053831947407
0.9160782086641532 0.3122563298553931 53.65821089453876 0.14992920823886127 0.555203337945519 -5.128067503172496 2.0463973958208284 -0.44430748897996075 -0.7048318323667484 0.0 1981.0 0.0 -80.54409861980596 -8.295371181569491
0.665051446819153 0.2092445271019636 52.4630984341795 0.1265790888628384 0.46088327337830304 -3.4521905079944286 2.1469546820864216 -0.48480493963627946 -0.691541872953426 0.0 1981.0 0.0 -80.54283348179752 -7.975133841203625
0.6676354380324742 0.033964049862193646 53.12062114825324 0.07925838307577665 0.22869473362479661 -5.857874036362933 2.3148257639338174 -1.0976563783189448 -0.4161167416519991 0.0 1981.0 0.0 -80.53719458827065 -7.979011713014085
0.6445415295400482 0.29508498318170373 53.1033661267564 0.20408123569468573 0.5977315204023155 -3.552041736135266 2.372076133169442 -0.5558899085289859 -1.9916301985106006 0.0 1981.0 0.0 -80.45193982018804 -7.943808697040467
0.6802485992321259 0.13504441905930636 52.33892901677211 0.20392830352503055 0.7107147427028239 -3.705716786194945 2.0974278864455576 -0.16400855678829007 -1.2607271927590187 0.0 1981.0 0.0 -80.38341416805655 -7.997727758367895
0.7080096443809333 0.24532291847557355 53.12104353812374 0.17668512538158224 0.31424473612378023 -5.079597577306152 2.255388796638322 -0.9696381526010356 -0.42228035209934767 0.0 1981.0 0.0 -80.30012854629892 -8.037727155510268
0.6326145964311634 0.20142369918900507 52.5105920352654 0.25333042410746165 0.2659342612426473 -4.243675774543225 2.191057069259338 -0.3804985385026134 -1.2337702705179243 0.0 1981.0 0.0 -80.24360245224386 -7.925130824221218
0.6569779140482759 0.12809520107885172 52.88948578615316 0.17332481144245665 0.4405767119313775 -4.509762155613971 2.3036848569223416 -0.6186640601219038 -1.567745159551082 0.0 1981.0 0.0 -80.20174658450196 -7.962919841457049
