supernova_mag_boost inclination_EM luminosity_distance log10_E0 thetaCore log10_n0 p log10_epsilon_e log10_epsilon_B KNtimeshift Ebv log_likelihood log_prior
5.566691842315252 0.11984616471389632 1974.1042833288163 56.3806075263297 0.24377072001297326 -4.972802842187403 2.336801416912248 -2.944925563175101 -3.3749611660145007 0.0 0.0 -40.0072640832054 -13.235497554616813
48.426469960270005 0.2626315618556173 1980.8148928624685 54.40016586890941 0.21234015644680884 1.3587012966150631 2.0997262951831495 -1.8821895824648314 -4.911236932915805 0.0 0.0 -39.94574648549999 -13.74255530264698
41.0557943749717 0.00019669429071770506 1975.70337836671 54.982684578679134 0.2643133235506826 -2.0568536314923245 2.5157370185689794 -1.1613380992373603 -5.272417305153819 0.0 0.0 -39.87303971131469 -13.193858728037426
3.9524943780823896 0.0015147476454382498 1986.2160382882344 56.39405619763898 0.15664335407102312 -4.56742793386307 2.3316386789087646 -1.2630071026405205 -6.4887727268149895 0.0 0.0 -39.79383707501623 -12.673709246489423
33.84130655596188 0.1474645383537086 1982.9406635331616 55.13546838898476 0.13032159928835355 -1.436462386335636 2.297909458899198 -2.251401426478172 -4.067307844812853 0.0 0.0 -39.77054576485159 -13.129891838881452
20.98262453048941 0.01926742962622293 1975.0501375940648 56.01945642757607 0.14041627083562372 -3.9812090221395438 2.592326461908409 -2.892481424219652 -2.578009415330701 0.0 0.0 -39.76695364553488 -12.573716969861184
9.803310635228458 0.1461646384750263 1984.5256752224075 56.19730986680553 0.22941609035310737 -1.8103076463355396 2.6246037292539874 -1.125660965018259 -7.484005006126871 0.0 0.0 -39.76140920239693 -13.25756863966145
41.38595024865482 0.060906891477180876 1979.6167433875694 53.6899166896344 0.22781829146947882 -2.0587919289094927 2.59148271849514 -0.5442054658275408 -4.242625519226253 0.0 0.0 -39.714547568296695 -13.083411393037153
58.677589968870556 0.050514791977756324 1979.3720786638887 56.30008972657937 0.18990906845318806 -3.606994379554685 2.7440922038068463 -0.6792124108746815 -7.237158876778274 0.0 0.0 -39.60507070335706 -12.901577980137265
0.4353100860824479 0.019475872307030392 1976.599261599379 56.99014676474199 0.14943193009511507 -2.622696916260782 2.5355185253283374 -2.1885814727923325 -6.363707653424221 0.0 0.0 -39.51102810310857 -12.635025569579224
45.66222011774942 0.012348644793018232 1989.009534581557 53.722087397318816 0.13416944366761785 -5.019518945183904 2.2112868644670294 -1.2912958270195976 -1.4635364129944648 0.0 0.0 -39.495183037798384 -12.523030402695277
19.616723352653082 0.06760388743040205 1980.8447056697844 56.327654507375804 0.18552411724083415 -3.0796733267270793 2.722139981318585 -2.248661856224372 -4.700655267708448 0.0 0.0 -39.48523540343171 -12.909244818628586
18.575003677065222 0.03785439781381847 1982.1685024897417 54.30397427332459 0.09866821038882996 -4.323897372462922 2.657176844386801 -0.8739062636046544 -3.3542735379348567 0.0 0.0 -39.48506225490456 -12.285049224141908
56.42736345132589 0.09791890312896628 1984.186262877345 55.010269880462644 0.21715906904733687 -0.2927928528303321 2.194768266898575 -2.7927772846460597 -3.833017112616562 0.0 0.0 -39.46664239638737 -13.101682429328815
44.17431980001346 0.17907933565042147 1976.550604526038 56.32795026246655 0.24822975021669064 -5.602462640626045 2.2725856281361847 -3.8924885189197735 -0.9749756880484224 0.0 0.0 -39.46328583539627 -13.392716328672996
50.979476971603304 0.0500705908807204 1973.6007497472783 54.51060425316561 0.21371629225953753 -3.8938981228104357 2.3143043100886866 -2.2956660711229846 -2.204762654293396 0.0 0.0 -39.34968181172327 -13.011547720905245
38.26558903739985 0.01704567847320188 1977.999608016125 54.976701107958284 0.20423963208629933 -4.164261486189991 2.3864345197804178 -2.7938270349950445 -1.4678939509277882 0.0 0.0 -39.330173904698604 -12.942347798321823
23.495558769902406 0.025227777151972296 1986.3593523347913 56.54832504030358 0.054736368293297005 -3.9713467685120425 2.4868267409863187 -0.21338850072699245 -8.399263311516526 0.0 0.0 -39.287825942273955 -11.728432385216038
50.62049043022191 0.058102843334851724 1979.7251093387538 53.92199380922663 0.055980319264089584 -3.101224092661399 2.3336115193096547 -1.2070992770506317 -2.6000155272075993 0.0 0.0 -39.27937057460487 -12.183325955803248
43.402427614293266 0.029579227736157038 1979.056612460829 55.898783449911335 0.22412009762100343 -1.136563686888822 2.429510858355982 -1.0919387214981624 -7.634975221891269 0.0 0.0 -39.24768200167356 -13.040124962310916
12.006452833328238 0.17332964806828266 1972.821451602023 56.161962302823895 0.22311871648875145 -2.29897480719535 2.497334808099348 -2.276060081152003 -5.296077275447267 0.0 0.0 -39.24513336178745 -13.328711452160888
56.24676240786732 0.014776835681491128 1982.8134155265025 54.747182964341526 0.12813008318609947 -2.0192623143885373 2.6266243683528376 -0.7976733834783714 -5.53767604217628 0.0 0.0 -39.23496894131732 -12.479387593943262
49.446516457581446 0.0005867197086846643 1986.7264524006268 56.148271218637646 0.09686920828395557 -2.0582738956834956 2.551794449065363 -2.0704737427354103 -5.483499586993878 0.0 0.0 -39.221910326499554 -12.19307147677409
7.932434062086059 0.01812495121901355 1982.1923527901913 56.31006275911409 0.09119251505769564 -2.2744294246170327 2.437726936444153 -1.2389877503807805 -7.479247245753811 0.0 0.0 -39.20605664341876 -12.152415993482304
7.403830508807128 0.02744420110042589 1987.031075839896 55.06725944121149 0.15589872821150835 -4.8513612764613026 2.6979642527134344 -1.850258282182594 -2.428448802415403 0.0 0.0 -39.19508783869766 -12.684392383892483
1.9793485396702404 0.161773131960414 1982.5570367087662 54.4763943328451 0.21661520592059247 -4.347950018433364 2.742576743448785 -0.5051761957020409 -4.78569728593944 0.0 0.0 -39.19163852052372 -13.276397832146742
16.885600098175487 0.0937373407622086 1984.4083911267262 54.24602109069317 0.18445777813052885 -2.9558791209503132 2.282568227782116 -2.3590715991685474 -1.743805814992406 0.0 0.0 -39.165033581816104 -12.966213706705474
1.7180058827392992 0.012953599259994205 1982.1670195880852 56.31728828431325 0.14991911519539936 -1.60403993832242 2.2151156738684445 -1.909102990259024 -7.1687287144092435 0.0 0.0 -39.15512461786702 -12.633520007511919
55.79047066062819 0.07750339917285413 1982.097232780177 56.17366608697548 0.18639546880698388 -1.280963352695153 2.6426272531710335 -0.9600448741886023 -7.776118278202624 0.0 0.0 -39.138803205535496 -12.933982078705668
41.69470815024221 0.047111660668369755 1987.0246747879485 55.14536043150746 0.1215801029763954 -2.294901613957582 2.3727050235750298 -2.4318451440662034 -3.221693628627401 0.0 0.0 -39.13472058612129 -12.495340882503886
3.8440779891680283 0.08819147975971718 1977.2941759614275 56.13860201520208 0.28167742388063555 -5.199452025274893 2.3364312960794766 -3.153815693739718 -2.175990640089255 0.0 0.0 -39.13311861054418 -13.304155047036971
0.3943852073081721 0.04737320144992479 1972.1378459556736 55.58470811419178 0.045161239650360396 -4.34667365541544 2.310000668764009 -3.131479723735525 -1.6362532090064619 0.0 0.0 -39.11589942103822 -11.980109313428155
21.313338266996595 0.0376631970611546 1974.5960763453095 55.35201080868799 0.1358287652589531 -5.2858159676376015 2.701238393006242 -0.8980182104905472 -4.404987485451414 0.0 0.0 -39.10272965569718 -12.569529757852681
29.138511059813496 0.20556506877894606 1987.4244190410047 55.952008825595854 0.30613580420977576 -4.160794726794556 2.70204507829507 -1.8627452890190832 -4.161382209037661 0.0 0.0 -39.100029742951584 -13.558809628050401
41.68422880830155 0.06833292201647206 1984.9684411523685 54.98847338748418 0.2572845532354468 -1.5375459742153454 2.454063515931879 -1.4010240993247116 -5.4193311083939735 0.0 0.0 -39.08028328610314 -13.202872957133753
41.948572107875655 0.009014876204828487 1979.741412936282 55.05922302200781 0.2255591832386951 -5.678219098098813 2.630984915607446 -0.33001035860119643 -5.034513329331153 0.0 0.0 -39.08007831363882 -13.038574885165826
25.47895493767569 0.07623001037441843 1981.5678059664644 53.91633713583957 0.19217385886911262 -3.024925509647588 2.5175789336665684 -0.8414085553514381 -3.8255228102090726 0.0 0.0 -39.071903438558294 -12.956722577315894
40.698631106511066 0.036188655901848325 1980.735063064732 53.986438603767674 0.26009389176184605 0.3569523770120293 2.233370302094556 -1.7235387192247225 -4.136517345669198 0.0 0.0 -39.04550462914314 -13.187879963945043
33.22615037305051 0.01599268309671623 1974.86805230646 54.906091206273175 0.21398529217134998 -1.6185871379401542 2.09720970625586 -2.557277514489435 -3.9428583402237294 0.0 0.0 -39.045077370677774 -12.988149290207758
7.711631250856113 0.07588856461523469 1984.1536561184996 53.550766250938416 0.17018016564657718 -5.601535003770301 2.128066575203235 -1.2180707608514343 -0.7265078382043466 0.0 0.0 -39.03630352550218 -12.855972284130694
13.417298836099027 0.20657185928982683 1981.7719940612394 56.84337052403722 0.30655780459577986 -5.17231210966578 2.614109328002194 -0.9880278531485436 -6.655481343140016 0.0 0.0 -39.02401719262484 -13.56166806990355
6.1389601955092425 0.004760652294949572 1977.3652371466067 56.375533919202965 0.09763037213501337 -1.901646678369561 2.6937009003283565 -2.414142470196066 -5.149565030693861 0.0 0.0 -39.00670994046652 -12.202068935071402
3.8571744063946505 0.11078679002879087 1978.7715241664835 55.02329152489569 0.14176522703051544 -4.276309474055308 2.524448792142435 -1.7948316655202023 -3.3130638007725652 0.0 0.0 -39.004903790260386 -12.879219810838094
23.47499590071752 0.05148206426677922 1976.0763838083226 54.13055969448821 0.12210845349207627 -4.469544550608983 2.527740123886217 -0.9585773070676069 -3.183991055082065 0.0 0.0 -38.99535032179378 -12.513478263584446
31.051484791264556 0.13878708961214584 1984.0249892181205 56.00362695474314 0.30479872020107157 -3.9704989295895365 2.432497994225776 -2.0793926166660652 -4.621378407643464 0.0 0.0 -38.98526361760856 -13.432987674489404
54.49176123735884 0.07556462848807155 1986.339367989144 54.085806064591374 0.18970363658824899 -2.8196450531834083 2.641132664632889 -0.33288730067138506 -4.9266391875913715 0.0 0.0 -38.978189444015186 -12.944453119799448
9.333716049108434 0.04901698972946711 1973.3772407575057 53.31996328135956 0.11389489001465705 -4.951538789323546 2.169862453658902 -1.6744010470169846 -0.5831663009093564 0.0 0.0 -38.95750106221355 -12.447576781384825
5.476965126853794 0.12200438296046008 1975.8636039690632 55.401737183964975 0.2897254561499671 -4.299823286295145 2.4482518306442413 -1.1092371694003784 -4.9069974051613565 0.0 0.0 -38.95610103067958 -13.370555248115238
29.316170259188713 0.010236615289995461 1980.0962418174508 53.766438011040314 0.1521940844089354 -4.111112432212352 2.1679762361747685 -1.6628326774730806 -1.1854225665275546 0.0 0.0 -38.95448807137245 -12.64710973694823
3.373152121137342 0.036343766889724426 1980.1749745654533 55.332209587796314 0.10231242608615697 -5.211165050096785 2.415129468495891 -2.1679465582638335 -2.9488247149794633 0.0 0.0 -38.94122870591384 -12.31081439508339
20.704834010172558 0.0744977442679064 1981.009937650025 55.56565138289172 0.09926692837296429 0.40988348508866057 2.0850989583878072 -3.0551738449123493 -4.8752195256332955 0.0 0.0 -38.917465095278516 -12.49911325990172
58.989056381154526 0.08695368723377815 1989.3258912045503 55.20164311040742 0.1910222347372095 -3.199029798505182 2.6891017196000804 -0.9297661131472958 -5.324290506318848 0.0 0.0 -38.90020070182453 -12.975646358092106
58.561900604560726 0.04812948427466529 1977.3619635186014 56.5413333346995 0.09905586732758513 -4.028366866206175 2.624430985130439 -2.4663152744363677 -4.165625509808592 0.0 0.0 -38.89847576671377 -12.333416204861749
55.86108521217403 0.036542413744039055 1979.7631873634107 52.78973842493726 0.24461741765094988 -0.7947349873171303 2.3644876387275557 -0.5711728698226342 -3.5848995117931945 0.0 0.0 -38.89823040735813 -13.129220045745058
53.77765143294878 0.04390372100798621 1981.4696022535436 55.989707827119304 0.18172744413919037 -5.085742941602906 2.548743170122616 -1.8832990605725044 -3.8889976648716287 0.0 0.0 -38.86212933962099 -12.851367079426378
34.78786235462544 0.05914165693524435 1979.4375678472845 54.12104059279893 0.09755019691804229 -1.672432582460008 2.1608865748618524 -2.0852803897541854 -2.7464498780165814 0.0 0.0 -38.845567615208864 -12.383839548540998
49.59462632435168 0.0464163705209361 1977.9506352882256 54.99194902681949 0.09208624564761547 -3.1319298544693015 2.1537318184640646 -2.4674406785693117 -2.905399989436387 0.0 0.0 -38.79927322398514 -12.269451859005361
10.363605526588133 0.009665375550817054 1984.11956232875 55.25595608012087 0.043747252336787286 -3.8795003923190623 2.228225704691613 -2.7170334534228835 -2.375748543671767 0.0 0.0 -38.79522553794549 -11.42252676361899
32.00148301537796 0.021872328786476533 1987.1859695168707 53.64869768065314 0.13939626084386378 -5.353210544361439 2.613729316836418 -0.14128465805650947 -3.0645215396384167 0.0 0.0 -38.79113015183606 -12.569322083981781
37.68361692103964 0.05862325275502722 1971.481225647968 55.60285621705276 0.17036246860848325 -5.888169857518049 2.4350309975311926 -1.886848370908516 -3.2013461271559285 0.0 0.0 -38.780821410541336 -12.816821235581152
11.666782421021045 0.10897463253705278 1977.942085208323 54.96292855695433 0.2120998740127647 -3.712043872301595 2.192264099173346 -3.203628236868257 -1.620876930985096 0.0 0.0 -38.771825546852234 -13.108525273654966
58.855945891254365 0.15597697707783525 1974.7394606810235 55.633256680917725 0.2740836897306929 -3.8208249006103587 2.677956659952006 -1.409597412677417 -4.8461414841104675 0.0 0.0 -38.73726804094945 -13.39088226729217
3.4126797098629678 0.09228259349318532 1986.7763526865097 54.78830383516032 0.25239340176792774 -1.8990758076435599 2.3907956023295758 -0.791312034267392 -6.226504532735286 0.0 0.0 -38.732776559271485 -13.215661835980608
29.90146777959828 0.1512464100075038 1977.2441168621608 55.28156166487666 0.15409531331016366 -0.9799827869098809 2.035227356685761 -2.335120159787932 -4.349620063566598 0.0 0.0 -38.732536468124714 -13.138945389147406
11.095384710872818 0.05928839471217654 1983.1026056587687 55.42512434562207 0.2000772888671255 -5.028633803804746 2.5773142485736704 -1.1824492675248166 -4.2373279686879 0.0 0.0 -38.689823108987525 -12.96221358872178
31.4639173001224 0.0017562184300549469 1974.9384094483075 56.402369885704175 0.10527713758128579 -1.6460069690302959 2.1734680738212266 -4.180794185350593 -3.3187150885527092 0.0 0.0 -38.6853447757055 -12.276426854587413
11.95512656420246 0.13939302811594545 1987.3488783905016 56.699437283375936 0.2781190080317386 -3.21080511142196 2.66982276449745 -1.5344073117544434 -6.491688301819936 0.0 0.0 -38.68239321862799 -13.368586216647817
0.716484166712218 0.06872755629940758 1981.6452455614672 54.92091140709966 0.10906852440271382 -3.583541627561426 2.0244835217438744 -3.1378736107491405 -1.5718633418603165 0.0 0.0 -38.666194626034546 -12.510200887204732
27.48031808656182 0.03076643820864387 1978.2161161741035 55.34866745507819 0.23782394197382475 -4.059296804366879 2.1144497687818675 -3.417456225351109 -1.2370234587543507 0.0 0.0 -38.64470825465005 -13.098630980945746
17.00399316719184 0.1404194029427164 1973.349092913478 54.70290970375661 0.14015902425654073 -5.358332671768292 2.235649828018651 -2.4525723754825783 -0.39503814444976904 0.0 0.0 -38.63824527207386 -13.064328541491463
10.577376634933648 0.06807974482931532 1985.3852989329016 55.26513952094984 0.19759997595709497 -2.221186595455299 2.434599717534965 -2.066798898321942 -4.3468682678666815 0.0 0.0 -38.623107919881036 -12.96521717361631
25.469556719658662 0.10434677811936799 1971.7138085662793 56.26703226859045 0.08687269102969215 0.3916789471026254 2.292445434660831 -2.832143687112845 -5.4933191821673475 0.0 0.0 -38.622678039377 -12.80551091607192
53.371236527965664 0.06591772214817194 1977.6032184742844 56.20850447936215 0.0858287800821739 -5.577278761814752 2.6064860061637574 -0.7371520698415948 -5.984811506168751 0.0 0.0 -38.61876884208742 -12.366968724403826
7.631218955813464 0.024435851557943828 1977.71189759134 55.545886733238106 0.11315510498509404 -0.5727062246718884 2.094634331245354 -3.751102454839671 -3.4164812329588 0.0 0.0 -38.60762678064064 -12.37176813573015
40.830684986843984 0.11742770316797665 1988.7493441311399 56.49938564161482 0.15793521207842665 -5.326812726797745 2.6728199117011835 -2.841354172858957 -2.800576889897747 0.0 0.0 -38.6034043616194 -12.958285323162126
12.168999261054468 0.09061716783729384 1984.9141525750977 55.48801969767983 0.2561060173177717 -4.469814931003171 2.2173490570028527 -2.883504831911235 -2.1173509181872197 0.0 0.0 -38.57556806914306 -13.225712851931267
23.201649227344216 0.019518129817122216 1971.7086651836185 55.77248460880358 0.1594998412072164 -5.02174602205987 2.537662214708809 -1.7806190579594299 -3.806027570785382 0.0 0.0 -38.556889071567134 -12.699220824533683
59.50663166658432 0.23141987720639895 1985.460004113962 55.41753248299225 0.21018597535258313 0.3796008316610644 2.6584665195428805 -1.269320918509587 -6.3983144450614775 0.0 0.0 -38.54102586019867 -13.573624998967762
51.18727414759406 0.05224426920761715 1984.667830804425 56.13625786739545 0.0753865244205325 -5.38191126808723 2.184702356232455 -3.4762204102989642 -1.867056591036917 0.0 0.0 -38.5365618488944 -12.18245741302141
39.81003824913769 0.12783928696294353 1984.4832433753993 56.719072328920525 0.29581841006946585 -4.368243662668558 2.4841819539173535 -1.3404192871201026 -6.706410176842739 0.0 0.0 -38.527911308547296 -13.394853585490072
21.012675667742712 0.1038642713880194 1983.3210273609266 55.392849455553254 0.24377232311011232 -4.549481651252483 2.4306399405751304 -2.330493971329025 -2.6533012780097867 0.0 0.0 -38.5209968046965 -13.205419825227413
10.490010880321893 0.007524495745908053 1983.234905545806 56.03786512268491 0.2348424029250422 -4.457781777927663 2.4567820997872363 -1.9194335766862451 -4.6067275984967395 0.0 0.0 -38.51915509042657 -13.078294338928785
33.33966109734734 0.02802444925120949 1982.1307395731715 56.37944639475212 0.16619889364867044 -3.8843373105682923 2.560466073762465 -1.0226740693893541 -6.893781135037816 0.0 0.0 -38.517787957081595 -12.747090709542217
53.92092918634555 0.12958196482314477 1974.4813678018752 56.68173441307372 0.18805812814158498 -5.5888265092598175 2.693862744956238 -1.9186583550571648 -4.479532830172921 0.0 0.0 -38.49449240335585 -13.093809745215655
22.851591118422675 0.02479356584446589 1978.0943837067175 55.488746508447036 0.12701794741778144 -4.1402056197459505 2.5363226052828787 -1.3764219496710122 -4.566239768701451 0.0 0.0 -38.49341296080594 -12.48307082923418
58.10723601167221 0.06167521516464633 1989.9573298197154 56.69745208457104 0.14678079609151679 -4.791755292293635 2.681999882431555 -1.1959555140532103 -6.351931173114271 0.0 0.0 -38.488969617593355 -12.69690971587746
8.60215742609055 0.03295422606090596 1971.8937695791483 54.840828339695825 0.13462634411859248 -3.652098911627619 2.20441101557643 -3.100880597022056 -1.4796749116046968 0.0 0.0 -38.46039420076764 -12.552153880454252
14.880249556189648 0.1043031334396987 1988.818360386969 56.366320121236306 0.10341196236030185 -1.3628443642982138 2.494461242157246 -2.5904638394760022 -5.056743037589395 0.0 0.0 -38.45651547016582 -12.767066890338612
16.783446953656878 0.14356023559313308 1983.6270937781112 55.781960071987854 0.23769208574700446 -2.8291895102958637 2.221901902491587 -3.0081601617686182 -3.6312759430191557 0.0 0.0 -38.411857349928496 -13.272108110593315
19.143515000125614 0.05235980242825816 1985.389073009248 53.63005989699981 0.1936183272295611 -4.480587491538678 2.4699623468557466 -0.940002861519849 -2.377254787765837 0.0 0.0 -38.406316285832425 -12.92209606997617
42.31602646336593 0.00467858852190663 1972.223581577304 56.23581413256687 0.3101217703848503 -0.9884646424163455 2.560598371769274 -1.0047793746492752 -8.221241141045157 0.0 0.0 -38.39841831094606 -13.345381961245664
39.77523256311947 0.13803484008855363 1987.7457649590351 56.0210246341844 0.2104122478287518 -2.8571982048566333 2.1558798103111387 -3.508454740526741 -3.0437766021105874 0.0 0.0 -38.38957171258161 -13.183752376889355
2.26563508688441 0.08430829506315149 1976.5000576444388 56.21447565818444 0.17012255373619248 -1.0405001450573552 2.8347189144714484 -1.9753847034804166 -6.016744686306888 0.0 0.0 -38.388515299875756 -12.879003354076591
28.6698065116685 0.06972250624630051 1979.2451167641868 56.17366141809327 0.215693832156446 -0.19890952989421695 2.5338337115510408 -2.5847039655875497 -5.660045272357682 0.0 0.0 -38.363770750410026 -13.0455245470161
23.7813489488163 0.0014445859917373148 1983.26435834738 52.82967894191769 0.14996691796490566 -3.5510129839405855 2.252235616841478 -1.2464630452846945 -1.1155982652834275 0.0 0.0 -38.35293010688071 -12.63015238801049
58.05998659061597 0.1411482241075878 1979.1801570221676 55.374083017578755 0.13186574023680614 -3.2292732316211143 2.4151847951948517 -0.4473876714973182 -6.1462441423059975 0.0 0.0 -38.34052515761482 -13.074346781424644
10.385874983731615 0.21651213418849274 1981.107099758299 55.38001632127295 0.20032538070614897 0.610121589489026 2.2740575330863653 -2.3208390817478652 -5.6702425677632275 0.0 0.0 -38.3368624244407 -13.503612870236068
49.73302665213613 0.00622077635279794 1987.3423537976253 55.622477339815624 0.10825833181233764 -0.10961322428540843 2.0882507181930925 -3.2441822031041476 -4.584352248855097 0.0 0.0 -38.33542244175709 -12.305862725829389
6.829369536018066 0.15719733396123445 1990.4778181829165 55.80742347584361 0.3124321542203324 -2.5786078634357565 2.624002898175263 -2.198741588072688 -4.456867607056929 0.0 0.0 -38.32650966929435 -13.478639023443009
40.02133271879859 0.05845926217016574 1974.1162733896385 53.835165097664756 0.1862649819765417 -3.726400299086772 2.6005057477953835 -0.5527269436904154 -3.663554596920732 0.0 0.0 -38.306388875553814 -12.896087829490998
1.3170080374853765 0.11664243925129344 1979.427119532469 54.49060316226187 0.21711942928154904 -2.22552156264669 2.8652658192975857 -0.779380051604659 -5.126001546215838 0.0 0.0 -38.29900649363246 -13.144147801906048
18.587744295994135 0.05326362016038879 1982.0675181946299 54.47008332211813 0.14480654423824763 -5.627396238429692 2.6685325958861417 -0.7140360155559664 -3.310975540419607 0.0 0.0 -38.29278002677921 -12.662738053396517
52.32924244114314 0.011677720939106417 1972.2856280011565 54.0422353192845 0.12576719247011459 -4.805093956711662 2.561529247625963 -0.7699513025029763 -3.123174071910542 0.0 0.0 -38.286011865837224 -12.458434688751026
20.20645761727682 0.13401652790069207 1985.8013442851748 55.500219976203354 0.23664637865366478 -5.708435186347663 2.4475627690793313 -2.738937872339446 -1.244346854864384 0.0 0.0 -38.270432493430434 -13.245710808529214
41.45191441193179 0.03553350325343325 1986.4812766850587 55.592331230810004 0.08086553219839122 -2.7650283956994732 2.460116789855473 -2.53724479212778 -3.5245445394482875 0.0 0.0 -38.26370673831712 -12.109021750217838
32.38956759855713 0.04937618729367819 1972.5421057304593 54.6016701420425 0.1427436134075448 -4.256440440331713 2.4895377156900187 -0.7058449359755432 -4.420736108318833 0.0 0.0 -38.24929659443389 -12.640567747743304
43.742338733762395 0.12260507220235158 1974.0646692063654 55.12207775518962 0.19824559595584546 -2.8404000539088403 2.596417384870476 -1.8379592199667352 -3.853284160093401 0.0 0.0 -38.2475438065311 -13.100364133555477
6.8489354343810795 0.13510930840899835 1979.0370883609069 53.79596195221157 0.26455401469537837 -4.515592891986273 2.283975836921619 -1.3243630647286162 -1.9787941666050415 0.0 0.0 -38.24109505178 -13.325152669982383
