    0.992773198378705146E+00    0.996046657788012046E+00    0.376272737405736635E+00    0.567909809857476873E+02    0.203204117621676977E+00    0.690281318203433192E+00    0.354737226269245332E+01   -0.188607601888129484E+01    0.263431925388983545E+01   -0.252865340517045700E+01   -0.530311076436604178E+01   -0.295044869928181051E+02
    0.135320703911810636E+01    0.634081126369544168E+00    0.435876750822166537E+00    0.538824139809148051E+02    0.227811301937293348E+00    0.461894602835244195E+00    0.409440072271243238E+01   -0.168746021444867988E+01    0.284271473923091911E+01   -0.387190341691759699E+00   -0.445456242848851414E+01   -0.295032217160791994E+02
    0.118094924946522362E+01    0.970017800860159207E+00    0.390309501548036286E+00    0.552869297496603380E+02    0.198987877002015368E+00    0.612309323801927818E+00    0.570054501531275104E+01   -0.146683403806608048E+01    0.258604329286801615E+01   -0.235011416089746472E+01   -0.342439200275901179E+01   -0.294114152091397720E+02
    0.103471134133417930E+01    0.964639417754581951E+00    0.112050450736437976E+00    0.551039637916262137E+02    0.111110004159197265E+00    0.213670381665939574E+00    0.353764529628294389E+01   -0.766947694898654220E-01    0.251044460672143233E+01   -0.288383426620712502E+01   -0.372931061728635882E+01   -0.294085453357226996E+02
    0.126596270582895354E+01    0.776110169425997642E+00    0.120888139485593210E+00    0.551187516068699992E+02    0.204079074601417415E+00    0.775942949007107585E+00    0.207625029042789322E+01   -0.500294778302826781E+01    0.292830802200599116E+01   -0.658860885756445747E+00   -0.512470713602194827E+01   -0.290965302444689193E+02
    0.516285590490453750E+00    0.882472926397726232E+00    0.401737792160647922E+00    0.540523768581096817E+02    0.985277574857703342E-01    0.642642644341310132E+00    0.104815516511097062E+01   -0.212127879103755435E+01    0.292494958456148124E+01   -0.408696939442353191E+00   -0.460943487974974975E+01   -0.290297246988348405E+02
    0.416340684066824451E+00    0.821685628707152005E+00    0.177073425938725826E+00    0.522681212780894739E+02    0.261925684576218731E+00    0.421671013783649296E+00    0.535104681520020442E+01    0.238280407864017718E+01    0.251265201903058921E+01   -0.194899275787604687E+00   -0.529122237812259133E+01   -0.290002781756157901E+02
    0.412373167321005596E+00    0.774960019001419642E+00    0.838670499088527699E-01    0.548138303832734977E+02    0.162146291708191337E+00    0.530029583705859841E+00    0.217538393273683095E+01   -0.941495289312104688E+00    0.280847543656250043E+01   -0.295998028089330667E+01   -0.217217822382871262E+01   -0.289598325270296861E+02
    0.710089011599767339E+00    0.606749940877971516E+00    0.191903188268151143E+00    0.557319158901081337E+02    0.166640099410519466E+00    0.248337590514770751E+00    0.176376748860569732E+01    0.109357396078133107E+00    0.272587490668945565E+01   -0.933594912984529124E+00   -0.817871108847054451E+01   -0.289570103235478946E+02
    0.105063971274164114E+01    0.663263726913895346E+00    0.144023232137239249E+00    0.554717009887238959E+02    0.282796741212967606E+00    0.482649359387693766E+00    0.598466851454253579E+01    0.123905713850242805E+01    0.298549354320826410E+01   -0.575196680741854927E+00   -0.895514842599977001E+01   -0.289309781519165305E+02
    0.524998365652685983E+00    0.609492697572987407E+00    0.240336180764619461E+00    0.562669441122986740E+02    0.258660254004938972E+00    0.323925639871306015E+00    0.642036403370012554E+01   -0.539651145066674509E+01    0.283090794326666240E+01   -0.260401909153042155E+01   -0.274958057520405585E+01   -0.289205844649785035E+02
    0.604259893673118498E+00    0.694656166115032114E+00    0.205301651366684074E+00    0.537711878614194134E+02    0.195913079572512416E+00    0.410756192837821166E+00    0.545128695955109333E+01   -0.405930125730897995E+01    0.269602799079082267E+01   -0.126974351148294584E+01   -0.233582298387787901E+01   -0.289117712841371741E+02
    0.112350941143560146E+01    0.876872672245546769E+00    0.291222382363133803E+00    0.547086904994085756E+02    0.179495905818372714E+00    0.358536196733404533E+00    0.362113836433776504E+01    0.537591064185440004E+00    0.234453792017175733E+01   -0.176133500874904936E+01   -0.531306870193720293E+01   -0.289061027718066832E+02
    0.511222356582512916E+00    0.879691511274620419E+00    0.225077011741270039E+00    0.569095783489238443E+02    0.247942625318248150E+00    0.516125342585083469E+00    0.686029139066592286E+01   -0.432509807322110618E+01    0.294784845734504630E+01   -0.152492965998529462E+01   -0.632018666911977611E+01   -0.289041977984656597E+02
    0.105484981040742021E+01    0.723627886383510610E+00    0.253295976444597892E+00    0.544847749008342674E+02    0.181365529357807004E+00    0.491419227377137169E+00    0.260568935619997744E+01    0.106522623837269226E+01    0.230631870625226254E+01   -0.165018411021649269E+01   -0.559349023759161401E+01   -0.288741341420149098E+02
    0.118792807759260377E+01    0.755322941657465829E+00    0.735472244399292679E-01    0.547642754830371672E+02    0.242911606766664623E+00    0.438585725124765624E+00    0.584116920412747831E+01   -0.440371817988151371E+01    0.267622797400648560E+01   -0.195611590513734557E+01   -0.270418822385274904E+01   -0.288670932385428998E+02
    0.986299224695890153E+00    0.950470179547315941E+00    0.135031967536041714E+00    0.529577303340652534E+02    0.242867936812203838E+00    0.157176503234395193E+00    0.191771813420589687E+01   -0.147396646983234980E+01    0.235995484988513704E+01   -0.101388510789607977E+01   -0.287767676265391792E+01   -0.288450372433144544E+02
    0.670030526661347992E+00    0.769726735233320802E+00    0.894409355345321955E-01    0.538255051620154035E+02    0.156495294409279923E+00    0.377222455150869829E+00    0.117152636791966880E+01    0.811797244650255934E+00    0.284547014209905669E+01   -0.215277012704414439E+01   -0.328843303194525127E+01   -0.287822470205428047E+02
    0.681749252368164527E+00    0.940445287101510319E+00    0.667932475501989142E-01    0.521934432788251783E+02    0.148490132840191635E+00    0.552574408555807861E+00    0.119343241574900905E+01   -0.269000629884941045E+01    0.287843561445681617E+01   -0.757060956926064677E+00   -0.157291618255004195E+01   -0.287579730614838134E+02
    0.101157170244500350E+01    0.642418637710526430E+00    0.450161807746059073E+00    0.542984081656803568E+02    0.758369676091985995E-01    0.686209020520274549E+00    0.359771415018598306E+01    0.681585030017201277E+00    0.274672347273951400E+01   -0.598112680831613730E+00   -0.438118659476814276E+01   -0.287521070870196880E+02
    0.124750115799890260E+01    0.854448274576132927E+00    0.523139958419435985E-02    0.553436969761219046E+02    0.933793441779648958E-01    0.198929811208510526E+00    0.169648633586781794E+01   -0.154517334118965266E+01    0.247426265819214519E+01   -0.143045085277838790E+01   -0.623188529640209588E+01   -0.287441902125742104E+02
    0.516450183969273446E+00    0.586866113800303402E+00    0.577572715203798943E-02    0.549759149841119594E+02    0.312241766663280795E+00    0.599162821747972418E+00    0.250477231061664884E+01   -0.290133428360129564E+01    0.280778550114546777E+01   -0.168745422000235124E+00   -0.709490408455271560E+01   -0.286899052726803134E+02
    0.141428130986313683E+01    0.768892246203851326E+00    0.384917315132659657E-01    0.566310609030380050E+02    0.247641318232405427E+00    0.435824815189169157E+00    0.628725553355174060E+01    0.100070913722960064E+01    0.268860675422678064E+01   -0.344579284977641986E+01   -0.559875350631742297E+01   -0.286656332591330738E+02
    0.100403501224906933E+01    0.518736478527599298E+00    0.255483962595816683E+00    0.569312579880951475E+02    0.306061627393429070E+00    0.593141069625230721E+00    0.537192393833303505E+01    0.199462522384765073E+01    0.283845260906073893E+01   -0.171020270315583023E+01   -0.936659615223948627E+01   -0.286379366617880819E+02
    0.515618001222778233E+00    0.762568926188664009E+00    0.114292755258953854E+00    0.556020655141089293E+02    0.253709979549849030E+00    0.517060258917526383E+00    0.453825259743224296E+00    0.272230017573250649E+01    0.292975305878331493E+01   -0.260465998098470886E+01   -0.601484108953463270E+01   -0.286191311563481747E+02
    0.111836646077144852E+01    0.853530270210410280E+00    0.562254027742895679E+00    0.547852629327978136E+02    0.311697302575705049E+00    0.616781061928149521E+00    0.547906135058384347E+01   -0.252763369619519063E+01    0.250247220247836522E+01   -0.216908258011819832E+01   -0.254857114275921859E+01   -0.286174863411602125E+02
    0.777801847977503513E+00    0.799497663477312326E+00    0.300083376144050340E+00    0.558224990442350588E+02    0.218189089939209130E+00    0.661021997558603136E+00    0.859192094837923914E+00   -0.315831938236374610E+01    0.273438237905683357E+01   -0.193516635394654024E+01   -0.472687047503616320E+01   -0.286137190744112679E+02
    0.114998762050731340E+01    0.873420726456123009E+00    0.419515046228154553E+00    0.547489685257675092E+02    0.301940976087711366E+00    0.661043937306087348E+00    0.535306490811800373E+01   -0.488241163157546065E+01    0.248195270512930355E+01   -0.190456864858239339E+01   -0.195632651916135814E+01   -0.285972070469546225E+02
    0.866155545942866922E+00    0.876641858628942838E+00    0.205077446092126553E+00    0.562956734211770566E+02    0.133730694479495898E+00    0.259087705868260521E+00    0.647395386478152979E+01   -0.126063317586201773E+01    0.251498325382841958E+01   -0.329591414349131639E+00   -0.910196414189380221E+01   -0.285454595252961312E+02
    0.108125904563342257E+01    0.839720570912694364E+00    0.306529814524739652E+00    0.552591132153587310E+02    0.156150639067833968E+00    0.473454129917435629E+00    0.692023272886543150E+01    0.147651039621586477E+01    0.271218122963584118E+01   -0.189051258347868556E+01   -0.567653236428549857E+01   -0.285406119738846513E+02
    0.987461017817301112E+00    0.925828422483240043E+00    0.192457735588189016E+00    0.548967488735536762E+02    0.207233827933034132E+00    0.400727855916756470E+00    0.445330396626714542E+01    0.204479009540259327E+00    0.247259284224989617E+01   -0.115435585950714437E+01   -0.666850105317531305E+01   -0.285404979823116953E+02
    0.560587860720215048E+00    0.794104715673628614E+00    0.117952229648532900E+00    0.536348455269774078E+02    0.191952879051734998E+00    0.411785295961178743E+00    0.302162644951991366E+01   -0.482318491657018633E+01    0.293478442046385890E+01   -0.130761584389940166E+01   -0.155644020854458631E+01   -0.284739311987486339E+02
    0.130726898036764627E+01    0.824004284498625506E+00    0.163616848728682707E+00    0.546493437789540053E+02    0.211517491025370846E+00    0.756180627691350304E+00    0.530429932912374635E+01    0.108806819398693566E+01    0.253987916809883529E+01   -0.143714917277349219E+01   -0.626723670508573250E+01   -0.284411617141166602E+02
    0.776087850433752280E+00    0.538577370169561198E+00    0.362720351877923453E+00    0.564689108346149951E+02    0.221333596945123695E+00    0.728329475483618594E+00    0.294430717707691958E+01   -0.566183778521230874E+01    0.295283659797901255E+01   -0.170654368649907706E+01   -0.414533857115061100E+01   -0.284118729122910203E+02
    0.132419449884858942E+01    0.894990775795277194E+00    0.329001995778099632E+00    0.537580058416313733E+02    0.174982254324535791E+00    0.657335231893882543E+00    0.346789496764133087E+01    0.139829606463305911E+01    0.249459720528037110E+01   -0.253348035344114209E-01   -0.683430907508864660E+01   -0.283963215308304662E+02
    0.739809951756137174E+00    0.699318826152757644E+00    0.366767041458796350E+00    0.557186138218881908E+02    0.178016891760126222E+00    0.647050191212589998E+00    0.637559523565872688E+01    0.122133584902618608E+01    0.270253357566522290E+01   -0.959774442770177316E+00   -0.771477418164529993E+01   -0.283831488284792108E+02
    0.108241899731766456E+01    0.597107442459206106E+00    0.178954019283581817E+00    0.554620203779485124E+02    0.242332795190026040E+00    0.342643092654199510E+00    0.675683489307521867E+01    0.738238339698338741E+00    0.279606089663584534E+01   -0.122307023321834407E+01   -0.753253264844980919E+01   -0.283694113382284456E+02
    0.635277920082377712E+00    0.648606695007748035E+00    0.513378755373621098E+00    0.565644009343672636E+02    0.194673273720505108E+00    0.768374033132012912E+00    0.589995638579702675E+01    0.875208899382438510E+00    0.295333289963751477E+01   -0.481240458705467056E+00   -0.933444367262356600E+01   -0.283547799509728158E+02
    0.987433114207920681E+00    0.577569403329571296E+00    0.447669803863414539E+00    0.546208098005597051E+02    0.235601051091023389E+00    0.612465383941632302E+00    0.234700911356389685E+01   -0.488744472368104077E+01    0.263352960941675018E+01   -0.254390759376654119E+01   -0.308515305221641611E+00   -0.283468199148302809E+02
    0.996861725697550938E+00    0.526322205052415781E+00    0.194661906692300379E+00    0.562604458786179578E+02    0.188116352572628237E+00    0.624422363621271348E+00    0.490428263088849548E+01   -0.397498635964795577E+01    0.271871259013762900E+01   -0.979688427554927799E+00   -0.668381577237776447E+01   -0.283463616503806080E+02
    0.458208795966981164E+00    0.577337838998981057E+00    0.693492634590215096E-01    0.538703699855619220E+02    0.233984980167007639E+00    0.450993507365190616E+00    0.657047140899057247E+01   -0.307783205038787422E+00    0.288547055053239454E+01   -0.117238526475791360E-01   -0.696702610574163472E+01   -0.283068418550141914E+02
    0.954056487672602316E+00    0.827555847610126349E+00    0.505978685662862777E-03    0.546984656196600909E+02    0.199421021287847694E+00    0.322773482334634820E+00    0.688647173624062425E+01    0.112283077651275853E+01    0.263403807054392125E+01   -0.127139986038856545E+01   -0.680752390418205522E+01   -0.283058119363371397E+02
    0.116247247551556665E+01    0.680787615472708385E+00    0.450293585894027126E-01    0.552870019277905698E+02    0.196844427753830986E+00    0.956364031820553101E-01    0.483842279570824019E+01   -0.176776865243030379E+00    0.251447933915952948E+01   -0.112691543118484949E+01   -0.734598377138880565E+01   -0.283045649440680442E+02
    0.105543383114213096E+01    0.622200408088513957E+00    0.127013039507844983E+00    0.536420395334991582E+02    0.107642476137691845E+00    0.371749264594061601E+00    0.371682170931849987E+01    0.882898797418540937E-02    0.268891205614893325E+01   -0.119693386334669682E+01   -0.404947689327921889E+01   -0.282864169302393584E+02
    0.442117497044334229E+00    0.831322401011596046E+00    0.150822134975430122E+00    0.535917460458693071E+02    0.168396175541538573E+00    0.781425321610168089E+00    0.538737525649982185E+01    0.101709422733929244E+00    0.295399805606203802E+01   -0.126091652653960873E+01   -0.402095715926010921E+01   -0.282849348198345716E+02
    0.971273594778693905E+00    0.771976042593991885E+00    0.327512507122130314E+00    0.553803909473790625E+02    0.193250380066868011E+00    0.691163087913117313E+00    0.173593271609614974E+01   -0.467720602261808072E+01    0.244551943888387635E+01   -0.152987811595914547E+01   -0.381307400388490958E+01   -0.282840954416177794E+02
    0.757617750861957262E+00    0.580548776942005462E+00    0.104549328196868366E+00    0.569010410912803621E+02    0.130204951991439055E+00    0.359781703903292782E+00    0.376023917985171963E+01   -0.330412478986333191E+01    0.277964528085972074E+01   -0.360071866324333989E+01   -0.302456198556820244E+01   -0.282815758399349981E+02
    0.732905610517313733E+00    0.918722462705047316E+00    0.979692915148336479E-01    0.559311376549553856E+02    0.145594452388238815E+00    0.468176932103605448E+00    0.109643935124199476E+01    0.558132398580303501E+00    0.289885079620606989E+01   -0.332355262618913372E+01   -0.385648187353526684E+01   -0.282426433467120361E+02
    0.577489975883143103E+00    0.728864134038636147E+00    0.696884469989576427E+00    0.547979243605768573E+02    0.223131771554441860E+00    0.674985216920319320E+00    0.645005201029894160E+01    0.156416081443268951E+01    0.275930005225947017E+01   -0.223308907738362894E+01   -0.517621377443731490E+00   -0.281842023969670237E+02
    0.122559918413261659E+01    0.817294062468845395E+00    0.379888143462870309E+00    0.560493869559901015E+02    0.238789949153280473E+00    0.750111708354926687E+00    0.564756398704311913E+01   -0.439558852746016981E+01    0.243871404051120511E+01   -0.134417311167715647E+01   -0.516619378876225888E+01   -0.281655658101276174E+02
    0.889494450939141146E+00    0.666397270804002684E+00    0.119732161542795978E+00    0.559434689418151549E+02    0.262868035064485528E+00    0.722904662146713783E+00    0.344944520386344733E+01   -0.217274342117495145E+01    0.266766259680846485E+01   -0.241474728530118998E+01   -0.491306859011394792E+01   -0.281648114666873859E+02
    0.862439937902340858E+00    0.889201080347365891E+00    0.391175874784684893E-01    0.562004387411054722E+02    0.308524608081211182E+00    0.293904369557909551E+00    0.606941970147674414E+01    0.882292600652530012E-01    0.279349179230979505E+01   -0.110173576207820689E+01   -0.875166415032014910E+01   -0.281565302007478309E+02
    0.739225673603600697E+00    0.925682515140454742E+00    0.363876009428166558E+00    0.564930233702448490E+02    0.248186291468550729E+00    0.619200123598921071E+00    0.350672977359569149E+00   -0.401055859038415008E+00    0.279059261505587930E+01   -0.169864218789815391E+01   -0.755887554915058324E+01   -0.281127357380634066E+02
    0.903478345096426771E+00    0.707976815307688079E+00    0.129371926436614632E+00    0.563220666790179365E+02    0.145219199744851285E+00    0.376957321174816284E+00    0.467771916386480857E+01   -0.153741419716566252E+01    0.247362005668261320E+01   -0.428625189221969016E+00   -0.918531211663939828E+01   -0.281121511796212680E+02
    0.760210925905187906E+00    0.612069649647466241E+00    0.407255513192384511E+00    0.553377194241799515E+02    0.258632340787611603E+00    0.515373377175405212E+00    0.387855985780046630E+01    0.128657561978491941E+01    0.245815871608674641E+01   -0.347414502321654783E+01   -0.333335620542156263E+01   -0.281047880412469837E+02
    0.102341842248843484E+01    0.601354878564427708E+00    0.442621569791022185E+00    0.529574956503773251E+02    0.219015522344557151E+00    0.749007277285862805E+00    0.508797671399431017E+01   -0.560865468475619799E+00    0.295921549895199343E+01   -0.452672347719568435E+00   -0.341217210172929963E+01   -0.281036026151987386E+02
    0.597643436111110482E+00    0.757349713245931144E+00    0.123570308276232693E+00    0.556191497038472775E+02    0.751832378618321751E-01    0.346307159377944040E+00    0.148260804090676324E+01   -0.291781216008580202E+00    0.277062773333613865E+01   -0.785694680732120787E+00   -0.784226207212441118E+01   -0.281028252847019679E+02
    0.100789988276914766E+01    0.606086699321027766E+00    0.165212128534608566E+00    0.565504213190361185E+02    0.217140052115937066E+00    0.766670122666652798E+00    0.485996424774143865E+01    0.218643653521647252E+01    0.291205893247907532E+01   -0.173029993426421180E+01   -0.856208297241784422E+01   -0.280924937692474117E+02
    0.817288305017744854E+00    0.780412583287228179E+00    0.239008856427569381E-01    0.521156084593745277E+02    0.183285973258758839E+00    0.418185014911778619E+00    0.186273038674847946E+01    0.269874817647118981E+01    0.221515309058572107E+01   -0.386773802113761000E+00   -0.452374149335411602E+01   -0.280860087516079275E+02
    0.546823507058201486E+00    0.794385090540978722E+00    0.147979504279956098E+00    0.554198664601936599E+02    0.265810624499733805E+00    0.710467143093816311E+00    0.426676063149549112E+01   -0.410411051415387451E+01    0.286104965431551994E+01   -0.505075836602769002E+00   -0.627178172019375779E+01   -0.280859451137340663E+02
    0.126998703607547903E+01    0.724479179582807387E+00    0.139991118013076954E+00    0.550257488875382919E+02    0.203061615619411190E+00    0.581649167029878456E+00    0.532682116620642265E+01   -0.157466593607979544E+01    0.290462249403373907E+01   -0.509301539711116469E+00   -0.692577970888723904E+01   -0.280794739476960764E+02
    0.102906506817771515E+01    0.596787354872190035E+00    0.447559922719765954E-01    0.537273237265523065E+02    0.138344659066319153E+00    0.418915016036541910E+00    0.239556691008519174E+01    0.158984682843585734E+01    0.243044565623023079E+01   -0.126681626574635997E+01   -0.539380205532149226E+01   -0.280597259026397197E+02
    0.966387270679366139E+00    0.554372607056795697E+00    0.225376667169921524E+00    0.568332557744642486E+02    0.196372733531184507E+00    0.360201859034633587E+00    0.178074948335511274E+01   -0.373010944479426154E+01    0.263801803195702167E+01   -0.248575297462080913E+01   -0.492255052380199132E+01   -0.280580215376274076E+02
    0.807401151356177849E+00    0.857924051481124272E+00    0.226424744006864020E+00    0.561135123666332518E+02    0.193711667343920813E+00    0.557981879339750964E+00    0.257783378866968249E+01   -0.141327311036001646E+01    0.289347143989644984E+01   -0.253614290915645846E+01   -0.462675189606980553E+01   -0.280571354569170452E+02
