supernova_mag_boost inclination_EM luminosity_distance log10_E0 thetaCore thetaWing log10_n0 p log10_epsilon_e log10_epsilon_B KNtimeshift Ebv log_likelihood log_prior
26.38731326784893 0.15311305079938378 1989.473658654234 56.96782492644482 0.24484139248030262 0.5791633560167158 -2.647178807642248 2.0809448714260257 -4.161251877319593 -3.9557156385100978 0.0 0.0 -24.5599799597548 -13.060120024190812
41.564555984540405 0.14060239348323986 1978.5731528398726 53.2312607044875 0.23591063207991483 0.40876731725672777 -4.871911809515383 2.6830102428970917 -0.7269727438656295 -2.1344464444431033 0.0 0.0 -24.552658493064026 -13.005501721646255
20.19234435244677 0.056361860327347975 1982.4728170597698 54.98995538364108 0.04680076436039213 0.18649743730882323 -1.3621714827908784 2.2893613240076083 -2.6791589393275834 -3.1600425317697507 0.0 0.0 -24.5121397352945 -11.936373867066955
31.808961907927678 0.08643949703100527 1973.9312292836617 55.00847388715241 0.14635797285612973 0.24724037718903136 1.472576152181011 2.155897880461772 -2.7365326365863556 -5.773766981784957 0.0 0.0 -24.511325813954528 -12.525774330677837
11.47621597007956 0.1707692247240501 1979.889800499434 54.597234103129665 0.21976735107280965 0.7154343856483315 -2.7824555754622518 2.4935266826036018 -2.1921344647842 -2.4697307705752642 0.0 0.0 -24.493753157557506 -13.059430196022323
51.032627618887346 0.126289320064094 1987.5330101412915 56.78318761395863 0.2772787142331825 0.1331423936011297 2.0224071824473935 2.790495790240697 -2.3601243761737574 -7.285812778686258 0.0 0.0 -24.480915007341707 -13.089428904992488
12.695442367378075 0.11246647118837608 1976.4675644841434 54.30604970707381 0.17566516332459486 0.26907996124171674 -3.5899765130339976 2.3639850475676996 -0.07415807656740014 -5.796613721560134 0.0 0.0 -24.42823301377316 -12.738833279598701
21.94834652609867 0.4109156709324563 1985.5305856634577 55.19450401952187 0.28518944946129726 0.4863762480442813 0.5290212004097192 2.2497992316607287 -1.8107201440048648 -6.313793273672584 0.0 0.0 -24.402494970398322 -14.050587717863728
40.06998188157084 0.1970418717587697 1976.2655733610075 53.70867588183508 0.20955489281509562 0.46242332839722017 -0.4923998086455619 2.2316676005400478 -1.3399997379567763 -3.478968934908936 0.0 0.0 -24.388814581005768 -13.152190628184378
18.90467507226125 0.0986811127645379 1976.5258238362067 56.20748969602851 0.28054146464915103 0.3799370778458347 -0.3528972673562416 2.1843749504518093 -2.023045334051865 -7.8882846812307985 0.0 0.0 -24.38251644379237 -13.05876914297605
51.97312597549933 0.12729576427113035 1985.4796902615699 55.82076562154281 0.2537507715688792 0.6130152194325245 -5.04866369822487 2.2026970222064164 -1.318911799501135 -4.966258752745545 0.0 0.0 -24.334975037785295 -13.025526051303864
53.279611239541495 0.25382339401382614 1990.392566612927 56.45911913397167 0.29281563900507585 0.5232604886141013 1.8283328434837713 2.079942756176858 -3.6989634357194383 -6.2154271025681656 0.0 0.0 -24.287337950308952 -13.41321884542139
24.00102072525341 0.06156613774758225 1977.4122122117642 55.57090375403051 0.1550493413706233 0.0797234138319812 -5.152608622536788 2.3158651554073217 -3.5061827656151623 -1.1770068038970667 0.0 0.0 -24.28420974855563 -12.487889876024195
41.98888321632124 0.24600421326750138 1985.7118361029823 56.812880955579786 0.28620413348852203 0.4394217012784623 1.980532844281928 2.245385809498942 -3.3038434899433406 -7.524916540499245 0.0 0.0 -24.249131446374413 -13.385339026908685
44.31955700790502 0.13195241612289607 1984.0522007022537 53.26396305632899 0.2580350886732763 0.45836388745111395 -5.978824492540987 2.9271699964422364 -0.547863089899133 -1.413998617592048 0.0 0.0 -24.2272491179678 -13.04682092588516
28.3898718399885 0.05689955914984564 1982.2864877880572 53.853432181516034 0.07600712232385153 0.26590702887034695 -3.283475370710141 2.0130471885574006 -0.646601726303226 -2.555583478367475 0.0 0.0 -24.219474587467623 -11.976347021265468
45.89539587703041 0.12863235162476994 1987.9873190005576 56.181651474076794 0.26270291885640706 0.4194669353454836 2.44004431229045 2.167070643681515 -3.6894260477113763 -7.073393258016628 0.0 0.0 -24.171404718710225 -13.05341834531653
33.71580111763206 0.058128165347391215 1975.2596369581775 56.245975929924114 0.19676563057463006 0.3654628089396023 -0.026684838649522646 2.3423173443981224 -1.6209083620983518 -8.59805954165534 0.0 0.0 -24.115382150013133 -12.690896473934185
16.846763368008094 0.10914114126565914 1972.9869180519956 52.93034361711538 0.22856798346820417 0.48440098585318475 1.584535760534612 2.4386027995013215 -0.06801451886919718 -5.867223191374865 0.0 0.0 -24.11238179295223 -12.910559297730387
12.943220525153299 0.252026951605073 1975.8775847329794 54.876567885240384 0.28539039562610174 0.4445883422359757 0.5077419904512466 2.1817073458567835 -0.19523831086521692 -8.634200199705745 0.0 0.0 -24.108135338710454 -13.40315900278539
4.335604804795717 0.11510543073827507 1988.6572536114427 55.246109666579 0.11999020660197383 0.16950902804572174 -1.378776818635691 2.4425163315134477 -2.1495607763265747 -4.006122691423362 0.0 0.0 -24.083619785340154 -12.61284179468694
17.10571315054811 0.10764038202830198 1971.2501176418405 52.71473736311304 0.10078272771122423 0.37674461950032967 -4.10508830690141 2.2076168923716097 -0.492223046007104 -0.9053498130778532 0.0 0.0 -24.019868502778774 -12.54863873388048
25.978476031409954 0.1259734055254633 1976.2252163195155 55.06096524759798 0.11585735684214427 0.5221337008496366 -3.971021247378226 2.1566258007316703 -0.2520351052118812 -5.787484562736259 0.0 0.0 -24.003085056036973 -12.70879917619644
31.02384953042285 0.09618441470941412 1975.9650080706208 54.79780921189863 0.272760628424521 0.11022912277770386 -5.424923421518659 2.325772767622319 -2.7782775232280925 -1.002829227194976 0.0 0.0 -23.983580646681045 -13.032090676544176
57.06332440051488 0.07742067313279415 1983.346147030286 55.00455207719763 0.04096265212134195 0.10411776922837987 -2.741745276528611 2.16148702713952 -1.4678338293286468 -4.11615762484303 0.0 0.0 -23.954753475959265 -12.864081704267363
15.067511991690257 0.006993979998887522 1984.378480521393 54.53680516897836 0.23651381079176384 0.09644681142471152 -1.579628977199821 2.432536908275815 -0.33771798256668006 -6.945735534651325 0.0 0.0 -23.913284367374718 -12.830858408605199
27.06683428463357 0.15313803169757895 1984.3400432399726 53.676222016223605 0.11323192014432987 0.24579310152476722 -5.346874030824985 2.165939820310204 -1.8372441277209899 -0.0789510940042284 0.0 0.0 -23.910633052909173 -13.009281813245451
45.59470007874353 0.057062172012879685 1976.758978527471 56.98407408773089 0.16578914567862588 0.39042658608630004 2.3716974141452276 2.1677959194062355 -4.176721717015831 -6.760084605444577 0.0 0.0 -23.88189747710878 -12.535259149730223
24.1901903834596 0.11914810888547066 1971.9631569676617 55.104530877982356 0.1412463269781166 0.2935233101714707 -4.198566107276906 2.1619300245467072 -1.4719560611882008 -4.113252099623562 0.0 0.0 -23.85700667974409 -12.671605076775936
9.061465598191475 0.0827301935285299 1979.9637173053761 56.3592499278657 0.2313288138064508 0.2986642743989033 -5.159745744571236 2.5770478033585222 -0.62948620066358 -7.205660038255576 0.0 0.0 -23.855557941932986 -12.87241654043175
49.049938380444374 0.14929746437938848 1971.7818406768404 56.604414690701155 0.21665594526636575 0.6361370007191541 -3.7524092119121653 2.1875060072505903 -1.9517746599192582 -6.087047011127476 0.0 0.0 -23.854257319273582 -12.980763438797705
47.17150496532301 0.12849248950561623 1975.4027114816392 56.41816793729367 0.13934949278093312 0.4294947452338934 0.1528939851940576 2.8562428080837816 -1.8730680277005063 -6.849047606023317 0.0 0.0 -23.834691964469727 -12.727421010951396
20.84942259320593 0.003323895594341644 1984.8758067492424 56.93434241869421 0.2992676696170139 0.1691876060934718 -5.306741443564125 2.677667236934735 -1.9301566478744885 -5.545618114999385 0.0 0.0 -23.83430248827036 -13.057994818487746
34.55745059742622 0.03746417573745358 1979.0699746780504 55.50535033246422 0.1921547216114588 0.33506949771764805 -0.6430965672198257 2.2262933964491003 -3.5428093911125687 -3.7696111286474103 0.0 0.0 -23.831742567216647 -12.64257647829718
32.922215021342346 0.09979231212627533 1973.2567085689468 53.47928551285806 0.163856102272178 0.4113966980696118 -3.9188669784107653 2.6576793917424175 -1.178520546193254 -1.818607023747317 0.0 0.0 -23.831572317990613 -12.649754953385884
13.305155308620511 0.02877238051747115 1973.9068629141286 56.77368007777917 0.1771923976731572 0.2452363637805311 -1.749927173480951 2.821374492190331 -2.799104934654863 -4.854244146847613 0.0 0.0 -23.824921061722193 -12.555723151026093
7.188011194490709 0.26092417834453246 1976.3784592145341 55.86785192939175 0.16662483121961938 0.4994933943069418 1.6358022966249157 2.885048958377698 -0.6233795385432508 -8.562682933426474 0.0 0.0 -23.81787252153124 -13.707136272677104
22.287533195408965 0.13149851870642115 1990.7066531487742 55.820580172153974 0.19096656468905077 0.5371135562091912 -4.124939127277806 2.7273233576695053 -2.0746405518277444 -3.9151865983550582 0.0 0.0 -23.81305617628672 -12.854453238383606
52.218236855265594 0.056387732576547285 1973.4008814441079 56.20136331340765 0.19490267787850266 0.17243568735964523 0.9757589973996721 2.363645621311207 -1.6213623664110033 -9.014574596518992 0.0 0.0 -23.81049888587786 -12.679608096032883
20.81238385014596 0.05485461579847482 1981.3442900391515 55.894219780261324 0.17332667480543862 0.1574323379264039 1.4309338192536964 2.246528418746245 -2.3454991290023335 -7.673691413839126 0.0 0.0 -23.808775328654754 -12.570565198998437
24.377275045369842 0.3509819308069776 1982.845329940423 56.411635602740404 0.28958599280782354 0.7099861900946879 0.7836627496548196 2.179380712050243 -0.9951058913315549 -9.700131703119265 0.0 0.0 -23.78520856124394 -13.761545169094259
13.533830769753465 0.25042625883523906 1988.5024513002395 54.315930948689676 0.2374146291577228 0.5028802444703734 -0.5786116542810831 2.2090331087345243 -0.6648421698000995 -6.2666683949822435 0.0 0.0 -23.772563535796344 -13.390488587909381
30.889264844291894 0.05575179353893008 1988.5855571846373 55.220250084121176 0.19500476264900427 0.607379904938624 0.576817766615358 2.4597097612257506 -1.7188357113801733 -6.210685506912389 0.0 0.0 -23.75241466693666 -12.679149744312362
51.06676632924509 0.053583430111942644 1983.2146229760074 55.327282864010215 0.29346701395771385 0.24732735055289665 -4.392638216217368 2.856562597107544 -0.8344334698568252 -5.190350242502601 0.0 0.0 -23.724957871180433 -13.056274744082536
7.783574484678819 0.3794213486796184 1988.1754311816428 56.496196193282785 0.15946709102020104 0.43632524631794883 2.5573200431546557 2.898253160286794 -0.5652765757925016 -9.179229739584638 0.0 0.0 -23.723567342434 -15.26770317026416
28.57290865493631 0.08667047517548782 1990.1296065911795 56.810179513668984 0.27090968192191817 0.4770098146021116 -4.572427344864991 2.3080270654644472 -3.5311744101036977 -3.8340712582599306 0.0 0.0 -23.70319206694162 -13.014524739983731
5.051855070004258 0.17154216577054632 1977.5354183877494 56.85610943582664 0.14701559268521042 0.62303710887144 0.8380724863790245 2.7765281195883404 -0.9703602212136904 -9.299166851598619 0.0 0.0 -23.671375729528307 -13.036597194437501
9.617806904741117 0.03348491414304373 1986.174403140851 56.81286030845755 0.05032566186100897 0.05961160860297578 -0.8010888661014661 2.737191080176048 -2.168646683597179 -6.727540266358887 0.0 0.0 -23.65942781929879 -11.505182963650658
11.807086563243367 0.09628580453613754 1982.8208672126566 56.17335672318111 0.2206965690187953 0.2834041972489646 -3.0234198634325518 2.2642803872122683 -2.375647807339792 -5.5780723943044075 0.0 0.0 -23.659105532958556 -12.856899571194738
32.5157580161702 0.11449700674355057 1984.7713481240635 53.28224301216655 0.26111307748348095 0.7646028418879954 -5.228386606261945 2.853017884997154 -0.8400891192693623 -1.461862111862665 0.0 0.0 -23.65376562398135 -13.023771495823347
13.365333724235278 0.2204794892932856 1975.2650894624956 56.72044786641536 0.1611077801045631 0.6156750664846127 2.213651970593313 2.318411531361739 -2.9744399663618797 -7.919509718905838 0.0 0.0 -23.64102834395053 -13.383811095189422
55.1263030813159 0.10786100884685593 1982.6421981882618 53.23448070605116 0.1447044901254953 0.3002593503221902 -3.5400728240522277 2.2378637311240928 -0.9931039721416131 -2.4923621437947583 0.0 0.0 -23.64022711296682 -12.617808147927871
53.996350521239066 0.3664869076104566 1989.373228427636 56.66196428875023 0.29199577144963973 0.4380714251671408 2.5473920116928195 2.2756347139993744 -3.0502066876211447 -8.037149472573091 0.0 0.0 -23.638215496372847 -13.822527039516658
9.635220575758403 0.055138094975915715 1979.2074517894775 52.817588235653844 0.3051825895681912 0.6220051967755037 -3.759662030104781 2.4053384568907976 -1.108802748967419 -1.1008417562340451 0.0 0.0 -23.637066724452847 -13.092426787263541
44.02702446082161 0.04212256154816491 1975.3956781769073 56.352014579842695 0.1363690126449311 0.6747487585375763 -4.699283146686202 2.1702183235491654 -2.8240775416068047 -4.144163056026993 0.0 0.0 -23.63648484643651 -12.328382810425119
9.12964092855316 0.257995743987202 1989.267131187174 55.23762211753813 0.26247127917110585 0.2972452685177412 1.5844237499971738 2.6695770145080937 -0.2374519274418816 -8.631181308199514 0.0 0.0 -23.611448094933053 -13.41577583353629
56.3512500154125 0.2532021739007782 1983.9581776708046 55.53485202892017 0.1628775248892165 0.5264173856873701 1.1885949984046054 2.049631008666552 -2.5025139992583907 -6.04104763390616 0.0 0.0 -23.61068680971415 -13.666631536596494
42.540631807854545 0.07359128201240846 1985.2659823328013 55.326354346067966 0.13186746776478228 0.23049646689134912 1.5408415930632167 2.2736817400867078 -1.328728100646006 -8.126986532141952 0.0 0.0 -23.603307684308252 -12.402831275540478
16.114410973424924 0.06449397382790172 1986.894979353865 54.987557022696464 0.11223524797453792 0.28073099452679745 -2.442901512567706 2.2331213984524974 -0.997506520156505 -6.031821374715644 0.0 0.0 -23.593724755943423 -12.251010921110872
15.712856141187899 0.15517420306495486 1977.4034000330912 53.67802066744497 0.07989922765482638 0.360097169416044 0.8711826509068494 2.5155863755338137 -0.29514575518712594 -5.669853773398958 0.0 0.0 -23.56852070531547 -13.632001702993254
20.453413547340624 0.15306029956348666 1977.2754307726816 56.510692258496775 0.22433130035479654 0.1944043169129881 -2.3083351043178126 2.677473193463964 -0.3594630607199072 -9.194093107983898 0.0 0.0 -23.563448546346166 -13.010737043267731
58.39074310948963 0.024106988854590027 1984.6342003841803 56.506530953467546 0.14139407126539594 0.33354638956190635 -4.052627078346001 2.350685834068198 -4.10496132092835 -2.046356165325493 0.0 0.0 -23.544265852632297 -12.331397887967015
8.2471704607048 0.010279552387142774 1986.0892316773093 52.588541345596205 0.11688477940163207 0.5407947094921057 -3.396441029965402 2.4751292494444783 -0.4216169576150506 -1.848363903725037 0.0 0.0 -23.536644178659085 -12.130368721717058
14.971818159090509 0.04547616902480027 1976.3255811940585 54.016335071729586 0.26693783208358984 0.5407545729801534 -0.8750423959603877 2.2442578764354586 -1.4797144219694758 -4.760035920154564 0.0 0.0 -23.53328441420497 -12.963576602617877
19.706912701157933 0.2151179029317637 1981.3473006519848 54.033262184036424 0.2056589734035322 0.5521768357107429 -1.1103039001654365 2.188537416472665 -0.10590326400877181 -6.107513927714823 0.0 0.0 -23.505103660404927 -13.23844906593553
32.70339022976692 0.24395001013115192 1985.593246000744 56.29820839050425 0.2672352409486845 0.512277357823061 1.1527336517437519 2.3087295073263814 -3.6326090285560086 -5.2494816098877575 0.0 0.0 -23.50106962296511 -13.366806042356611
5.382127214741451 0.11675441024952968 1972.6403362585975 55.25326558758145 0.11700408771459427 0.19222636288557485 -1.4786362761113265 2.655561343250919 -0.30698329282765346 -7.607353748950547 0.0 0.0 -23.49975616569164 -12.625390039287705
52.94998092432917 0.00783216897325455 1987.1452373964007 55.968490006644856 0.06855673341091748 0.18889786143986512 -0.8173575106497646 2.157832222448829 -3.7653735873389147 -3.72284662239157 0.0 0.0 -23.498266201924153 -11.599500240552057
20.547362928751696 0.08149722888220577 1975.7211431352293 53.664570787211105 0.10662743053225746 0.437503922551352 -0.4180151217385406 2.3874255816003833 -0.6706577822453035 -5.210256683282392 0.0 0.0 -23.47553513450185 -12.326744359759445
50.20973392679917 0.09902041753490437 1980.5575329159733 53.682992832827736 0.1929213090361971 0.39858587149275115 -1.299767990703093 2.051034262358672 -1.813492136101873 -2.2735463334906205 0.0 0.0 -23.47376119623211 -12.75927063629818
10.977086388592582 0.04709194276018307 1971.095920676824 55.085506511337904 0.28540993265358616 0.36733340632867256 -0.15822219407345273 2.13578109616843 -2.6414840895004494 -4.474291165248872 0.0 0.0 -23.471508429120604 -13.026907365410576
32.60315747986931 0.128853667041285 1989.0414707200869 56.394457373939 0.15401662236351013 0.7618517898979864 -4.1086498628170975 2.8400782482740428 -0.5717387019432927 -7.274890031732806 0.0 0.0 -23.46177118605555 -12.752341040354558
24.14528349557626 0.12826010683868136 1981.167389681423 54.80445102581077 0.2876810217407229 0.2678386190697694 1.7008689779923207 2.3626224232322426 -0.6621660150617572 -8.539462029625126 0.0 0.0 -23.457977447456578 -13.120200760409642
39.33599687329409 0.052822631218889936 1982.1338094434677 55.133337112253045 0.1374312049801571 0.48401230825269026 -4.766591568060257 2.2474355657630807 -0.7081612823280885 -5.4068808329876346 0.0 0.0 -23.456790050931822 -12.362301376313457
14.741764650254122 0.0166873959580773 1971.7643549620498 54.37654543207987 0.17371304592042877 0.3619143284481481 -0.7641178247117315 2.4815848150311552 -0.652915465166986 -6.5315670873077085 0.0 0.0 -23.45463134934861 -12.527325489807502
18.947266547699652 0.033188895267262715 1990.1227864486555 56.80382100146368 0.10985571343894739 0.3635871539321365 1.869527912887004 2.766546841453308 -2.2250425810875782 -7.961647407587568 0.0 0.0 -23.442880264635136 -12.110116906908559
33.754682584620454 0.11527334391948393 1977.3590346083045 54.03593484443971 0.20360175139539125 0.354038935688535 -0.5677263239767569 2.3764918693092927 -0.34912032716603836 -6.5841456830133716 0.0 0.0 -23.43457460802127 -12.84163877381318
48.77948042963618 0.13177114333646436 1979.273640466567 56.7823161124617 0.21721551178287507 0.3757124753639724 -0.5673446618885896 2.4208890769062172 -2.952475529557373 -6.677298881011728 0.0 0.0 -23.4297859358167 -12.929908015099468
30.352269509547227 0.2182154995907535 1985.2591612093609 56.55583236568911 0.2171714379618923 0.23840416199363576 0.6360694721654614 2.48210611792885 -2.1364665301193937 -7.193692159479083 0.0 0.0 -23.416496785525815 -13.250520321440806
27.923318667489557 0.18379420469912214 1977.0764703613083 55.722858724518346 0.2606351790594651 0.6963909478983578 -4.4128327223424755 2.6749369446177136 -2.356161251368427 -2.6369493822536683 0.0 0.0 -23.40752254805755 -13.174485772987524
5.40917561195055 0.08854487485871666 1986.7194086166585 56.72336169532303 0.09717287121586896 0.1267629233536145 -5.077574965489071 2.31202912537972 -1.631553495318263 -5.57815271470701 0.0 0.0 -23.40001760955082 -12.356956052739271
