    0.750748643169339758E+00    0.156810071491308295E+00    0.545110605995335433E+02    0.303335784792562901E+00   -0.427673112046449511E+01    0.228457721226787491E+01   -0.123674574276959603E+00   -0.521483235490318542E+01   -0.894774667609953269E+02
    0.953727047496026770E+00    0.174818367401732705E-01    0.540544907453742951E+02    0.111494438515129635E+00   -0.500037432024054240E+01    0.242402144582106205E+01   -0.619824063330271180E+00   -0.344783333038287676E+01   -0.875308779960627845E+02
    0.904084410776845870E+00    0.157925225444216139E+00    0.537660109178085222E+02    0.285809178108089479E+00   -0.334070720947245148E+01    0.240791254791639986E+01   -0.271834803362899002E+00   -0.448071373444947874E+01   -0.872350568024623527E+02
    0.853963268281776378E+00    0.134631578988122086E+00    0.523496629048734334E+02    0.259097887414199757E+00   -0.488330426221617930E+01    0.232990415134442008E+01   -0.543067680733449798E+00   -0.584979080100328730E+00   -0.870860897911679643E+02
    0.798288295095280320E+00    0.133275456434876038E+00    0.529471667611883987E+02    0.143027085846016089E+00   -0.461356857370792728E+01    0.218583427129206198E+01   -0.851873857693581371E+00   -0.120770110708535761E+01   -0.869777412401071075E+02
    0.873350337164643276E+00    0.144420601692290929E+00    0.556231697166445684E+02    0.247763104164259285E+00   -0.495087585927888352E+01    0.242780305202490077E+01   -0.244285123810752403E+00   -0.663350670088506433E+01   -0.868702149801715393E+02
    0.668652553507221525E+00    0.634370330125083731E-01    0.557602194623311362E+02    0.111347924902237591E+00   -0.475006219996570422E+01    0.239067721677603240E+01   -0.834105226728691918E-01   -0.707411029251420320E+01   -0.866930286078619758E+02
    0.101554875213658002E+01    0.170407890779372767E+00    0.524376501947268920E+02    0.272058635283882855E+00   -0.335894508179393547E+01    0.210109096241606830E+01   -0.329773756290380859E+00   -0.182199354268923308E+01   -0.866916772995267593E+02
    0.878401613817028304E+00    0.186576781241802631E+00    0.543192540036906664E+02    0.304429091548503450E+00   -0.563686111552214264E+01    0.230031170299455034E+01   -0.539762856466478702E+00   -0.356498485308095070E+01   -0.866347785468760065E+02
    0.930564026283802526E+00    0.100451169318742373E+00    0.564318297472272832E+02    0.236820648297691116E+00   -0.562568365561518036E+01    0.255337524977219221E+01   -0.118297411817183118E+00   -0.762250608925848283E+01   -0.863709915361479119E+02
    0.649338301457991318E+00    0.356575360151642831E-01    0.531526006182939526E+02    0.247927573599112994E+00   -0.587935720558177888E+01    0.249082810911351471E+01   -0.100994950460979460E+01   -0.825240811710084898E+00   -0.863621615803644147E+02
    0.979760259841008119E+00    0.854493482333374410E-01    0.531004978724021086E+02    0.246526976949995591E+00   -0.535667316817088146E+01    0.236914492854950787E+01   -0.971307426158870335E+00   -0.111559091751667694E+01   -0.862839999727898714E+02
    0.101209186075316659E+01    0.122227693538944360E+00    0.529439555548674647E+02    0.200880234517676642E+00   -0.585979045736885773E+01    0.223986983212080348E+01   -0.881376691328281225E+00   -0.429163302418846371E+00   -0.859976079160864657E+02
    0.682722778805474495E+00    0.110385034165988605E+00    0.539813386159226525E+02    0.306311479258924046E+00   -0.562400341339151133E+01    0.238710650060805385E+01   -0.687714439201134731E+00   -0.285844027420843361E+01   -0.859225614282228776E+02
    0.792555019031348063E+00    0.102041415945521241E+00    0.563609425560704480E+02    0.200087068838558979E+00   -0.531749625979304064E+01    0.247600912817739349E+01   -0.522081552670039528E-01   -0.771298835575660657E+01   -0.858604918245983839E+02
    0.621189988331212528E+00    0.141956118490362437E+00    0.524690316756535893E+02    0.147288767962146128E+00   -0.282805161750912148E+01    0.228708781578246922E+01   -0.375203953450822247E+00   -0.200010322926858208E+01   -0.858455989745378503E+02
    0.854184388663102978E+00    0.431563787385132180E-01    0.556895736531783641E+02    0.144977830074588893E+00   -0.554912018266263463E+01    0.231809364715612887E+01   -0.142290484777216619E+00   -0.646982903096820738E+01   -0.856914946275288543E+02
    0.101431404612602138E+01    0.178394099080871255E+00    0.525171455684245956E+02    0.289168308280921049E+00   -0.399458031922608825E+01    0.220866804779216963E+01   -0.704363285975654563E+00   -0.124550765607471625E+01   -0.855819558446220299E+02
    0.924206430917646427E+00    0.885832465002322350E-01    0.523609329796700464E+02    0.142076165802188153E+00   -0.346601553556526953E+01    0.209233942336826217E+01   -0.150319872254684128E+00   -0.169094046440740620E+01   -0.855695690286416948E+02
    0.874583820676509416E+00    0.709482684598471982E-03    0.527555285079321621E+02    0.223398386368823171E+00   -0.475930712942220424E+01    0.204907163648630863E+01   -0.613071243918371422E+00   -0.882741382584535828E+00   -0.855055845511939197E+02
    0.811628258581568507E+00    0.785326518416284702E-01    0.533654951363843111E+02    0.238194042299337327E+00   -0.386951468130405063E+01    0.237118006209183951E+01   -0.393542493709730046E+00   -0.331101665959137925E+01   -0.854851443389913612E+02
    0.820995681793950771E+00    0.208307666012901120E-01    0.526466717770075903E+02    0.174497416680339662E+00   -0.459138585152198964E+01    0.233111815488443286E+01   -0.883672160156793396E+00   -0.990555990009440279E+00   -0.853247478771735501E+02
    0.759704639715531038E+00    0.506790624187618416E-01    0.554836501205904327E+02    0.231352862555298550E+00   -0.436766187820794283E+01    0.252364321620170529E+01   -0.190736203195838172E-01   -0.706864295905551465E+01   -0.852669406830650871E+02
    0.828416564692426638E+00    0.175265332466326029E+00    0.530241293957982833E+02    0.284323714095859659E+00   -0.541345614161285926E+01    0.206551355359460098E+01   -0.702507122185223487E+00   -0.705752144292592476E+00   -0.852496457002584691E+02
    0.748051946805110557E+00    0.873627417639089715E-01    0.555197249872077450E+02    0.178889223500495742E+00   -0.597769001890328600E+01    0.236864082290773537E+01   -0.245793827914843277E+00   -0.570528420431149730E+01   -0.850386294555192990E+02
    0.872675637667130966E+00    0.461126263162467409E-01    0.554137863270561368E+02    0.240058534528946599E+00   -0.428814362375236335E+01    0.241317076871724456E+01   -0.348284897590591669E-01   -0.691745951745217624E+01   -0.850283764058423230E+02
    0.854259935707179618E+00    0.219122358216727903E+00    0.548354256017848201E+02    0.306911776123354185E+00   -0.473695009532981981E+01    0.249251582503328084E+01   -0.303043098702635127E+00   -0.531915307467939336E+01   -0.849164310779046332E+02
    0.729111623154162336E+00    0.693846384124025967E-01    0.543518160742022545E+02    0.293378931910413476E+00   -0.396162532204463380E+01    0.246515664280456370E+01   -0.158990946679530509E+00   -0.525383492142179875E+01   -0.848694962945257458E+02
    0.695689532855500947E+00    0.380464872315728481E-01    0.518402093084082054E+02    0.249497921951931545E+00   -0.167981656406526714E+01    0.208484233864082258E+01   -0.510651615617589982E-01   -0.202290978639012931E+01   -0.848585964253654055E+02
    0.755424101986966634E+00    0.279264641838750582E-02    0.560745126314907409E+02    0.226317044432255143E+00   -0.589440772644469035E+01    0.239524340249069612E+01   -0.156501606243431013E+00   -0.693021993711892303E+01   -0.847665017489515407E+02
    0.670006256705668046E+00    0.173088148777840178E+00    0.517651450679599208E+02    0.293388106916074254E+00   -0.285125778971902077E+01    0.208327944741957971E+01   -0.218729659590097825E+00   -0.103058758611186008E+01   -0.847562916563720989E+02
    0.904968592619511125E+00    0.883819910535610029E-02    0.522556412613508812E+02    0.305616081628871439E+00   -0.318871345762807579E+01    0.209367666485623660E+01   -0.534342183783536484E+00   -0.136708440028041345E+01   -0.847323721384497190E+02
    0.593196411114438216E+00    0.678294165722083120E-01    0.520162702765766980E+02    0.142579902900640654E+00   -0.410448592342377516E+01    0.209519184679298620E+01   -0.396778342708540954E+00   -0.355439547003177481E+00   -0.846182520416560351E+02
    0.942467957348904761E+00    0.184329145861303861E+00    0.523113844306353570E+02    0.294759130154610582E+00   -0.307964720579572937E+01    0.207409886554014466E+01   -0.322365230463292463E+00   -0.153964646336119948E+01   -0.846017215508294527E+02
    0.789386830307642007E+00    0.411129975934362984E-01    0.530731576255923443E+02    0.282523818832281726E+00   -0.436736855024506987E+01    0.238444419765633908E+01   -0.753727423215807768E+00   -0.195664432495002139E+01   -0.845980189376377609E+02
    0.646852702230620746E+00    0.330063110376462299E-01    0.522799238718006265E+02    0.258947386671283142E+00   -0.440888059857936820E+01    0.216204512912230840E+01   -0.796417168757328042E+00   -0.282915399274930479E+00   -0.844806522975542578E+02
    0.618824281962200407E+00    0.788232769855164439E-01    0.520687830699405012E+02    0.191898565736724064E+00   -0.263216003066088122E+01    0.214332846410241640E+01   -0.193677209118302329E+00   -0.187983005379844670E+01   -0.844539996126986665E+02
    0.742273207436242921E+00    0.843724479712402442E-01    0.531328242838307219E+02    0.290059600144624063E+00   -0.464715771126247112E+01    0.236276094766389200E+01   -0.746880590640034647E+00   -0.189731231646273990E+01   -0.843868142786230493E+02
    0.698182265360590137E+00    0.203258442942026579E+00    0.550875616927518834E+02    0.258836988077241203E+00   -0.583877415780933351E+01    0.238292139337676634E+01   -0.369505264952531221E+00   -0.493391767284732374E+01   -0.843866462625416460E+02
    0.720569092104510811E+00    0.719364881839272413E-01    0.527340440297789428E+02    0.204720505359731519E+00   -0.331700076352710527E+01    0.232318715216749672E+01   -0.486533062491820267E+00   -0.241583378969205675E+01   -0.843780571859597046E+02
    0.953870733920156200E+00    0.661809027561604674E-01    0.524902870161545678E+02    0.267687791523176344E+00   -0.435021607566249102E+01    0.209144572079041735E+01   -0.718993881021705583E+00   -0.623043928690997006E+00   -0.843339302719307966E+02
    0.800825631196390386E+00    0.209339764724283950E+00    0.542752871240384138E+02    0.304844169711368351E+00   -0.466421536612363319E+01    0.243519816196334560E+01   -0.395309969118428306E+00   -0.427921700998334931E+01   -0.843311360384135469E+02
    0.824137150277226005E+00    0.241263942097921569E+00    0.555847597453995803E+02    0.285864574121939885E+00   -0.531074135765330624E+01    0.250873042318379547E+01   -0.221367118038001465E+00   -0.626878808487612460E+01   -0.843279140261039117E+02
    0.889053859914370026E+00    0.243198390930890046E-01    0.523321570531019660E+02    0.151710997579821649E+00   -0.438555632902328085E+01    0.206381361356680104E+01   -0.609771656591346911E+00   -0.262949559049328485E+00   -0.841908988459460517E+02
    0.729342550671122081E+00    0.732906575653727993E-01    0.526595039606984869E+02    0.269834378791947938E+00   -0.318316390173627228E+01    0.238749847082770827E+01   -0.476388866208311335E+00   -0.244273760467623813E+01   -0.841262247146057405E+02
    0.692122950572083839E+00    0.947884719504541243E-02    0.563848163554819735E+02    0.690363576961115361E-01   -0.591328231087660594E+01    0.244631078356549558E+01   -0.220842865222754980E+00   -0.720121171610378674E+01   -0.840737831309581907E+02
